auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.5,"Inspired by the labor-intensive process of brewing this beer in our original brewhouse, Sisyphus was our first seasonal release. Due to popular demand, it later moved into our year-round lineup. The complex citrus notes provided by a healthy portion of hops are balanced by the rich toffee undertones of the malt. Its bold, intense and warming quality makes it a great nightcap. Vintage dated ? drink it now and save some for later.",75,https://untappd.akamaized.net/site/beer_logos/beer-1104_47eb8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1104_aac87_hd.jpeg,Sisyphus,real-ale-brewing-company-sisyphus,Barleywine - American,1104,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1104.0,"Thu, 01 Jan 1970 00:00:00 +0000",23102.0,3601,3.81894,,61,4884,4171,0,5,"[{'beer': {'bid': 41762, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2010_41762.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2010', 'beer_name': 'Sisyphus (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42751, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2007_42751.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2007', 'beer_name': 'Sisyphus (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42755, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2008_42755.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2008', 'beer_name': 'Sisyphus (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42766, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2009_42766.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2009', 'beer_name': 'Sisyphus (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 106225, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2011_106225.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2011', 'beer_name': 'Sisyphus (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.80582,False
0,7.7,"Indigenous to northern Europe, this complex lager beer presents deep bold flavors and connotations of fruit & raisins along with a hint of coffee. Cheers!",38,https://untappd.akamaized.net/site/beer_logos/beer-BalticPorterLager_37216.jpeg,,Baltic Porter Lager,frankenmuth-brewery-baltic-porter-lager,Porter - Baltic,37216,9706,https://untappd.akamaized.net/site/brewery_logos/brewery-9706_d03a8.jpeg,Frankenmuth Brewery,frankenmuth-brewery,Micro Brewery,http://www.facebook.com/frankenmuthbrewery,FB1862,http://www.frankenmuthbrewery.com/,United States,Frankenmuth,MI,43.331,-83.7379,"Sun, 13 Mar 2011 18:11:28 +0000",0,0,37216.0,"Tue, 24 Jan 2012 20:26:02 +0000",23103.0,42,3.60119,,0,67,59,0,0,[],3.64335,False
0,5.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Copper Hook Copper Ale,,Red Ale - American Amber / Red,6665,1051,https://untappd.akamaized.net/site/brewery_logos/brewery-1051_681b0.jpeg,Redhook Brewery,redhook-brewery,Micro Brewery,http://www.facebook.com/RedhookAleBrewery,Redhook_Brewery,http://redhook.com/,United States,Woodinville,WA,47.7348,-122.149,"Tue, 19 Oct 2010 14:36:52 +0000",0,1,6665.0,"Thu, 01 Jan 1970 00:00:00 +0000",23104.0,0,0.0,True,0,0,0,0,0,[],0.0,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_23105_sm_0dae823ee23189fdecfc8cb37f1304.jpeg,,Lou Pepe Framboise,brasserie-cantillon-lou-pepe-framboise,Lambic - Framboise,23105,202,https://untappd.akamaized.net/site/brewery_logos/brewery-202_b1625.jpeg,Brasserie Cantillon,brasserie-cantillon,Micro Brewery,http://www.facebook.com/pages/Brasserie-Cantillon/110627652322553,,http://www.cantillon.be/,Belgium,Bruxelles,Bruxelles-Capitale,50.8503,4.35171,"Sun, 09 Jan 2011 08:22:22 +0000",0,1,,,,2960,4.50439,,59,3829,3469,0,5,"[{'beer': {'bid': 81276, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeFramboise2008_81276.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-framboise-2008', 'beer_name': 'Lou Pepe Framboise (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 93562, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Framboise_93562.jpeg', 'beer_slug': 'brasserie-cantillon-framboise-1982', 'beer_name': 'Framboise (1982)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 107422, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeframboise2006_107422.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-framboise-2006', 'beer_name': 'Lou Pepe Framboise (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 141315, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeFramboise2001_141315.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-framboise-2001', 'beer_name': 'Lou Pepe Framboise (2001)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 144044, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeFramboise2007_144044.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-framboise-2007', 'beer_name': 'Lou Pepe Framboise (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.42467,False
0,6.5,"The flavour of Belgian style ales is unique in the world of beer. Trafalgar?s version runs to rich and spicy and citrus notes and complex flavours. As dictated by the style, the hop bouquet is very subtle. the higher alcohol results in a gentle sweetness that lends itself to after dinner sipping with desserts and fine chocolate.",0,https://untappd.akamaized.net/site/beer_logos/beer-AbbeyBelgianPremiumAle_23106.jpeg,,Abbey Belgian,trafalgar-ales-and-meads-abbey-belgian,Blonde Ale - Belgian Blonde / Golden,23106,2165,https://untappd.akamaized.net/site/brewery_logos/brewery-2165_d8ac1.jpeg,Trafalgar Ales & Meads,trafalgar-ales-meads,Micro Brewery,http://www.facebook.com/AllornothingBH,allornothingbh,http://trafalgarbrewing.com,Canada,Oakville,ON,43.429,-79.7068,"Sun, 09 Jan 2011 08:22:43 +0000",0,0,,,,4,0.0,,0,6,6,0,0,[],3.53284,False
0,11.0,"Vin d?orge salin et robuste brass? avec du malt fum? au ?Fumoir d?Antan?.
Note d??rable, malt fum? au hareng, salin, iode.",0,https://untappd.akamaized.net/site/beer_logos/beer-23107_2e8cb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23107_dd312_hd.jpeg,Corps Mort,a-l-abri-de-la-tempete-corps-mort,Barleywine - English,23107,5332,https://untappd.akamaized.net/site/brewery_logos/brewery-5332_53fba.jpeg,A l'abri de la Temp?te,a-labri-de-la-tempete,Micro Brewery,https://www.facebook.com/alabridelatempete,,http://www.alabridelatempete.com,Canada,L'Etang-du-Nord,QC,47.3487,-61.9495,"Sun, 09 Jan 2011 08:23:12 +0000",0,1,,,,965,3.87772,,15,1304,1089,0,3,"[{'beer': {'bid': 1692742, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'a-l-abri-de-la-tempete-corps-mort-2011', 'beer_name': 'Corps Mort (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1775018, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'a-l-abri-de-la-tempete-corps-mort-2014', 'beer_name': 'Corps Mort (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1786990, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'a-l-abri-de-la-tempete-corps-mort-2010', 'beer_name': 'Corps Mort (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.82326,False
0,0.0,Strawberry Orange Blonde,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,HWeezy S.O.B.,arooo-brewery-hweezy-s-o-b,Lager - Pale,23108,6527,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Arooo Brewery,arooo-brewery,Home Brewery,,,,United States,,,0.0,0.0,"Sun, 09 Jan 2011 08:26:16 +0000",1,1,,,,0,0.0,,0,2,2,0,0,[],3.786,False
0,6.6,"Beau?s Gruit Series takes inspiration from centuries-old brewing tradition; a time before the Bavarian Purity Act of 1516 that declared that all beer be made solely with barley, hops, and water. In gruit ale, herbs, spices and other botanicals replace a dominant hop character, throwing open the door to experimentation. Each gruit in this series will have a unique combination of ingredients and flavours.

Bog Water is malty, with a plum-like fruitiness that is offset by spicy, earthy bitterness. A sweet aroma leads into herbal bog myrtle notes, and a mild taste of cola.",17,https://untappd.akamaized.net/site/beer_logos/beer-24874_d6a24_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24874_5bf7d_hd.jpeg,Bog Water,beau-s-all-natural-brewing-company-bog-water,Gruit / Ancient Herbed Ale,24874,1450,https://untappd.akamaized.net/site/brewery_logos/brewery-1450_4f053.jpeg,Beau's All Natural Brewing Company ,beau-s-all-natural-brewing-company,Micro Brewery,http://www.facebook.com/beausbrewery,beausallnatural,http://www.beaus.ca/,Canada,Vankleek Hill,ON,45.5169,-74.6373,"Mon, 17 Jan 2011 01:29:22 +0000",0,1,24874.0,"Tue, 18 Oct 2011 02:51:38 +0000",23109.0,3694,3.50359,,149,5083,4082,0,0,[],3.51483,False
0,0.0,Spiced Lager created for our wedding ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,I Do Brew,arooo-brewery-i-do-brew,Pumpkin / Yam Beer,23110,6527,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Arooo Brewery,arooo-brewery,Home Brewery,,,,United States,,,0.0,0.0,"Sun, 09 Jan 2011 08:31:46 +0000",1,1,,,,0,0.0,,0,1,1,0,0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tyr Norwegian Imperial Chocolate Stout,dmick-s-homebrew-tyr-norwegian-imperial-chocolate-stout,Stout - American Imperial / Double,23111,1698,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,dMick's Homebrew,dmick-s-homebrew,Home Brewery,,,,United States,,,0.0,0.0,"Sun, 09 Jan 2011 08:34:15 +0000",1,1,,,,0,0.0,,0,2,1,0,0,[],3.786,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-LouPepeGueuze_23112.jpeg,,Lou Pepe Gueuze,brasserie-cantillon-lou-pepe-gueuze,Sour - Gueuze,23112,202,https://untappd.akamaized.net/site/brewery_logos/brewery-202_b1625.jpeg,Brasserie Cantillon,brasserie-cantillon,Micro Brewery,http://www.facebook.com/pages/Brasserie-Cantillon/110627652322553,,http://www.cantillon.be/,Belgium,Bruxelles,Bruxelles-Capitale,50.8503,4.35171,"Sun, 09 Jan 2011 08:42:19 +0000",0,1,,,,2401,4.48428,,76,2990,2835,0,5,"[{'beer': {'bid': 93633, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeGueuze2005_93633.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-gueuze-2005', 'beer_name': 'Lou Pepe Gueuze (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 127373, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeGueuze2007_127373.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-gueuze-2007', 'beer_name': 'Lou Pepe Gueuze (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 131954, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeGueuze2008_131954.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-gueuze-2008', 'beer_name': 'Lou Pepe Gueuze (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 143421, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LouPepeGueuze2004_143421.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-gueuze-2004', 'beer_name': 'Lou Pepe Gueuze (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 173674, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_173674_sm_a6cadca41560e000ae8108fdcb17ff.jpeg', 'beer_slug': 'brasserie-cantillon-lou-pepe-gueuze-2003', 'beer_name': 'Lou Pepe Gueuze (2003)', 'is_vintage': 1, 'is_variant': 0}}]",4.39035,False
0,6.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Extra Stout,jt-schmid-s-restaurant-and-brewery-extra-stout,Stout - Other,23113,8944,https://untappd.akamaized.net/site/brewery_logos/brewery-JTSchmids_8944.jpeg,JT Schmid's Restaurant and Brewery,jt-schmid-s-restaurant-and-brewery,Brew Pub,,,http://jtschmidsrestaurants.com,United States,Tustin,CA,33.6974,-117.828,"Sun, 09 Jan 2011 08:45:12 +0000",0,1,,,,62,3.29435,,1,80,78,0,0,[],3.59066,False
0,10.5,"Inspired by the labor-intensive process of brewing this beer in our original brewhouse, Sisyphus was our first seasonal release. Due to popular demand, it later moved into our year-round lineup. The complex citrus notes provided by a healthy portion of hops are balanced by the rich toffee undertones of the malt. Its bold, intense and warming quality makes it a great nightcap. Vintage dated ? drink it now and save some for later.",75,https://untappd.akamaized.net/site/beer_logos/beer-1104_47eb8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1104_aac87_hd.jpeg,Sisyphus,real-ale-brewing-company-sisyphus,Barleywine - American,1104,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1104.0,"Thu, 01 Jan 1970 00:00:00 +0000",23114.0,3601,3.81894,,61,4884,4171,0,5,"[{'beer': {'bid': 41762, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2010_41762.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2010', 'beer_name': 'Sisyphus (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42751, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2007_42751.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2007', 'beer_name': 'Sisyphus (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42755, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2008_42755.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2008', 'beer_name': 'Sisyphus (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42766, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2009_42766.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2009', 'beer_name': 'Sisyphus (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 106225, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2011_106225.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2011', 'beer_name': 'Sisyphus (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.80582,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-BarrelSelectBatch1_23115.jpeg,,Barrel Select Batch 1,captain-lawrence-brewing-company-barrel-select-batch-1,Sour - American Wild Ale,23115,341,https://untappd.akamaized.net/site/brewery_logos/brewery-CaptainLawrenceBrewingCompany_341.jpeg,Captain Lawrence Brewing Company,captain-lawrence-brewing-company,Micro Brewery,http://www.facebook.com/CaptainLawrence,cptlawrencebeer,http://captainlawrencebrewing.com,United States,Elmsford,NY,41.07,-73.8152,"Sun, 09 Jan 2011 08:52:14 +0000",0,1,,,,372,4.08333,,11,577,509,0,0,[],3.88855,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-DiebelsAlt_23116.jpeg,,Alt,brauerei-diebels-abinbev-alt,Altbier,23116,448,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiDiebelsABInBev_448.jpeg,Brauerei Diebels,brauerei-diebels,Macro Brewery,,,http://www.diebels.de,Germany,Issum,,51.533,6.42123,"Sun, 09 Jan 2011 08:55:00 +0000",0,1,,,,7621,3.13548,,318,10966,8539,0,0,[],3.15532,False
0,6.75,"From the first taste of this IPA you will pick up the fresh oak character and Cascade hop bitterness that gives this beer a balanced finish. Pairs well with Asian or Mexican dishes, grilled meats and of course, IPA's classic mate, Indian curry.",42,https://untappd.akamaized.net/site/beer_logos/beer-_23117_sm_fd49ebac69e8a3f9176542e93980b2.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_23117_hd_73a1582dc71e137bb636ed9c6284e6.jpeg,Wood Oaked IPA,round-barn-brewery-wood-oaked-ipa,IPA - American,23117,1253,https://untappd.akamaized.net/site/brewery_logos/brewery-1253_eb73a.jpeg,Round Barn Brewery,round-barn-brewery,Micro Brewery,http://www.facebook.com/RoundBarnBreweryPub,RoundBarnBrews,http://www.roundbarnbrewery.com,United States,Baroda,MI,41.9211,-86.4583,"Sun, 09 Jan 2011 08:58:08 +0000",0,1,,,,3686,3.41929,,39,4949,4085,0,0,[],3.43699,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rye Pale Ale,homebrew-rye-pale-ale,Pale Ale - American,23118,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Sun, 09 Jan 2011 08:59:53 +0000",1,1,,,,179,3.62709,,0,330,199,0,0,[],3.62885,False
0,5.2,"Pastime Pale Ale is a ""hopped up"" version of an American style pale ale. The beer is deep amber to copper color, and receives several generous additions of Centennial and Cascade hops. These hops give the beer a coplex and enticing character, with spicy aromas of citrus and pine. Specialty grains deliver a rich and full-bodied flavor, with a bold taste of caramel and toasted malt. Our brewery is located in the former headquarters of the Maytag Corp., and the ""Pastime"" was the first washing machine made by the Maytag Company in 1907.",38,https://untappd.akamaized.net/site/beer_logos/beer-_23119_sm_6aaf1bfebd8321a88e35c123a179e1.jpeg,,Pastime Pale Ale,madhouse-brewing-company-pastime-pale-ale,Pale Ale - American,23119,1521,https://untappd.akamaized.net/site/brewery_logos/brewery-Madhouse_1521.jpeg,Madhouse Brewing Company,madhouse-brewing-company,Micro Brewery,https://www.facebook.com/#!/madhousebeer,MadhouseBeer,http://www.madhousebeer.com,United States,Des Moines,IA,41.7027,-93.0601,"Sun, 09 Jan 2011 09:02:16 +0000",0,1,,,,1577,3.41883,,19,2092,1792,0,0,[],3.45645,False
0,7.2,A certified organic English-style IPA. Bright copper in color with a malty sweetness and a clean burst of hop flavor placing it in the middle palate and setting it apart from its intensely bitter American counterpart. ,40,https://untappd.akamaized.net/site/beer_logos/beer-185_72c26_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-185_12fb5_hd.jpeg,Organic India Pale Ale (IPA),eel-river-brewing-co-organic-india-pale-ale-ipa,IPA - English,185,481,https://untappd.akamaized.net/site/brewery_logos/brewery-481_a4b15.jpeg,Eel River Brewing Company,eel-river-brewing-co,Micro Brewery,http://www.facebook.com/EelRiverBrewing,EelRiverBrewing,http://www.eelriverbrewing.com/,United States,Fortuna,CA,40.5793,-124.153,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,185.0,"Thu, 01 Jan 1970 00:00:00 +0000",23120.0,10707,3.45554,,140,14191,12113,0,0,[],3.46096,False
0,0.0,"A favorite in the fall and colder months, this beer is exactly what you would expect it to be: Malty, roasted, and nutty. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brune,brewery-vivant-brune,Brown Ale - Belgian,23121,4108,https://untappd.akamaized.net/site/brewery_logos/brewery-BreweryVivant_4108.jpeg,Brewery Vivant,brewery-vivant,Brew Pub,https://www.facebook.com/BreweryVivant,breweryvivant,http://www.breweryvivant.com/,United States,Grand Rapids,MI,42.9597,-85.6464,"Sun, 09 Jan 2011 09:09:33 +0000",0,1,,,,26,3.71154,,0,53,34,0,0,[],3.64287,False
0,8.5,"Gaslight's take on a Belgian Trippel. Luscious, rich, malty. Deep German hop flavor. Faint taste of spiced fruit.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Triple 7's,gaslight-brewery-and-restaurant-triple-7-s,Belgian Tripel,23122,566,https://untappd.akamaized.net/site/brewery_logos/brewery-GaslightBrewery_566.jpeg,Gaslight Brewery and Restaurant,gaslight-brewery-and-restaurant,Brew Pub,http://www.facebook.com/pages/Gaslight-Brewery/45463609111,GaslightBrewery,http://www.gaslightbrewery.com/,United States,South Orange,NJ,40.7465,-74.2594,"Sun, 09 Jan 2011 09:11:47 +0000",0,1,,,,15,3.56667,,0,28,25,0,0,[],3.61709,False
0,4.4,"Much like the mighty Buffalo, Milwaukeeans love to drink, and the Buffalo Water Beer Company's signature lager, Bison Blonde plans to be the craft brew to make Milwaukee famous once more. Brewed in small batches and flash pasteurized, this beer does NOT contain any fillers. It's brewed in accordance with the Bavarian purity law of 1516, meaning there's only four ingredients: water, hops, barley and yeast. All we ask is that you keep pace with the mighty buffalo's drinking habits and consume this delectable beer responsibly.",0,https://untappd.akamaized.net/site/beer_logos/beer-23123_c959e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23123_0ff84_hd.jpeg,Bison Blonde,buffalo-water-beer-company-bison-blonde,Lager - Pale,23123,6532,https://untappd.akamaized.net/site/brewery_logos/brewery-6532_4f3d0.jpeg,Buffalo Water Beer Company,buffalo-water-beer-company,Micro Brewery,https://www.facebook.com/BuffaloWater,Buffalo_Water,http://www.buffalowaterbeer.com/,United States,Milwaukee,WI,43.034,-87.9094,"Sun, 09 Jan 2011 09:16:45 +0000",0,1,,,,553,3.0877,,4,713,656,0,0,[],3.28793,False
0,8.5,"This year?s Anniversary Ale truly defies categorization. Starting with our premium two row malt as a foundation, this ale has been carefully engineered to support a prodigious load of American hops. With almost 2 lbs of hops per barrel added to the kettle during the brew, this strong blonde ale is bursting with fruity citrus character. Additional S",0,https://untappd.akamaized.net/site/beer_logos/beer-14thAnniversaryAle_25691.jpeg,,14th Anniversary Ale,real-ale-brewing-company-14th-anniversary-ale,Strong Ale - American,25691,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,"Fri, 21 Jan 2011 21:43:44 +0000",0,1,25691.0,"Wed, 17 Oct 2012 17:45:18 +0000",23124.0,87,4.03736,,0,193,161,0,0,[],3.72393,False
0,4.5,,22,https://untappd.akamaized.net/site/beer_logos/beer-GuinnessBlackLager_23125.jpeg,,Guinness Black Lager,guinness-guinness-black-lager,Lager - Euro Dark,23125,49,https://untappd.akamaized.net/site/brewery_logos/brewery-49_a03fc.jpeg,Guinness,guinness,Macro Brewery,https://www.facebook.com/guinness,GuinnessIreland,http://www.guinness.com,Ireland,Dublin 8,,53.3177,-6.24094,"Sun, 09 Jan 2011 09:20:21 +0000",0,1,,,,38559,3.28462,,122,65688,46106,0,0,[],3.28749,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_25609_c04978193e7dede950138891b7c7.jpeg,,2x Hopped Bisbees ESB,newport-beach-brewing-company-2x-hopped-bisbees-esb,Extra Special / Strong Bitter,25609,2419,https://untappd.akamaized.net/site/brewery_logos/brewery-NewportBeachBrewingCompany_2419.jpeg,Newport Beach Brewing Company,newport-beach-brewing-company,Brew Pub,http://www.facebook.com/NewportBrewCo,nbbrewco,http://www.newportbeachbrewingcompany.com,United States,Newport Beach,CA,33.6145,-117.93,"Fri, 21 Jan 2011 06:36:36 +0000",0,1,25609.0,"Thu, 01 Jan 1970 00:00:00 +0000",23126.0,18,3.27778,,0,27,26,0,0,[],3.57194,False
0,5.7,"Hauling oats is hard work. Donkeys are motivated by carrots. Here at Tenaya Creek we are motivated by beer. Especially when it has the subtle aroma of chocolate chip oatmeal cookies. It is easy to forget about the long journey ahead when a dark ale with a golden tan head is in hand. So drop the reins, pry open the lid and enjoy the rounded, smooth pull. Take a breath and savor the notes of semi-sweet chocolate and hearty oats. Your donkey deserves a reward for all its hard work - just don't share this treat! ABV: 5.7%",23,https://untappd.akamaized.net/site/beer_logos/beer-_233507_d045bdcd6b61565a3241c2ebc812.jpeg,,Hauling Oats,tenaya-creek-brewery-hauling-oats,Stout - Oatmeal,233507,1240,https://untappd.akamaized.net/site/brewery_logos/brewery-tenayacreekbrewery_1240.jpeg,Tenaya Creek Brewery,tenaya-creek-brewery,Micro Brewery,http://www.facebook.com/TenayaCreekBrewery,TenayaCreek,http://tenayacreek.com,United States,Las Vegas,NV,36.2161,-115.251,"Fri, 21 Sep 2012 22:54:27 +0000",0,1,233507.0,"Fri, 07 Jun 2013 14:43:32 +0000",23127.0,4793,3.63415,,94,6281,5312,0,2,"[{'beer': {'bid': 718483, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hauling-oats-w-whole-coffee-beans', 'beer_name': 'Hauling Oats W/ Whole Coffee Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 863250, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hauling-oats-with-coffee-cinnamon-nutmeg', 'beer_name': 'Hauling Oats With Coffee, Cinnamon, Nutmeg', 'is_vintage': 0, 'is_variant': 1}}]",3.63516,False
