auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.5,"Our winter offering is here to quell your shivers and get you through the coldest of nights. A rich marriage of hops and barley to cast light upon the evening and melt your mind out of the snowdrifts. Old Man Winter?s earthy hue and thickness lace around the glass, inviting you to linger in its warmth and share the spirits of the season with your friends and family. A deceptively strong brew, it?s best to sit and ponder with this old man, sip by sip. ",57,https://untappd.akamaized.net/site/beer_logos/beer-11430_e24d3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11430_4f80b_hd.jpeg,Old Man Winter Ale,southern-tier-brewing-company-old-man-winter-ale,Winter Ale,11430,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 27 Nov 2010 09:29:22 +0000",0,1,11430.0,"Thu, 01 Jan 1970 00:00:00 +0000",4876.0,43284,3.4903,127,62797,48729,0,,,,,,5.0,"[{'beer': {'bid': 103198, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_103198_b7a874212281ccfd60e80b46e34e.jpeg', 'beer_slug': 'southern-tier-brewing-company-old-man-winter-ale-2011', 'beer_name': 'Old Man Winter Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 261521, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_261521_f37d2c05f691deeceb241e443fda.jpeg', 'beer_slug': 'southern-tier-brewing-company-old-man-winter-ale-2012', 'beer_name': 'Old Man Winter Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 503280, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-old-man-winter-ale-2013', 'beer_name': 'Old Man Winter Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 887737, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-old-man-winter-ale-2014', 'beer_name': 'Old Man Winter Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1304909, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-old-man-winter-ale-2015', 'beer_name': 'Old Man Winter Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.49142,False
0,6.7,"Harvest Ale is our celebration of the changing weather and the sowing of hops and barley that will be used in our upcoming brews. We usher in the fall with a classic English style Extra Special Bitter of the highest order. Deep ruby in color with an even deeper hop flavor? in fact, we throw fresh English hops into every brewing vessel, then dry hop after fermentation to impart a zesty kick. This beer has real hop character that mingles with fresh malted barley for an experience that will make you wish it were fall year ?round.",45,https://untappd.akamaized.net/site/beer_logos/beer-4877_1d3a2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4877_a0d65_hd.jpeg,Harvest Ale,southern-tier-brewing-company-harvest-ale,Extra Special / Strong Bitter,4877,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,39716,3.53742,64,60017,44568,0,,,,,,4.0,"[{'beer': {'bid': 799778, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4877_1d3a2_sm.jpeg', 'beer_slug': 'southern-tier-brewing-company-harvest-ale-2014', 'beer_name': 'Harvest Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1179552, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4877_1d3a2_sm.jpeg', 'beer_slug': 'southern-tier-brewing-company-harvest-ale-2015', 'beer_name': 'Harvest Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1672839, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-harvest-ale-2016', 'beer_name': 'Harvest Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1692055, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-harvest-ale-2016', 'beer_name': 'Harvest Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.53828,False
0,5.1,"Pour Hop Sun Summer Wheat Beer into a pint glass, give it a long whiff and you'll realize that this isn't your average wheat beer. Filtered to a golden clarity and dry-hopped to perfection, Hop Sun is a fantastic session ale in which flavors of wheat, barley and hops commingle to a refreshing and zesty conclusion. Hints of lemon and sweet malts waft to the fore as a touch of bitterness contributes to Hop Sun's bright finish. Enjoy Hop Sun all summer long as a perfect balance to your outdoor recreation. Summer never tasted so good.",30,https://untappd.akamaized.net/site/beer_logos/beer-4878_a66a8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4878_65219_hd.jpeg,Hop Sun Summer Wheat Ale,southern-tier-brewing-company-hop-sun-summer-wheat-ale,Pale Wheat Ale - American,4878,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,35478,3.46815,113,52479,40384,0,,,,,,5.0,"[{'beer': {'bid': 646729, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-hop-sun-2014', 'beer_name': 'Hop Sun (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1033383, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-hop-sun-2015', 'beer_name': 'Hop Sun (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1212067, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-hop-sun-2011', 'beer_name': 'Hop Sun (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1530121, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-hop-sun-2016', 'beer_name': 'Hop Sun (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2051379, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-hop-sun-2017', 'beer_name': 'Hop Sun (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.46971,False
0,5.1,"Oktoberfest is arguably the world?s greatest festival. And our Leinenkugel?s? Oktoberfest is the perfect beer for anyone who wants to join in the festival?s spirit. A traditional M?rzen-style beer, Leinenkugel?s Oktoberfest has a toasted malt flavor and subtle, spicy hop notes that make it perfect for celebrating fall in true German fashion. And of course, the perfect food to pair it with is traditional German fare like brats, spaetzles, and salty pretzels with mustard. ",20,https://untappd.akamaized.net/site/beer_logos/beer-4879_f1652_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4879_43268_hd.jpeg,Oktoberfest,jacob-leinenkugel-brewing-company-oktoberfest,M?rzen,4879,708,https://untappd.akamaized.net/site/brewery_logos/brewery-JacobLeinenkugelBrewingCompany_708.jpeg,Jacob Leinenkugel Brewing Company,jacob-leinenkugel-brewing-company,Macro Brewery,http://www.facebook.com/Leinenkugels,Leinenkugels,http://leinie.com,United States,Chippewa Falls,WI,44.9433,-91.3953,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,83191,3.35522,147,138760,95057,0,,,,,,3.0,"[{'beer': {'bid': 850596, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-850596_20327_sm.jpeg', 'beer_slug': 'jacob-leinenkugel-brewing-company-oktoberfest-2014', 'beer_name': 'Oktoberfest (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1193831, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jacob-leinenkugel-brewing-company-oktoberfest-2015', 'beer_name': 'Oktoberfest (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1685854, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4879_f1652_sm.jpeg', 'beer_slug': 'jacob-leinenkugel-brewing-company-leinenkugel-oktoberfest-2016', 'beer_name': 'Oktoberfest (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.3563,False
0,4.7,"This ale is a tribute to the great brewing heritage of the Chautauqua (sha-taw-kwah) Lake Region of western New York. There was a time when breweries dotted the landscape over which eagles soared. Today, the two have returned. Specially brewed for the citizens of our fine county; this beer will not be sold anywhere but here! Inspired by the former Jamestown Brewing Company, defunct for more than 75 years, this ale is brewed with only the finest ingredients and is warranted strictly pure.",0,https://untappd.akamaized.net/site/beer_logos/beer-southernTierChautauqua-Brew.jpg,,Chautauqua Brew,southern-tier-brewing-company-chautauqua-brew,Red Ale - American Amber / Red,4880,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,41,3.21341,0,88,71,0,,,,,,0.0,[],3.57625,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-25851_d8d01_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25851_c699f_hd.jpeg,Fireside Nut Brown,jacob-leinenkugel-brewing-company-fireside-nut-brown,Brown Ale - American,25851,708,https://untappd.akamaized.net/site/brewery_logos/brewery-JacobLeinenkugelBrewingCompany_708.jpeg,Jacob Leinenkugel Brewing Company,jacob-leinenkugel-brewing-company,Macro Brewery,http://www.facebook.com/Leinenkugels,Leinenkugels,http://leinie.com,United States,Chippewa Falls,WI,44.9433,-91.3953,,,"Sat, 22 Jan 2011 06:38:06 +0000",0,0,25851.0,"Thu, 01 Jan 1970 00:00:00 +0000",4881.0,3168,3.0535,2,6140,4672,0,,,,,,0.0,[],3.10611,False
0,7.3,"Heavy Weizen explores the inner depths of creativity and craftsmanship, taking a style of ale that is delicate and quaffable and shaping it into something exuberant and sturdy. The foundation of Heavy Weizen begins with prodigious quantities of North American malted barley and wheat. Next, the finest European hops are added to complement this ale?s unique disposition by giving it spicy aromas. Its spirit is forged during fermentation where our Bavarian weizen yeast consumes sugars and creates flavors reminiscent of bananas and cloves. then by aging this ale, we allow the divergent characteristics to blend together, becoming one. To capture Heavy Weizen?s spirit, this wheat ale remains unfiltered to leave some of the yeast in the bottle.",0,https://untappd.akamaized.net/site/beer_logos/beer-southernTierheavy-weizen.jpg,,Heavy Weizen,southern-tier-brewing-company-heavy-weizen,Hefeweizen,4882,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,160,3.47344,0,236,222,0,,,,,,0.0,[],3.58922,False
0,8.4,"Inspiration can sometimes be found in the strangest of places. This eccentric brew started with a single flower from a hop named Hallertau. The delicate and spicy aroma present in this flower has been responsible for generations of great beers. Hallertau hops are to a brewer what an old tractor is to a farmer: reliable. Big Red expresses the nobility of Hallertau by placing it at the forefront of this Imperial Ale. Pour it into a snifter. A swirl allows the spicy aromas to come forward as a taste to the lips reveals the complex balance between sweet malts and the bitterness of hops. Big Red?s ability to please is as dependable as your grandpa?s old tractor, and just as powerful?so please don?t drink and drive.",0,https://untappd.akamaized.net/site/beer_logos/beer-southernTierBigRed.jpg,,Big Red,southern-tier-brewing-company-big-red,Red Ale - Imperial / Double,4883,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,386,3.62694,2,562,529,0,,,,,,0.0,[],3.63751,False
0,9.6,Oak Aged Unearthly is a manifestation of the brewer?s craft; skillfully balancing art and the forces of nature to produce a divine liquid. Delicately pour a taste of this oak aged brew into a fluted glass. Smell the enchanting aromas of the hops waft forward as your first sip divulges this beer?s fervent soul.,60,https://untappd.akamaized.net/site/beer_logos/beer-southernTierUnearthlyOak.jpg,,Oak Aged Unearthly,southern-tier-brewing-company-oak-aged-unearthly,IPA - Imperial / Double,5177,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,5177.0,"Thu, 01 Jan 1970 00:00:00 +0000",4884.0,4981,4.02148,0,7159,6066,0,,,,,,5.0,"[{'beer': {'bid': 120827, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_120827_3d36db560ac894153942312c4706.jpeg', 'beer_slug': 'southern-tier-brewing-company-oak-aged-unearthly-2010', 'beer_name': 'Oak Aged Unearthly (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 357931, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_357931_sm_091cee43438110c3277c3c6b0b387d.jpeg', 'beer_slug': 'southern-tier-brewing-company-oak-aged-unearthly-2013', 'beer_name': 'Oak Aged Unearthly (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 364328, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_364328_sm_5f6bcbe214b9be89e8a468069496cd.jpeg', 'beer_slug': 'southern-tier-brewing-company-oak-aged-unearthly-2012', 'beer_name': 'Oak Aged Unearthly (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 638357, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-oak-aged-unearthly-2011', 'beer_name': 'Oak Aged Unearthly (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 935974, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-southernTierUnearthlyOak.jpg', 'beer_slug': 'southern-tier-brewing-company-oak-aged-unearthly-2008', 'beer_name': 'Oak Aged Unearthly (2008)', 'is_vintage': 1, 'is_variant': 0}}]",4.00007,False
0,10.6,"Three thousand feet above sea level in the misty mountains of Jamaica, some of the world?s finest Arabica beans are hand picked on their way to becoming Blue Mountain Coffee. Halfway around the world, plump spring barley grows to maturity in the loamy soil of North America while aromatic hops are cultivated to exacting standards.
Here in our kettles, these three special ingredients are blended to create a heady mixture of sweet sugar, dark roast, and complex flavor. Please enjoy this brew in moderation.",45,https://untappd.akamaized.net/site/beer_logos/beer-southernTierJahva.jpg,,Jah*va (Imperial Coffee Stout),southern-tier-brewing-company-jah-va-imperial-coffee-stout,Stout - American Imperial / Double,4885,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,4095,3.87576,2,5980,5202,0,,,,,,5.0,"[{'beer': {'bid': 148231, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-JahvaImperialCoffeeStout2011_148231.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2011', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 162679, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_162679_d2dfe07f91112c1070f2b9cc2e48.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2008', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 186911, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_186911_90d0d572aefaa90a13797823ad58.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2007', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 214109, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_214109_652abf3123d865c657704434a36c.jpeg', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2010', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 424352, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-jah-va-imperial-coffee-stout-2012', 'beer_name': 'Jah*va (Imperial Coffee Stout) (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.86012,False
0,8.6,"COLOR: Deep copper
EFFERVESCENCE: Medium carbonation
NOSE: Pumpkin, pie spices, buttery crust, vanilla, roasted pecans
FLAVOR: Malty sweetness, vanilla, clove, allspice, cinnamon, nutmeg, pie crust
BITTERNESS: Low
BODY: Medium-light
SERVING TEMPERATURE: 40-48?F ",30,https://untappd.akamaized.net/site/beer_logos/beer-_4886_sm_c3f94d87df6c98a8b3fe0bc01175ea.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_4886_hd_89d06f4c3c97195bd6c1292c9232dc.jpeg,Pumking,southern-tier-brewing-company-pumking,Pumpkin / Yam Beer,4886,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,177250,3.96235,328,335870,197386,0,,,,,,5.0,"[{'beer': {'bid': 469640, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_469640_sm_3e2080104cfe2548231ac50784c1f3.jpeg', 'beer_slug': 'southern-tier-brewing-company-pumking-2011', 'beer_name': 'Pumking (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 470844, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_470844_sm_bb3ebf50baed655d17a3f8af6c43cb.jpeg', 'beer_slug': 'southern-tier-brewing-company-pumking-2012', 'beer_name': 'Pumking (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 473413, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_473413_sm_a4d25a10d916230f86cd75b77ee4c4.jpeg', 'beer_slug': 'southern-tier-brewing-company-pumking-2008', 'beer_name': 'Pumking (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 476434, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_476434_sm_a3100c7e8fa483aca6d33f416baaeb.jpeg', 'beer_slug': 'southern-tier-brewing-company-pumking-2009', 'beer_name': 'Pumking (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 479020, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_479020_sm_e4edefcb058986653b7401f2f854f1.jpeg', 'beer_slug': 'southern-tier-brewing-company-pumking-2013', 'beer_name': 'Pumking (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.96182,False
0,10.0,"NEW LOOK - SAME WORLD CLASS LIQUID
The British founders of burnt cream and from Spain, crema catalana, both stand by their creative originality and we respect that, but it was the French Cr?me Br?l?e, amid the strife of contention, that survived to represent our deliciously creamy brew.",55,https://untappd.akamaized.net/site/beer_logos/beer-4887_70c5a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4887_143c7_hd.jpeg,Cr?me Br?l?e,southern-tier-brewing-company-creme-brulee,Stout - Imperial Milk / Sweet,4887,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,106055,3.94803,1456,153500,117178,0,,,,,,5.0,"[{'beer': {'bid': 329097, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_329097_sm_8515ab2d934eb13f0cf624013bbe33.jpeg', 'beer_slug': 'southern-tier-brewing-company-creme-brulee-2011', 'beer_name': 'Cr?me Br?l?e (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 387826, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_387826_sm_b9810ba2bc16f2b08cf77863b7ca23.jpeg', 'beer_slug': 'southern-tier-brewing-company-creme-brulee-2013', 'beer_name': 'Cr?me Br?l?e (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 396056, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_396056_sm_63eb86c9f4eb07a5d0a09075a5f079.jpeg', 'beer_slug': 'southern-tier-brewing-company-creme-brulee-2012', 'beer_name': 'Cr?me Br?l?e (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 471153, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4887_70c5a_sm.jpeg', 'beer_slug': 'southern-tier-brewing-company-creme-brulee-2008', 'beer_name': 'Cr?me Br?l?e (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 573114, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4887_70c5a_sm.jpeg', 'beer_slug': 'southern-tier-brewing-company-creme-brulee-2014', 'beer_name': 'Cr?me Br?l?e (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.94717,False
0,10.0,"The Popol Vuh, the sacred book of the Maya, unfolds a complex web of mystery around a beverage known as xocoatl (ch-co-atle). At Southern Tier, we're not surprised that hieroglyphs of the ancient Maya depict chocolate being poured for rulers and gods. Even through the many voyages of Columbus, the mystical bean remained nothing more than a strange currency of the native peoples.

Moving through centuries, the circular journey of cacao has been realized in our brewing house, encompassing the complexity of the darkest, bitter-sweet candy together with the original frothy cold beverage of the ancient Maya to bring to you our Blackwater Series Choklat Stout. We have combined the finest ingredients to tempt your senses & renew the power & interrelation of history in every bottle.

2-row barley / caramel 60 malt / barley flakes / chocolate malt / bittersweet Belgian chocolate / kettle hops: chinook & willamette",65,https://untappd.akamaized.net/site/beer_logos/beer-4888_dc310_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4888_e7b07_hd.jpeg,Choklat,southern-tier-brewing-company-choklat,Stout - American Imperial / Double,4888,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,70391,4.13402,685,100392,78606,0,,,,,,5.0,"[{'beer': {'bid': 374215, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-schizophrenia', 'beer_name': 'Schizophrenia', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 471239, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_471239_sm_348b97bc590378c511f2c2a7488bca.jpeg', 'beer_slug': 'southern-tier-brewing-company-choklat-2012', 'beer_name': 'Choklat (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 498041, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_498041_sm_90d88b54c223bd796bb2bab2f45f53.jpeg', 'beer_slug': 'southern-tier-brewing-company-choklat-2011', 'beer_name': 'Choklat (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 513400, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_513400_sm_e5cc0ef234ee39aeaa67b8bad0f3dd.jpeg', 'beer_slug': 'southern-tier-brewing-company-choklat-2013', 'beer_name': 'Choklat (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 554198, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'southern-tier-brewing-company-choklat-2007', 'beer_name': 'Choklat (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.13193,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-ImperialCherrySaison_4889.jpeg,,Imperial Cherry Saison,southern-tier-brewing-company-imperial-cherry-saison,Saison / Farmhouse Ale,4889,4586,https://untappd.akamaized.net/site/brewery_logos/brewery-4586_47eba.jpeg,Southern Tier Brewing Company,southern-tier-brewing-company,Micro Brewery,http://www.facebook.com/SouthernTierBrewingCompany,stbcbeer,http://www.stbcbeer.com/,United States,Lakewood,NY,42.0889,-79.3482,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,141,3.32801,0,205,195,0,,,,,,0.0,[],3.54809,False
