auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-30442_d6282_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30442_526b2_hd.jpeg,Achalm,kaiser-brauerei-geislingen-achalm,Pilsner - German,30442,74078,https://untappd.akamaized.net/site/brewery_logos/brewery-74078_298df.jpeg,Kaiser-Brauerei Geislingen,kaiserbrauerei-geislingen,Micro Brewery,https://www.facebook.com/KaiserBrauerei,,http://www.kaiser-brauerei.de,Germany,73312 Geislingen,BW,48.6137,9.8413,,,"Sun, 13 Feb 2011 14:35:51 +0000",0,1,,,,34,2.89706,0,44,44,0,,,,,,0.0,[],3.57512,False
0,4.5,"Available: February & March. Light amber beer which is a blend of pale and crystalised malts fused with citrusy hops, slowly matured to create a spicy character with a hint of cracker biscuit flavour.",0,https://untappd.akamaized.net/site/beer_logos/beer-30443_c9d67_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30443_b4fe6_hd.jpeg,Hooker,batemans-hooker,English Bitter,30443,8151,https://untappd.akamaized.net/site/brewery_logos/brewery-Batemans_8151_67ceb.jpeg,Batemans,batemans,Micro Brewery,Batemans Brewery,batemansbrewery,https://www.bateman.co.uk/our+brewery,England,"Wainfleet All Saints, Wainfleet",Lincolnshire,53.1044,0.232227,,,"Sun, 13 Feb 2011 14:38:40 +0000",0,1,,,,414,3.2337,1,531,482,0,,,,,,0.0,[],3.41099,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-_30444_sm_dc86895e72375a8f3f6772640d8e16.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_30444_hd_a15d38f076f3552bbbaf1b1180aae9.jpeg,DAB Pilsener,dortmunder-actien-brauerei-radeberger-gruppe-dab-pilsener,Pilsner - German,30444,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 14:51:28 +0000",0,1,,,,356,3.16011,29,473,412,0,,,,,,0.0,[],3.38668,False
0,5.0,"Following the introduction of the bottom-fermented brewing process in the mid-19th century, a new beer type became popular and shaped the consumption habits of beer drinkers. The fresh, pale brew with its mildly hoppy flavour became one of the star products of its age. That is why Dortmunder style is considered a milestone in the development of beer culture in the world and became a synonym for superior quality. DAB Dortmunder Export is the finest
example of the special bottom-fermented blond lager. It is a harmoniously balanced, crisp and easy-to-drink beer with pleasingly gentle notes of hops and malt. A very well-rounded taste profile with a soft and elegant texture.",23,https://untappd.akamaized.net/site/beer_logos/beer-_30445_18efbd9ea10d5ba205b8cc5a06d2.jpeg,,DAB Export,dortmunder-actien-brauerei-dab-export,Lager - Dortmunder / Export,30445,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 15:01:30 +0000",0,1,,,,13850,3.06783,303,18353,15285,0,,,,,,0.0,[],3.0804,False
0,4.9,"reduced carbohydrates, suitable for diabetics ",0,https://untappd.akamaized.net/site/beer_logos/beer-30446_022b9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30446_92046_hd.jpeg,DAB Di?t-Pils,dortmunder-actien-brauerei-dab-diat-pils,Pilsner - German,30446,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 15:04:21 +0000",0,1,,,,516,2.93847,13,629,581,0,,,,,,0.0,[],3.20322,False
0,0.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bernstein-Weizen Alkoholfrei,stortebeker-braumanufaktur-bernstein-weizen-alkoholfrei,Non-Alcoholic,30447,8005,https://untappd.akamaized.net/site/brewery_logos/brewery-StralsunderBrauerei_8005.jpeg,St?rtebeker Braumanufaktur,st-rtebeker-braumanufaktur,Micro Brewery,,,http://www.stoertebeker.com,Germany,Stralsund,,54.2898,13.0947,,,"Sun, 13 Feb 2011 15:08:35 +0000",0,1,,,,1224,2.32986,32,1471,1327,0,,,,,,0.0,[],2.59342,False
0,4.0,"After a yearlong process of working with our friends at the Utah Department of Agriculture, Squatters brings you the first Utah Certified Organic beer.  The brewers have artfully blended pale and caramel malts with aromatic Cascade hops to create this refreshing Organic Amber Ale.
Info
ABV: 4%
IBU: 30
Hops: Cascade and Chinook
Yeast: Ale
Origin: America
Style: American Amber
",30,https://untappd.akamaized.net/site/beer_logos/beer-18604_777a5_sm.jpeg,,Respect Your Mother Organic Amber Ale,squatters-craft-beers-respect-your-mother-organic-amber-ale,Red Ale - American Amber / Red,18604,1097,https://untappd.akamaized.net/site/brewery_logos/brewery-1097_7f7e7.jpeg,Squatters Craft Beers,squatters-craft-beers,Micro Brewery,https://www.facebook.com/squattersbeers,squattersbeers,http://www.squatters.com,United States,Salt Lake City,UT,40.7626,-111.895,,,"Wed, 29 Dec 2010 11:00:47 +0000",0,1,18604.0,"Thu, 13 Jun 2013 21:39:24 +0000",30448.0,2812,3.45848,4,3810,3229,0,,,,,,0.0,[],3.47732,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-HansaImportedDortmunder_4654.jpeg,,Hansa Export,dortmunder-actien-brauerei-hansa-export,Lager - Dortmunder / Export,30449,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 15:22:43 +0000",0,1,,,,815,2.69693,27,1263,923,0,,,,,,0.0,[],2.95678,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30450_81869_hd.jpeg,Corsendonk Agnus Tripel / Abbey Pale Ale,brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale,Belgian Tripel,30450,246,https://untappd.akamaized.net/site/brewery_logos/brewery-246_f4453.jpeg,Brouwerij Corsendonk,brouwerij-corsendonk,Micro Brewery,https://www.facebook.com/pages/Corsendonk/105604519472951,,,Belgium,Turnhout,Antwerpen,51.299,4.92075,,,"Sun, 13 Feb 2011 15:33:13 +0000",0,1,,,,31942,3.70233,739,41072,35072,0,,,,,,5.0,"[{'beer': {'bid': 781236, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale-2009', 'beer_name': 'Corsendonk Agnus Tripel / Abbey Pale Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 892862, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale-2006', 'beer_name': 'Corsendonk Agnus Tripel / Abbey Pale Ale (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 988474, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale-2008', 'beer_name': 'Corsendonk Agnus Tripel / Abbey Pale Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1058910, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale-2014', 'beer_name': 'Corsendonk Agnus Tripel / Abbey Pale Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1280980, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-30450_9c1e3_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-agnus-tripel-abbey-pale-ale-2011', 'beer_name': 'Corsendonk Agnus Tripel / Abbey Pale Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.70184,False
0,5.0,A deep tawny reddish hued Irish-inspired ale with a lingering nut-like maltiness. Very lightly hopped with a pleasant estery fruitiness expiring to wonderfully smooth finish. Slainte! ,0,https://untappd.akamaized.net/site/beer_logos/beer-71324_d02d6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-71324_423ce_hd.jpeg,Fire Chief's Red Ale,pump-house-brewery-fire-chief-s-red-ale,Red Ale - American Amber / Red,71324,2044,https://untappd.akamaized.net/site/brewery_logos/brewery-PumphouseBreweryMonctonNB_2044.jpeg,Pump House Brewery ,pump-house-brewery,Micro Brewery,https://www.facebook.com/PumpHouseRestaurant,phbrewery,http://pumphousebrewery.ca/,Canada,Moncton,NB,46.1095,-64.7671,,,"Fri, 12 Aug 2011 17:09:27 +0000",0,1,71324.0,"Wed, 19 Oct 2011 16:30:45 +0000",30451.0,1152,3.37782,21,1610,1299,0,,,,,,0.0,[],3.43503,False
0,9.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-30452_554d5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30452_7cb99_hd.jpeg,La M?re Sup?rieure,brasserie-artisanale-millevertus-la-mere-superieure,Belgian Strong Golden Ale,30452,16770,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriesArtisanaleMillevertusDeToernich_16770.jpeg,Brasserie Artisanale Millevertus,brasserie-artisanale-millevertus,Micro Brewery,https://www.facebook.com/daniel.millevertus,,http://www.millevertus.be,Belgium,Breuvanne,Luxembourg,49.6958,5.49062,,,"Sun, 13 Feb 2011 16:45:41 +0000",0,1,,,,13,3.13462,0,20,20,0,9.0,La M?re Vertus,brasserie-artisanale-millevertus-la-mere-vertus,103357.0,124.0,,,3.62878,False
0,8.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-ChristmasAle_1064.jpeg,,Corsendonk Christmas Ale,brouwerij-corsendonk-corsendonk-christmas-ale,Belgian Strong Dark Ale,1064,246,https://untappd.akamaized.net/site/brewery_logos/brewery-246_f4453.jpeg,Brouwerij Corsendonk,brouwerij-corsendonk,Micro Brewery,https://www.facebook.com/pages/Corsendonk/105604519472951,,,Belgium,Turnhout,Antwerpen,51.299,4.92075,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1064.0,"Fri, 24 Feb 2012 22:14:12 +0000",30453.0,24796,3.75541,99,32875,27359,0,,,,,,5.0,"[{'beer': {'bid': 265385, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_265385_sm_c5d2d2cfa45f59b296335a5ea197a4.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-christmas-ale-2011', 'beer_name': 'Corsendonk Christmas Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 265984, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChristmasAle_1064.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-christmas-ale-2008', 'beer_name': 'Corsendonk Christmas Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 265985, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChristmasAle_1064.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-christmas-ale-2009', 'beer_name': 'Corsendonk Christmas Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 274638, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-274638_f3564_sm.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-christmas-ale-2002', 'beer_name': 'Corsendonk Christmas Ale (2002)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 275217, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ChristmasAle_1064.jpeg', 'beer_slug': 'brouwerij-corsendonk-corsendonk-christmas-ale-2012', 'beer_name': 'Corsendonk Christmas Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.75415,False
0,12.5,"The word on the street is that on the 23rd November 2008 Mikkel arrived at BrewDog Brewery on a cold, snowy Sunday morning.

According to the legend 2 of Europe's most experimental, boundry pushing brewers combined forces to produce a rebellious beer that combined their respective talents and brewing skills.

The 12.5% Barley Wine fermented well, the champagne yeast drew it ever closer to 12.5%. The beer was brewed with a single hop variety and was going to be partially aged in oak casks.",100,https://untappd.akamaized.net/site/beer_logos/beer-DevineRebel_23966.jpeg,,Devine Rebel,brewdog-devine-rebel,Barleywine - English,23966,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,1.0,"[{'brewery': {'brewery_id': 2813, 'brewery_name': 'Mikkeller', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg', 'country_name': 'Denmark', 'location': {'brewery_city': 'Copenhagen', 'brewery_state': ''}}}]","Fri, 14 Jan 2011 02:31:21 +0000",0,0,23966.0,"Thu, 01 Jan 1970 00:00:00 +0000",30454.0,785,4.02834,3,1085,1010,0,,,,,,0.0,[],3.92279,False
0,5.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-30455_252f1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30455_19b6f_hd.jpeg,Caracu,ambev-caracu,Stout - Milk / Sweet,30455,4538,https://untappd.akamaized.net/site/brewery_logos/brewery-4538_90657.jpeg,Ambev,ambev,Macro Brewery,https://pt-br.facebook.com/TraineeAmBev,,http://www.ambev.com.br/,Brazil,,S?o Paulo,-23.5637,-46.5968,,,"Sun, 13 Feb 2011 17:17:22 +0000",0,1,,,,2628,2.61549,35,3747,3132,0,,,,,,0.0,[],2.72318,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_126164_sm_f005b81f98da0b57c7937a5710f34a.jpeg,,Kriek 100% Lambic Bio,brasserie-cantillon-kriek-100-lambic-bio,Lambic - Kriek,126164,202,https://untappd.akamaized.net/site/brewery_logos/brewery-202_b1625.jpeg,Brasserie Cantillon,brasserie-cantillon,Micro Brewery,http://www.facebook.com/pages/Brasserie-Cantillon/110627652322553,,http://www.cantillon.be/,Belgium,Bruxelles,Bruxelles-Capitale,50.8503,4.35171,,,"Mon, 30 Jan 2012 21:02:00 +0000",0,1,126164.0,"Wed, 24 Sep 2014 23:54:53 +0000",30456.0,8872,4.41721,284,11179,9911,0,,,,,,5.0,"[{'beer': {'bid': 334241, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_334241_sm_607efa5f517ce74f3c05bc0f91547e.jpeg', 'beer_slug': 'brasserie-cantillon-kriek-100-lambic-bio-2012', 'beer_name': 'Kriek 100% Lambic Bio (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 350379, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_350379_sm_ae23cb45147e80c81ca6d937e9b3f7.jpeg', 'beer_slug': 'brasserie-cantillon-kriek-100-lambic-bio-2013', 'beer_name': 'Kriek 100% Lambic Bio (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 369296, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_369296_sm_1a23363ec574ace0f6a5764adbd571.jpeg', 'beer_slug': 'brasserie-cantillon-kriek-100-lambic-bio-2009', 'beer_name': 'Kriek 100% Lambic Bio (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 400317, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_400317_sm_286aaec67353da64f7b91fa15b48fa.jpeg', 'beer_slug': 'brasserie-cantillon-kriek-100-lambic-bio-2010', 'beer_name': 'Kriek 100% Lambic Bio (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 549867, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_549867_sm_4b915b4078d2223814d15a1b1464bb.jpeg', 'beer_slug': 'brasserie-cantillon-kriek-100-lambic-bio-2011', 'beer_name': 'Kriek 100% Lambic Bio (2011)', 'is_vintage': 1, 'is_variant': 0}}]",4.39175,False
0,5.2,"Rich, warming ale brewed over a unique blend of pale, crystal and chocolate malts using chalk filtered mineral water by Britain's oldest brewer.",0,https://untappd.akamaized.net/site/beer_logos/beer-_30458_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_30458_hd_11325b53e3e5c9eeb63c49f3f2db18.jpeg,Whitechapel Porter,asda-whitechapel-porter,Porter - English,30458,28691,https://untappd.akamaized.net/site/brewery_logos/brewery-28691_ff8af.jpeg,Asda,asda,Bar / Restaurant / Store,,asda,http://www.asda.com/,England,,,0.0,0.0,1.0,"[{'brewery': {'brewery_id': 1132, 'brewery_name': 'Shepherd Neame', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-1132_9527c.jpeg', 'country_name': 'England', 'location': {'brewery_city': 'Faversham', 'brewery_state': 'Kent'}}}]","Sun, 13 Feb 2011 18:01:16 +0000",0,1,30458.0,"Thu, 01 Jan 1970 00:00:00 +0000",30457.0,2328,3.42418,63,3126,2536,0,,,,,,0.0,[],3.45047,False
0,5.2,"Rich, warming ale brewed over a unique blend of pale, crystal and chocolate malts using chalk filtered mineral water by Britain's oldest brewer.",0,https://untappd.akamaized.net/site/beer_logos/beer-_30458_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_30458_hd_11325b53e3e5c9eeb63c49f3f2db18.jpeg,Whitechapel Porter,asda-whitechapel-porter,Porter - English,30458,28691,https://untappd.akamaized.net/site/brewery_logos/brewery-28691_ff8af.jpeg,Asda,asda,Bar / Restaurant / Store,,asda,http://www.asda.com/,England,,,0.0,0.0,1.0,"[{'brewery': {'brewery_id': 1132, 'brewery_name': 'Shepherd Neame', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-1132_9527c.jpeg', 'country_name': 'England', 'location': {'brewery_city': 'Faversham', 'brewery_state': 'Kent'}}}]","Sun, 13 Feb 2011 18:01:16 +0000",0,1,,,,2328,3.42418,63,3126,2536,0,,,,,,0.0,[],3.45047,False
0,0.0,Available at New Orleans location ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mardi Gras Bock,gordon-biersch-brewery-resturant-mardi-gras-bock,Bock,30459,237672,https://untappd.akamaized.net/site/brewery_logos/brewery-237672_36fae.jpeg,Gordon Biersch Brewery & Restaurant,gordon-biersch-brewery-restaurant,Brew Pub,https://www.facebook.com/GordonBiersch/,,http://gordonbiersch.com/restaurants,United States,San Jose,CA,37.3348,-121.889,,,"Sun, 13 Feb 2011 18:48:46 +0000",0,1,,,,36,3.25694,0,58,56,0,,,,,,0.0,[],3.57072,False
0,8.6,"It?s a real doozy?a glorious 8.67% ABV Belgian-style ale, made with a blend of local wildflower honey, German and Austrian hops, and Pilsner malt, all finished with a Champagne yeast. That?s its public face, anyway. Between you and me, that's probably just beer talk for a secret extract made from Alan Rickman?s tears, Merce Cunningham?s sweat, and purified water used in the Pina Bausch production Nefes. ",0,https://untappd.akamaized.net/site/beer_logos/beer-95401_9bacb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-95401_13b43_hd.jpeg,BAMboozle,brooklyn-brewery-bamboozle,Belgian Strong Golden Ale,95401,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Fri, 04 Nov 2011 16:22:34 +0000",0,1,95401.0,"Tue, 29 Nov 2011 19:01:55 +0000",30460.0,481,3.76559,1,711,627,0,,,,,,0.0,[],3.72109,False
0,6.2,"Your father?s red ale was pretty to look at but not much to drink, seriously in need of a personality transplant. But over the years, red ales have turned into the real deal, with a character as lively and big as any pale ale. Reppin? Red blends seven malts for layer upon layer of caramel and toasted toffee with the uniquely peppery spiciness of rye and tops it all off with a mix of selected Pacific Northwest hops, chosen for their lively flavors and sophisticated aromas of flowers, pine and citrus. It?s a big beer that demands big food. Reppin? Red is fantastic with grilled meat and steaks, and totally rocks a burger. For something different, try it with blue cheese or a nice, sweet slice of carrot cake ?you?ll be amazed.",0,https://untappd.akamaized.net/site/beer_logos/beer-173105_56e6e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-173105_33aab_hd.jpeg,Reppin' Red,berghoff-brewery-inc-reppin-red,Red Ale - American Amber / Red,173105,4091,https://untappd.akamaized.net/site/brewery_logos/brewery-4091_5f04b.jpeg,"Berghoff Brewery, Inc.",berghoff-brewery-inc,Micro Brewery,http://www.facebook.com/profile.php?id=100000925126519,BerghoffBeer,http://www.berghoffbeer.com/,United States,Stevens Point,WI,44.5104,-89.5734,,,"Mon, 14 May 2012 18:42:11 +0000",0,1,173105.0,"Mon, 16 Jun 2014 20:25:05 +0000",30461.0,3884,3.2034,6,4958,4378,0,,,,,,0.0,[],3.236,False
0,8.0,"Its unique dark red colour is obtained by mixing Castle brown that has been left to mature for at least 6 months with sour cherries.

Kasteel Rouge is aptly named for it?s deep, dark red color brought on by the addition of sour cherries to a base of brown ale, which is then left in the barrel for a six month period. This ale will surprise many with the sour of the cherries and the 8% alcohol level.

This beer has gastronomic qualities and can be drunk as an aperitif, with a BBQ, to accompany a dessert or simply as an outstanding real ale.",8,https://untappd.akamaized.net/site/beer_logos/beer-6890_2a06e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6890_22cf5_hd.jpeg,Kasteel Rouge,brouwerij-van-honsebrouck-kasteel-rouge,Fruit Beer,6890,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,Macro Brewery,https://www.facebook.com/vanhonsebrouck,,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,,,"Wed, 27 Oct 2010 15:33:12 +0000",0,1,6890.0,"Thu, 01 Jan 1970 00:00:00 +0000",30462.0,45242,3.59998,1251,64198,50617,0,,,,,,5.0,"[{'beer': {'bid': 208798, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-208798_445b0_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-castle-brewery-kasteel-rouge-2009', 'beer_name': 'Kasteel Rouge (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 262032, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-262032_d1474_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-castle-brewery-kasteel-rouge-2008', 'beer_name': 'Kasteel Rouge (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 403009, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-403009_598b1_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-castle-brewery-kasteel-rouge-2007', 'beer_name': 'Kasteel Rouge (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 486926, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-486926_625aa_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-rouge-2012', 'beer_name': 'Kasteel Rouge (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 506766, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-506766_cb560_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-rouge-2011', 'beer_name': 'Kasteel Rouge (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.60032,False
0,10.0,One-time brew.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,20th Anniversary Barleywine,empyrean-brewing-co-20th-anniversary-barleywine,Barleywine - English,48571,501,https://untappd.akamaized.net/site/brewery_logos/brewery-501_a4948.jpeg,Empyrean Brewing Co.,empyrean-brewing-co,Micro Brewery,http://www.facebook.com/EmpyreanBrewingCo,EmpyreanBrewing,http://www.empyreanbrewingco.com,United States,Lincoln,NE,40.8155,-96.7105,,,"Fri, 06 May 2011 18:56:08 +0000",0,0,48571.0,"Sun, 10 Jan 2016 06:24:08 +0000",30463.0,10,3.3,0,20,18,0,,,,,,0.0,[],3.58281,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-30464_aa48e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30464_e90d1_hd.jpeg,Hansa Alt,dortmunder-actien-brauerei-hansa-alt,Altbier,30464,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:09:05 +0000",0,1,,,,143,2.90909,8,168,158,0,,,,,,0.0,[],3.41427,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sour,modern-monks-sour,Sour - Ale,30465,7538,https://untappd.akamaized.net/site/brewery_logos/brewery-modernmonks_7538.jpeg,Modern Monks ,modern-monks,Micro Brewery,http://www.facebook.com/modernmonks,ModernMonks,http://modernmonks.com/,United States,Lincoln,NE,40.8151,-96.7051,,,"Sun, 13 Feb 2011 20:09:40 +0000",0,1,,,,24,3.72917,0,36,28,0,,,,,,0.0,[],3.6349,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hansa Malz,dortmunder-actien-brauerei-radeberger-gruppe-hansa-malz,Non-Alcoholic,30466,4129,https://untappd.akamaized.net/site/brewery_logos/brewery-DortmunderActienBrauerei_4129.jpeg,Dortmunder Actien-Brauerei,dortmunder-actien-brauerei,Micro Brewery,,,www.dab.de,Germany,Dortmund,,51.5298,7.46917,,,"Sun, 13 Feb 2011 20:10:45 +0000",0,1,,,,37,3.21622,3,50,49,0,,,,,,0.0,[],3.60387,False
