auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.8,"Our American Pale Ale. Made with American pale malt for a brilliant straw gold color, American hops (Cascade) for a refreshing citrusy hop character, and our signature ale yeast for a clean smooth finish. Available on draft, and seasonally in our Mixed",45,https://untappd.akamaized.net/site/beer_logos/beer-5573_b2bf8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5573_2fbfc_hd.jpeg,Barnstormer Pale Ale,flying-bison-brewing-barnstormer-pale-ale,Pale Ale - American,5573,539,https://untappd.akamaized.net/site/brewery_logos/brewery-539_01254.jpeg,Flying Bison Brewing,flying-bison-brewing,Micro Brewery,http://www.facebook.com/flyingbisonbrewing,flyingbison,http://www.flyingbisonbrewing.com,United States,Buffalo,NY,42.8758,-78.8458,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,140,3.49643,,0,220,178,0,,,,,,,0.0,[],3.60176,False
0,5.0,German Helles Lager featuring all German ingredients creating a very flavorful and refreshing lager beer in the Bavarian tradtion.,17,https://untappd.akamaized.net/site/beer_logos/beer-5574_c421b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5574_8a6d9_hd.jpeg,Buffalo Lager,flying-bison-brewing-buffalo-lager,Lager - Pale,5574,539,https://untappd.akamaized.net/site/brewery_logos/brewery-539_01254.jpeg,Flying Bison Brewing,flying-bison-brewing,Micro Brewery,http://www.facebook.com/flyingbisonbrewing,flyingbison,http://www.flyingbisonbrewing.com,United States,Buffalo,NY,42.8758,-78.8458,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2709,3.38926,,39,4131,3151,0,,,,,,,0.0,[],3.41581,False
0,8.26,Our true English style IPA. Bready English Malt gives this beer a firm backbone to hang truckloads of East Kent Golding Hops on. Available on draft at the brewery and select ???Beer Geek Bars??? Feb. March April (if it lasts that long).,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bird of Prey IPA,flying-bison-brewing-bird-of-prey-ipa,IPA - English,5575,539,https://untappd.akamaized.net/site/brewery_logos/brewery-539_01254.jpeg,Flying Bison Brewing,flying-bison-brewing,Micro Brewery,http://www.facebook.com/flyingbisonbrewing,flyingbison,http://www.flyingbisonbrewing.com,United States,Buffalo,NY,42.8758,-78.8458,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,,0,14,14,0,,,,,,,0.0,[],3.57953,False
0,6.1,"German Dunkel Bock brewed with a blend of Pilsner, Munich and debittered dark malts achieving a medium body featuring soft toasty and chocolately flavors balanced by spicy noble hops. Here's to snow days!",20,https://untappd.akamaized.net/site/beer_logos/beer-5576_f8334_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5576_c0296_hd.jpeg,Blizzard Bock,flying-bison-brewing-blizzard-bock,Bock,5576,539,https://untappd.akamaized.net/site/brewery_logos/brewery-539_01254.jpeg,Flying Bison Brewing,flying-bison-brewing,Micro Brewery,http://www.facebook.com/flyingbisonbrewing,flyingbison,http://www.flyingbisonbrewing.com,United States,Buffalo,NY,42.8758,-78.8458,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2482,3.57444,,12,4015,2821,0,,,,,,,0.0,[],3.58282,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Skye Pilot Scotch Ale,flying-bison-brewing-skye-pilot-scotch-ale,Scottish Ale,28518,539,https://untappd.akamaized.net/site/brewery_logos/brewery-539_01254.jpeg,Flying Bison Brewing,flying-bison-brewing,Micro Brewery,http://www.facebook.com/flyingbisonbrewing,flyingbison,http://www.flyingbisonbrewing.com,United States,Buffalo,NY,42.8758,-78.8458,"Fri, 04 Feb 2011 23:21:26 +0000",0,1,28518.0,"Tue, 26 Mar 2013 04:05:39 +0000",5577.0,0,0.0,True,0,0,0,0,,,,,,,0.0,[],0.0,False
0,4.4,"German Pilsner Malt and a touch of flaked wheat are used to produce this light bodied, straw colored ale. Horizon and Glacier hops provide the balance. This beer finishes crisp and dry. Try this with and orange slice.",18,https://untappd.akamaized.net/site/beer_logos/beer-5578_ad357_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5578_ec475_hd.jpeg,Mt. Takhoma Blonde Ale,harmon-brewing-company-mt-takhoma-blonde-ale,Blonde Ale,5578,633,https://untappd.akamaized.net/site/brewery_logos/brewery-633_02fbb.jpeg,Harmon Brewing Company,harmon-brewing-company,Micro Brewery,https://www.facebook.com/HarmonBrewery,harmonbrewingco,http://harmonbrewingco.com,United States,Tacoma,WA,47.2436,-122.437,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1293,3.34184,,32,1714,1475,0,,,,,,,0.0,[],3.40097,False
0,4.4,"This is a light bodied mildly hoppy ale brewed with a 2-row malted barley, Crystal, and a special Vienna malted barley. Golding and Cascade hops are used to provide the balanced palate for this fine session beer.",20,https://untappd.akamaized.net/site/beer_logos/beer-5579_5aacc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5579_3fc33_hd.jpeg,Pinnacle Peak Pale Ale,harmon-brewing-company-pinnacle-peak-pale-ale,Pale Ale - American,5579,633,https://untappd.akamaized.net/site/brewery_logos/brewery-633_02fbb.jpeg,Harmon Brewing Company,harmon-brewing-company,Micro Brewery,https://www.facebook.com/HarmonBrewery,harmonbrewingco,http://harmonbrewingco.com,United States,Tacoma,WA,47.2436,-122.437,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1081,3.31406,,28,1475,1231,0,,,,,,,0.0,[],3.38836,False
0,5.4,,40,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brown's Point ESB,harmon-brewing-company-brown-s-point-esb,Extra Special / Strong Bitter,15060,633,https://untappd.akamaized.net/site/brewery_logos/brewery-633_02fbb.jpeg,Harmon Brewing Company,harmon-brewing-company,Micro Brewery,https://www.facebook.com/HarmonBrewery,harmonbrewingco,http://harmonbrewingco.com,United States,Tacoma,WA,47.2436,-122.437,"Fri, 17 Dec 2010 03:00:08 +0000",0,1,15060.0,"Wed, 28 Mar 2012 04:57:09 +0000",5580.0,523,3.40344,,0,788,624,0,,,,,,,0.0,[],3.48517,False
0,5.4,"Puget sound porter is brewed with eight different malts to produce a smooth, well balanced dark beer.  A special roasted barley provides big flavors of chocolate and coffee.",40,https://untappd.akamaized.net/site/beer_logos/beer-36569_1dbcd_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-36569_42016_hd.jpeg,Puget Sound Porter,harmon-brewing-company-puget-sound-porter,Porter - Other,36569,633,https://untappd.akamaized.net/site/brewery_logos/brewery-633_02fbb.jpeg,Harmon Brewing Company,harmon-brewing-company,Micro Brewery,https://www.facebook.com/HarmonBrewery,harmonbrewingco,http://harmonbrewingco.com,United States,Tacoma,WA,47.2436,-122.437,"Fri, 11 Mar 2011 15:20:34 +0000",0,1,36569.0,"Mon, 09 Apr 2012 16:56:43 +0000",5581.0,2831,3.63758,,33,3722,3134,0,,,,,,,0.0,[],3.63888,False
0,4.8,Light amber color and a mild malty background. Well-hopped featuring Cascade hops with a distinct floral finish.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,BBC Pale Ale,bonaventure-brewing-bonaventure-pale-ale,Pale Ale - American,5582,150,https://untappd.akamaized.net/site/brewery_logos/brewery-BonaventureBrewing_150.jpeg,Bonaventure Brewing,bonaventure-brewing,Micro Brewery,,,,United States,Los Angeles,CA,34.0527,-118.256,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,347,3.38761,,8,424,403,0,,,,,,,0.0,[],3.51096,False
0,9.4,"This Bodacious Oatmeal Russian Imperial Stout will crush you like no other! This is the grand-daddy of all stout styles, with an intensely deep roasted and full bodied flavor. A robust hop character adds a refreshing balance.",60,https://untappd.akamaized.net/site/beer_logos/beer-BORISTheCrusherOatmealImperialStout_5583.jpeg,,B.O.R.I.S. The Crusher Oatmeal Imperial Stout,hoppin-frog-brewery-b-o-r-i-s-the-crusher-oatmeal-imperial-stout,Stout - Imperial Oatmeal,5583,673,https://untappd.akamaized.net/site/brewery_logos/brewery-HoppinFrogBrewery_673.jpeg,Hoppin' Frog Brewery,hoppin-frog-brewery,Micro Brewery,http://www.facebook.com/hoppinfrog,hoppinfrog,http://www.hoppinfrog.com/,United States,Akron,OH,41.0246,-81.4677,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,25713,4.06526,,349,33660,28558,0,[],,,,,,,,4.06039,False
0,10.0,"Our take on the West Coast-style Double India Pale Ale, The Oracle places hop intensity first and foremost, making only the slightest concession to malt and balance.

The fireworks start with the aromatic punch of dry-hop sessions with hop varieties from the Pacific Northwest. Resinous, citrusy hop flavors mixed with aggressive bitterness from a massive kettle addition deliver on that aromatic promise.",90,https://untappd.akamaized.net/site/beer_logos/beer-_9283_sm_850651fe167b6de2d91fbf1c9e757e.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_9283_hd_1c1542fd3fd9af9a0c984e0c490c93.jpeg,The Oracle,bell-s-brewery-inc-the-oracle,IPA - Imperial / Double,9283,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Sun, 14 Nov 2010 15:18:32 +0000",0,1,9283.0,"Thu, 01 Jan 1970 00:00:00 +0000",5584.0,30317,4.02252,,89,44647,33404,0,,,,,,,5.0,"[{'beer': {'bid': 236381, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_236381_sm_d71764252d001dbad738e231634341.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2012', 'beer_name': 'The Oracle (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 394008, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_394008_sm_22bf6da275c2bfbf972c6353f05232.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2011', 'beer_name': 'The Oracle (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 431585, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_431585_sm_b52db2012adfaf4d599693f462eead.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2013', 'beer_name': 'The Oracle (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 439828, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_439828_sm_c2dc52e715219276052ca630b89b67.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2010', 'beer_name': 'The Oracle (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 553679, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-553679_6b21b_sm.jpeg', 'beer_slug': 'bell-s-brewery-inc-the-oracle-2009', 'beer_name': 'The Oracle (2009)', 'is_vintage': 1, 'is_variant': 0}}]",4.01881,False
0,4.8,"This beer is lighter style and dry to the palate and with the distinct flavor of wheat makes for a perfect thirst-quenching beer. It is the ideal drink for beer drinker who appreciates tradition and personality in their beer, but also seeks a lighter, refreshing style, perfect for the summer months.",0,https://untappd.akamaized.net/site/beer_logos/beer-GoofyFootSummerWheat_5585.jpeg,,Goofy Foot Summer Wheat,spring-house-brewing-company-goofy-foot-summer-wheat,Pale Wheat Ale - American,5585,1182,https://untappd.akamaized.net/site/brewery_logos/brewery-SpringHouseBrewingCompany_1182.jpeg,Spring House Brewing Company,spring-house-brewing-company,Micro Brewery,http://www.facebook.com/pages/Taproom-by-Spring-House-Brewing-Co/170106599701946,SpringHouseBeer,http://www.springhousebeer.com,United States,Lancaster,PA,40.0302,-76.3084,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1522,3.40966,,1,2064,1767,0,,,,,,,3.0,"[{'beer': {'bid': 358427, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'spring-house-brewing-company-goofy-foot-on-raspberries', 'beer_name': 'Goofy Foot On Raspberries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 415996, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'spring-house-brewing-company-goofy-foot-summer-wheat-w-blackberries-jalapeno', 'beer_name': 'Goofy Foot Summer Wheat (w/ Blackberries & Jalapeno)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 418889, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'spring-house-brewing-company-goofy-foot-w-citra-hops', 'beer_name': 'Goofy Foot W/ Citra Hops', 'is_vintage': 0, 'is_variant': 1}}]",3.45001,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_5586_sm_815d5936e3746a2df60f94713f9523.jpeg,,Winter Welcome Ale 2008-2009,samuel-smith-s-old-brewery-winter-welcome-ale-2008-2009,Winter Ale,5586,1099,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg,Samuel Smith's Old Brewery,samuel-smiths-old-brewery,Micro Brewery,https://www.facebook.com/Samuel-Smiths-Brewery-1399982133640570/,samsmithsbeer,http://www.samuelsmithsbrewery.co.uk,England,Tadcaster,North Yorkshire,53.8821,-1.26197,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,59,3.63136,,2,87,80,0,,6.0,Winter Welcome Ale,samuel-smith-old-brewery-winter-welcome-ale,632964.0,130.0,,,3.64757,False
0,8.5,"This full bodied beer was brewed with 80% Marris Otter malt, and a single variety of Domestic hops, in attempt to blend the English and American versions of the style.",0,https://untappd.akamaized.net/site/beer_logos/beer-OldAbominableBarleyWineAle_5587.jpeg,,Old Abominable Barley Wine Ale,stoudts-brewing-company-old-abominable-barley-wine-ale,Barleywine - English,5587,2337,https://untappd.akamaized.net/site/brewery_logos/brewery-StoudtsBrewingCompany_2337.jpeg,Stoudts Brewing Company,stoudts-brewing-company,Micro Brewery,http://www.facebook.com/pages/Stoudts-Brewing-Company/154679657047?ref=ts,StoudtsBrewery,http://www.stoudtsbeer.com/,United States,Adamstown,PA,40.2369,-76.072,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,703,3.63834,,2,943,855,0,,,,,,,3.0,"[{'beer': {'bid': 160523, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stoudts-brewing-company-old-abominable-2010', 'beer_name': 'Old Abominable (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 446734, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stoudts-brewing-company-old-abominable-2011', 'beer_name': 'Old Abominable (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 830594, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stoudts-brewing-company-old-abominable-2008', 'beer_name': 'Old Abominable (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.64211,False
0,9.0,"Malt focused, made with five types of grain including Vienna and Munich malts ??? plus a secret extra malt that we use only in our Prosit! Consider this bomber to be the burly big brother to our Clipper City MarzHon, a three year in a row winner at the Great American Beer Festival. We???ve balanced the sweetness of the malt with three kinds of hops making this one of the boldest marzen style lagers you???ll ever try.

5 Kinds of Malt, 3 Kinds of Hops
estimated ABV 9% estimated IBU 25",0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasProsit_5588.jpeg,,Heavy Seas Prosit!,heavy-seas-beer-heavy-seas-prosit,M?rzen,5588,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,310,3.49355,,0,531,469,0,,,,,,,0.0,[],3.57114,False
0,8.5,"The secret is in the 2.5 pounds of spice per barrel for this fall brew. We add the pumpkin during the mash at precisely the right time to create just the perfect balance of malt, hops, pumpkin and spice.

estimated ABV 8.5% estimated IBU 25
Malt, Hops, Pumpkin & our Secret Spices",0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasTheGreatPumpkin_5589.jpeg,,The Great Pumpkin,heavy-seas-beer-the-great-pumpkin,Pumpkin / Yam Beer,5589,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2487,3.59489,,0,3698,3181,0,,,,,,,2.0,"[{'beer': {'bid': 470513, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'heavy-seas-beer-the-great-pumpkin-2011', 'beer_name': 'The Great Pumpkin (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 804620, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'heavy-seas-beer-great-pumpkin-2010', 'beer_name': 'Great Pumpkin (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.60093,False
0,5.7,"Originally brewed to celebrate the beginning of the German brewing season and the 1810 wedding of crown prince Ludwig of Bavaria and his bride-to-be, princess Therese of Saxon-Hildburghausen. This amber beer was brewed in March (\Marzenbier\"") and left to age in cool lagering caves during the heat of the summer. Our rich and satisfying Bavarian-style OctoberFest comes from a special blend of imported German malts that creates a full-bodied brew and stresses a malty flavor and lingering aroma. Gently hopped and delicately balanced",16,https://untappd.akamaized.net/site/beer_logos/beer-Octoberfest_5590.jpeg,,Octoberfest,thomas-hooker-brewing-co-octoberfest,M?rzen,5590,1258,https://untappd.akamaized.net/site/brewery_logos/brewery-1258_187a1.jpeg,Thomas Hooker Brewing Co.,thomas-hooker-brewing-co,Micro Brewery,http://www.facebook.com/hookerbeer,hookerbeer,https://hookerbeer.com/,United States,Bloomfield,CT,41.8087,-72.7109,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3987,3.42306,,2,5771,4599,0,,,,,,,0.0,[],3.4393,False
0,5.5,"By using an exact amount of rye, a grain seldom found in other micro brewed beers, the Rye Pale Ale acquires its signature taste. Made with five varieties of hops and a generous amount of specialty malts, it offers a complex flavor and aroma that is both aggressive and well balanced ??? a rare find among beers.

The Terrapin Rye Pale Ale was released in Athens, GA in April of 2002 at the Classic City Brew Fest. Six months later this beer which was sold only in Athens was awarded the American Pale Ale Gold Medal at the 2002 Great American Beer Festival, the most prestigious competition in North America. We hope you will agree with our peers in the brewing industry that this is truly one of the best pale ales in the country.",35,https://untappd.akamaized.net/site/beer_logos/beer-_5591_sm_744d966e39ad15d69f9d12c90429ff.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5591_hd_a8308129305a7096cfad732a934e14.jpeg,Rye,terrapin-beer-co-rye,Rye Beer,5591,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,31964,3.55071,,204,50094,36569,0,,,,,,,5.0,"[{'beer': {'bid': 189245, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-orange-crush', 'beer_name': 'Orange Crush', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 556043, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-rye-2007', 'beer_name': 'Rye (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 646794, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-wicked-woman', 'beer_name': 'Wicked Woman', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 647078, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-scotch-bonnet', 'beer_name': 'Scotch Bonnet', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1629122, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-red-white-and-blue', 'beer_name': 'Red White & Blue', 'is_vintage': 0, 'is_variant': 1}}]",3.55166,False
0,6.0,"Seasonal Sessions- Spring. Discontinued in 2012. 

The Terrapin Hop Karma Brown IPA (formerly known as the India Style Brown Ale) is a head-on collision between a hoppy west coast IPA and a complex malty brown ale. Brewed with 5 varieties of hops and 7 different malts, this hybrid style represents the best of both worlds.",65,https://untappd.akamaized.net/site/beer_logos/beer-_7172_sm_d325c0c1f0c4e6638a465dbd6fc528.jpeg,,Hop Karma Brown IPA,terrapin-beer-co-hop-karma-brown-ipa,Brown Ale - American,7172,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Wed, 03 Nov 2010 09:55:47 +0000",0,0,7172.0,"Tue, 30 Apr 2013 16:07:47 +0000",5592.0,5985,3.58667,,5,9465,7181,0,,,,,,,5.0,"[{'beer': {'bid': 53055, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-ravenous-pig-bacon-karma', 'beer_name': 'Ravenous Pig Bacon Karma', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 58616, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hop-karma-brown-ipa-w-coconut', 'beer_name': 'Hop Karma Brown IPA (w/ Coconut)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 162859, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hop-karma-brown-ipa-w-marshmallow', 'beer_name': 'Hop Karma Brown IPA (w/ Marshmallow)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 302915, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-hop-karma-brown-ipa-w-vanilla-and-cocoa-nibs', 'beer_name': 'Hop Karma Brown IPA (w/ Vanilla & Cocoa Nibs)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 341634, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-bourbon-barrel-aged-hop-karma-brown-ipa', 'beer_name': 'Bourbon Barrel Aged Hop Karma Brown IPA', 'is_vintage': 0, 'is_variant': 1}}]",3.58979,False
0,4.7,"The Sunray Wheat is a German-style unfiltered wheat beer brewed with a touch of local Georgia Coast Tupelo honey from the Savannah Bee Company.

Its inviting banana and sweet clove like aroma gives way to a pleasant, clean finish with a hint of tartness.
Retired in 2011.",0,https://untappd.akamaized.net/site/beer_logos/beer-terrapinSunRayWheat.jpg,,Sunray Wheat Beer,terrapin-beer-co-sunray-wheat-beer,Hefeweizen,5593,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,307,3.33713,,17,614,523,0,,,,,,,0.0,[],3.49345,False
0,5.3,"Available in Georgia only!

Terrapin Beer Company was started by two guys who love big, bold beers. We are known for using a ton of flavorful ingredients and for pushing the envelope with the brews we create.

We have also been known to take pleasure in hiking, biking, kayaking, and just plain having fun in the great outdoors. When we get hot and sweaty even hopheads like us want nothing more than to enjoy a beer that is crisp and refreshing.

Which is why we created the perfect session beer-the Terrapin Golden Ale.",21,https://untappd.akamaized.net/site/beer_logos/beer-_5594_sm_91ba925e45aee0aaff75f4094e46eb.jpeg,,Golden Ale,terrapin-beer-co-golden-ale,Cream Ale,5594,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,7856,3.48336,,219,11705,9095,0,,,,,,,5.0,"[{'beer': {'bid': 648348, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-golden-apple-pie', 'beer_name': 'Golden Apple Pie', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 653569, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-golden-ale-w-amarillo-and-citra', 'beer_name': 'Golden Ale (w/ Amarillo & Citra)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1442823, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1442823_887ee_sm.jpeg', 'beer_slug': 'terrapin-beer-co-golden-ale-dry-hop-06277', 'beer_name': 'Golden Ale Dry Hop #06277', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1444411, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1444411_2eccf_sm.jpeg', 'beer_slug': 'terrapin-beer-co-golden-ale-dry-hop-07270', 'beer_name': 'Golden Ale Dry Hop #07270', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1713297, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5594_sm_91ba925e45aee0aaff75f4094e46eb.jpeg', 'beer_slug': 'terrapin-beer-co-golden-ale-with-mosaic', 'beer_name': 'Golden Ale with Mosaic', 'is_vintage': 0, 'is_variant': 1}}]",3.48964,False
