auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.5,"A style of ale that was fashioned to survive the long voyage from England to India during the British colonization. Hops, hops, and more hops! Red Racer IPA has an intense aroma and a long lingering finish. A beer for the connoisseur, this is the Brewmaster's choice.

Malts: UK Maris Otter, Superior Pale
Ale Malt, Carastan Crystal Malt

Hops: German Magnum, 

Centennial, Amarillo, Simcoe

Colour/Clarity: Amber to Orange, Bright

Available In: Draught, Cans (355 and 473 ml), Bottle (650 ml)

SRM: 14",80,https://untappd.akamaized.net/site/beer_logos/beer-596_1d28b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-596_509b6_hd.jpeg,Red Racer IPA (India Pale Ale),central-city-brewers-distillers-red-racer-ipa-india-pale-ale,IPA - American,596,357,https://untappd.akamaized.net/site/brewery_logos/brewery-357_cd993.jpeg,Central City Brewers + Distillers,central-city-brewers-distillers,Micro Brewery,http://www.facebook.com/centralcitybrewing,centralcitybrew,http://www.centralcitybrewing.com/,Canada,Surrey,BC,49.21,-122.864,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,596.0,"Tue, 14 Aug 2012 05:16:20 +0000",28741.0,19858,3.71537,,353,45146,22069,0,,,,,,,,,,,,0.0,[],3.71439,False
0,8.0,"Traquair Jacobite Ale is a Scotch ale with an ancient ingredient, coriander: rich, deep flavors are accented by exotic coriander aroma. Traquair House Brewery, located within Scotland's oldest inhabited house, uses a 1738 copper kettle and oak fermenters to produce this fine ale, first brewed in 1995 to commemorate the Jacobite Revolution. ",0,https://untappd.akamaized.net/site/beer_logos/beer-JacobiteAle_3354.jpeg,,Jacobite Ale,traquair-house-brewery-jacobite-ale,Scotch Ale / Wee Heavy,3354,1281,https://untappd.akamaized.net/site/brewery_logos/brewery-TraquairHouseBrewery_1281.jpeg,Traquair House Brewery,traquair-house-brewery,Micro Brewery,http://en-gb.facebook.com/people/Traquair-House-Brewery/100000654291737,,http://www.traquair.co.uk/content/traquair-house-brewery,Scotland,Traquair House,Peeblesshire EH44 6PW,55.6083,-3.06398,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3354.0,"Tue, 25 Oct 2011 07:13:31 +0000",28742.0,11801,3.80879,,223,14213,12913,0,,,,,,,,,,,,4.0,"[{'beer': {'bid': 1428350, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'traquair-house-brewery-jacobite-ale-2010', 'beer_name': 'Jacobite Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1663424, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'traquair-house-brewery-jacobite-ale-1995', 'beer_name': 'Jacobite Ale (1995)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1792656, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'traquair-house-brewery-jacobite-ale-2016', 'beer_name': 'Jacobite Ale 2016', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1901554, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'traquair-house-brewery-jacobite-ale-2015', 'beer_name': 'Jacobite Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.80481,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thomas Hardy's Ale (1990),eldridge-pope-and-co-thomas-hardy-s-ale-1990,Old Ale,28743,6314,https://untappd.akamaized.net/site/brewery_logos/brewery-6314_d6621.jpeg,Eldridge Pope & Co ,eldridge-pope-co,Micro Brewery,,,,England,Dorchester,"Dorset, DT1 1QT",50.7105,-2.43905,,,"Sat, 05 Feb 2011 10:05:20 +0000",0,0,,,,116,4.35991,,2,160,149,0,,,,,,,0.0,Thomas Hardy's Ale,eldridge-pope-and-co-thomas-hardy-s-ale,1895810.0,36.0,,,3.84625,False
0,5.5,Scottish Ale,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Scottish Ale,the-big-cheese-pizza-co-brewery-scottish-ale,Scottish Ale,36431,9158,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBigCheesePizzaCoBrewery_9158.jpeg,The Big Cheese Pizza Co. & Brewery,big-cheese-pizza-co-brewery,Brew Pub,http://www.facebook.com/pages/The-Big-Cheese-Pizza-Company-and-Brewery/346999924304,,,United States,Riverside,CA,33.9814,-117.37,,,"Thu, 10 Mar 2011 21:40:59 +0000",0,0,36431.0,"Tue, 12 Jun 2012 22:36:31 +0000",28744.0,34,2.9,,0,54,48,0,,,,,,,,,,,,0.0,[],3.50444,False
0,11.2,"This is one lacerative muther of an ale. It is unequivocally certain that your feeble palate is grossly inadequate and thus undeserving of this liquid glory...and those around you would have little desire to listen to your resultant whimpering. Instead, you slackjawed gaping gobemouche, slink away to that pedestrian product that lures agog the great unwashed with the shiny happy imagery of its silly broadcast propaganda. You know, the one that offers no challenge, yet works very, very hard to imbue the foolhardy with the absurd notion that they are exercising ?independent? thought, or attempts to convey the perception it is in some way ?authentic? or ?original.? It?s that one that makes you feel safe and delectates you into basking in the warm, fuzzy, and befuddled glow of your own nescience. Why so many allow themselves to be led by the nose lacks plausible explanation. Perhaps you have been so lulled by the siren song of ignorance that you don?t even notice your white-knuckle grip on it. You feel bold and unique, but alas are nothing but sheep, willingly being herded to and fro. If you think you are being piqued in this text, it is nothing when compared to the insults we are all asked to swallow streaming forth from our televisions and computers. Truth be told, you are being coddled into believing you are special or unique by ethically challenged ?pay no attention to the man behind the curtain? marketers who layer (upon layer) imagined attributes specifically engineered to lead you by the nose. Should you decide to abdicate your ability to make decisions for yourself, then you are perhaps deserving of the pabulum they serve. Double Bastard Ale calls out the garrulous caitiffs who perpetrate the aforementioned atrocities and demands retribution for their outrageously conniving, intentionally misleading, blatantly masturbatory and fallacious ad campaigns. We demand the unmitigated, transparent truth. We demand forthright honesty. We want justice! Call ?em out and line ?em up against the wall... NOW.",100,https://untappd.akamaized.net/site/beer_logos/beer-stoneDoubleBastard.jpg,,Double Bastard Ale (2010),arrogant-bastard-brewing-co-double-bastard-ale-2010,Strong Ale - American,11622,234399,https://untappd.akamaized.net/site/brewery_logos/brewery-234399_0c2d9.jpeg,Arrogant Brewing,arrogant-bastard-brewing,Micro Brewery,https://www.facebook.com/arrogantbastardale,ArrogantBastard,http://arrogantbastard.com,United States,Escondido,CA,33.116,-117.12,,,"Sat, 27 Nov 2010 19:53:23 +0000",0,0,11622.0,"Thu, 01 Jan 1970 00:00:00 +0000",28745.0,1611,4.214,,4,2525,2106,0,,,,,,,11.0,Double Bastard Ale,arrogant-bastard-brewing-co-double-bastard-ale,80263.0,119.0,,,4.12436,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Zhanglou,hebei-brewery-zhanglou,Pale Ale - English,28746,7816,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Hebei Brewery,hebei-brewery,Micro Brewery,,,,China / People's Republic of China,,,0.0,0.0,,,"Sat, 05 Feb 2011 10:44:14 +0000",0,1,,,,0,0.0,,0,0,0,0,,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Nor Easter Copper Ale,north-east-brewing-co-nor-easter-copper-ale,Pale Ale - American,28747,7817,https://untappd.akamaized.net/site/brewery_logos/brewery-NorthEastBrewingCo_7817.jpeg,North East Brewing Co.,north-east-brewing-co,Micro Brewery,,,,United States,Allston,MA,42.3484,-71.1345,,,"Sat, 05 Feb 2011 11:21:38 +0000",0,0,,,,0,0.0,,0,0,0,0,,,,,,,,,,,,0.0,[],3.59537,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dog's Breath Brown,heavenly-daze-brewery-and-grill-dog-s-breath-brown,Brown Ale - American,28748,644,https://untappd.akamaized.net/site/brewery_logos/brewery-HeavenlyDazeBreweryandGrill_644.jpeg,Heavenly Daze Brewery and Grill,heavenly-daze-brewery-and-grill,Micro Brewery,,,,United States,Denver,CO,39.7121,-104.999,,,"Sat, 05 Feb 2011 11:24:20 +0000",0,0,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,humpback migration reserve,humpback-brewing-co-humpback-migration-reserve,Pale Ale - American,28749,7818,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Humpback Brewing Co.,humpback-brewing-co,Micro Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 11:25:38 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,4.8,"Su exquisito sabor y color dorado intenso se obtienen debido a un proceso especial de elaboraci?n con triple filtrado. El sabor y aroma que la distinguen se consiguen utilizando 100% malta de cebadas seleccionadas en combinaci?n con el m?s fino lup?lo arom?tico. La dedicaci?n con la que est? elaborada se refleja en su botella perfectamente labrada y una etiqueta inspirada por el mistisismo de Machu Picchu, una de las maravillas del mundo.
Cusque?a is a super-premium lager from Cuzco, the seat of the Inca empire. Brewed since 1911, it uses only the finest natural ingredients, including pure mountain water from a source at 18,000 feet in the Peruvian Andes.",0,https://untappd.akamaized.net/site/beer_logos/beer-539117_18c73_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-539117_4fec7_hd.jpeg,Cusque?a Dorada,union-de-cervecerias-peruanas-backus-y-johnston-cusquena-dorada,Lager - Pale,539117,12178,https://untappd.akamaized.net/site/brewery_logos/brewery-UniondeCerveceriasPeruanasBackusyJohnstonSAA_12178_b0c08.jpeg,Uni?n de Cervecer?as Peruanas Backus y Johnston,union-de-cervecerias-peruanas-backus-y-johnston,Macro Brewery,https://www.facebook.com/BackusPeru,BackusOficial,http://backus.pe,Peru,,Lima,-12.0089,-76.8637,,,"Sat, 21 Dec 2013 19:34:07 +0000",0,1,539117.0,"Fri, 22 Aug 2014 07:39:31 +0000",28750.0,18584,3.08883,,624,25753,21400,0,,,,,,,,,,,,0.0,[],3.09791,False
0,5.2,"This beer is available in multiple ABV's. It's all the same beer, and does not require seperate entries.
5.2% ABV in bottle
4.5% ABV on cask and in cans
3.5% for the Swedish market

Traditionally brewed to produce a wonderfully well balanced blend of smooth, rich & satisfying flavours from chocolate & crystal malts combined with a crisp, refreshing bitterness from Styrian, Goldings and Fuggles hops.

A unique and original beer with a character not unlike the Hobgoblin himself - surprisingly likeable... once you get to know him...",32,https://untappd.akamaized.net/site/beer_logos/beer-wychwoodHobgoblin.jpg,,Hobgoblin,wychwood-brewery-hobgoblin,Brown Ale - English,5875,1376,https://untappd.akamaized.net/site/brewery_logos/brewery-WychwoodBrewery_1376.jpeg,Wychwood Brewery,wychwood-brewery,Micro Brewery,http://www.facebook.com/hobgoblinbeer,hobgoblin_beer,http://www.wychwood.co.uk,England,Witney,Oxfordshire,51.7822,-1.4902,,,"Thu, 23 Sep 2010 11:22:59 +0000",0,1,5875.0,"Thu, 01 Jan 1970 00:00:00 +0000",28751.0,84650,3.505,,2330,140742,94451,0,,,,,,,,,,,,0.0,[],3.50552,False
0,6.0,Beautiful rich red-amber in color. Smooth with a hint of sweetness.,11,https://untappd.akamaized.net/site/beer_logos/beer-BBCRubyBloomAmber_12346.jpeg,,Ruby Bloom Amber,bloomington-brewing-company-ruby-bloom-amber,Red Ale - American Amber / Red,12346,140,https://untappd.akamaized.net/site/brewery_logos/brewery-BloomingtonBrewingCompany_140.jpeg,Bloomington Brewing Company,bloomington-brewing-company,Micro Brewery,http://www.facebook.com/pages/Bloomington-IN/Bloomington-Brewing-Company/88092659977,BloomingtonBrew,http://bloomingtonbrew.com/,United States,Bloomington,IN,39.1716,-86.5099,,,"Thu, 02 Dec 2010 09:40:11 +0000",0,1,12346.0,"Tue, 29 Nov 2011 16:21:42 +0000",28752.0,4209,3.59628,,117,6083,4726,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 322644, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bloomington-brewing-company-wine-barrel-aged-ruby-bloom', 'beer_name': 'Wine-Barrel Aged Ruby Bloom', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 684484, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bloomington-brewing-company-lambic-aged-ruby-bloom-amber', 'beer_name': 'Lambic Aged Ruby Bloom Amber', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 700360, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bloomington-brewing-company-ruby-bloom-aged-on-cacao-nibs', 'beer_name': 'Ruby Bloom Aged On Cacao Nibs', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 736681, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bloomington-brewing-company-ruby-with-hibiscus-rose-petals-and-vanilla', 'beer_name': 'Ruby With Hibiscus, Rose Petals, & Vanilla', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 761735, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bloomington-brewing-company-strawberry-rhubarb-ginger-ruby', 'beer_name': 'Strawberry Rhubarb Ginger Ruby', 'is_vintage': 0, 'is_variant': 1}}]",3.59999,False
0,5.0,"Clean, crisp, and rebellious?the perfect antidote to bland, corporate lagers?U-19 Pilsner is named after the German U-boat that brought Sir Roger Casement back to Ireland in April 1916. Casement was attempting to rendezvous with the Aud, a cargo ship smuggling guns and ammunition into Ireland in support of the Easter Rising. The Aud was captured in Tralee Bay. Casement was later hanged for high treason. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_28753_sm_734b2f306d6e643a1d53d93c822440.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_28753_hd_2be34e2b9b91cf4ef4f16cead4dc0d.jpeg,U-19 German Pilsner,far-west-brewing-company-u-19-german-pilsner,Pilsner - Other,28753,513,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Far West Brewing Company,far-west-brewing-company,Micro Brewery,,,,United States,Redmond,WA,47.6691,-122.129,,,"Sat, 05 Feb 2011 11:39:22 +0000",0,0,,,,1,0.0,,0,4,4,0,,,,,,,,,,,,0.0,[],3.57953,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BadFrog_28755.jpeg,,Bad Frog,bad-frog-brewery-company-bad-frog,Lager - Pale,28755,66,https://untappd.akamaized.net/site/brewery_logos/brewery-BadFrogBreweryCompany_66.jpeg,Bad Frog Brewery Company,bad-frog-brewery-company,Micro Brewery,,,,United States,Rose City,MI,44.4214,-84.1167,,,"Sat, 05 Feb 2011 11:44:46 +0000",0,0,,,,86,2.14244,,0,124,122,0,,,,,,,,,,,,0.0,[],3.31769,False
0,4.9,The Kirin Lager beer is made in Japan since 1888. The most famous beer in Japan.,0,https://untappd.akamaized.net/site/beer_logos/beer-Lager_6131.jpeg,,Lager,kirin-brewery-company-lager,Lager - Japanese Rice,6131,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,Macro Brewery,https://www.facebook.com/kirinbeer,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,,,"Mon, 04 Oct 2010 18:27:34 +0000",0,1,6131.0,"Thu, 01 Jan 1970 00:00:00 +0000",28756.0,14495,3.01606,,356,21022,17165,0,,,,,,,,,,,,0.0,[],3.02914,False
0,4.6,"Gourmet chocolate raspberry coffee is used in the brewing process to achieve this unique flavor and aroma. With a rich dark color this medium bodied stout finishes fairly dry with subtle hints of chocolate, coffee and raspberry flavors.",30,https://untappd.akamaized.net/site/beer_logos/beer-duClawNakedFish.jpg,,Naked Fish,duclaw-brewing-company-naked-fish,Stout - American,28758,4921,https://untappd.akamaized.net/site/brewery_logos/brewery-duclawbrewingcompany_4921.jpeg,DuClaw Brewing Company,duclaw-brewing-company,Micro Brewery,http://Facebook.com/DuClawBeers,DuClawBrewing,http://www.duclaw.com/,United States,Baltimore,MD,39.3402,-76.4791,,,"Sat, 05 Feb 2011 14:53:05 +0000",0,1,,,,14057,3.42324,,45,18899,15474,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 173433, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'duclaw-brewing-company-oak-aged-double-naked-fish', 'beer_name': 'Oak Aged Double Naked Fish', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 314130, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'duclaw-brewing-company-naked-fish-smoked-cinnamon-sticks', 'beer_name': 'Naked Fish (Smoked Cinnamon Sticks)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 938878, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'duclaw-brewing-company-naked-fish-infused-whole-bean-chocolate-raspberry-coffee', 'beer_name': 'Naked Fish (infused Whole Bean Chocolate Raspberry Coffee)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1517767, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'duclaw-brewing-company-hop-double-naked-fish', 'beer_name': 'Hop Double Naked Fish', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1764434, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'duclaw-brewing-company-double-naked-fish-choco-raz', 'beer_name': 'Double Naked Fish Choco Raz', 'is_vintage': 0, 'is_variant': 1}}]",3.42808,False
0,10.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-CherryAdamFromTheWood_13667.jpeg,,Cherry Adam from the Wood,hair-of-the-dog-brewing-company-cherry-adam-from-the-wood,Old Ale,13667,622,https://untappd.akamaized.net/site/brewery_logos/brewery-HairoftheDogBrewingCompany_622.jpeg,Hair of the Dog Brewing Company,hair-of-the-dog-brewing-company,Micro Brewery,https://www.facebook.com/pages/Hair-Of-The-Dog-Brewery-And-Tasting-Room/159099887437502,hairofthedog,http://www.hairofthedog.com/,United States,Portland,OR,45.5159,-122.666,,,"Thu, 09 Dec 2010 12:10:01 +0000",0,1,13667.0,"Thu, 01 Jan 1970 00:00:00 +0000",28759.0,2676,4.23122,,19,3545,3134,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 117356, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CherryAdamFromTheWood2009_117356.jpeg', 'beer_slug': 'hair-of-the-dog-brewing-company-cherry-adam-from-the-wood-2009', 'beer_name': 'Cherry Adam from the Wood (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 124887, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CherryAdamFromTheWood2008_124887.jpeg', 'beer_slug': 'hair-of-the-dog-brewing-company-cherry-adam-from-the-wood-2008', 'beer_name': 'Cherry Adam from the Wood (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 156431, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CherryAdamFromTheWood2011_156431.jpeg', 'beer_slug': 'hair-of-the-dog-brewing-company-cherry-adam-from-the-wood-2011', 'beer_name': 'Cherry Adam from the Wood (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 234857, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-234857_7e00c_sm.jpeg', 'beer_slug': 'hair-of-the-dog-brewing-company-cherry-adam-from-the-wood-2012', 'beer_name': 'Cherry Adam from the Wood (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 272301, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'hair-of-the-dog-brewing-company-adam-from-the-wood-2002', 'beer_name': 'Adam From The Wood (2002)', 'is_vintage': 1, 'is_variant': 0}}]",4.17187,False
0,3.9,"Golden Pippin is now also available in KEG @ 4.2% (As well as Cask & Bottle)

A light refreshing blond ale brewed using a new variety of hop creating a citrus fruit flavour. Originally a seasonal ale, it proved so popular, it?s now brewed all year round.",0,https://untappd.akamaized.net/site/beer_logos/beer-_6241_9b6eeefde8aa12ec6ce37e35d9c7.jpeg,,Golden Pippin,copper-dragon-brewery-golden-pippin,Golden Ale,6241,400,https://untappd.akamaized.net/site/brewery_logos/brewery-CopperDragon_400.jpeg,Copper Dragon Brewery,copper-dragon-brewery,Micro Brewery,,CDBrewery,http://www.copperdragon.uk.com/,England,Skipton,North Yorkshire,53.9628,-2.01628,,,"Wed, 06 Oct 2010 12:05:33 +0000",0,1,6241.0,"Mon, 25 Mar 2013 23:06:38 +0000",28760.0,4493,3.44475,,126,7730,4990,0,,,,,,,,,,,,0.0,[],3.45786,False
0,5.2,"Our flagship brew is a smooth, amber beer that combines the malty goodness of an Octoberfest lager with the slight fruitiness of an ale. Hearty but refreshing.",21,https://untappd.akamaized.net/site/beer_logos/beer-28761_7de26_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28761_54267_hd.jpeg,Rail Yard Ale,wynkoop-brewing-co-rail-yard-ale,Red Ale - American Amber / Red,28761,4373,https://untappd.akamaized.net/site/brewery_logos/brewery-4373_fef36.jpeg,Wynkoop Brewing Co.,wynkoop-brewing-co,Brew Pub,http://www.facebook.com/WynkoopBrewingCompany,Wynkoop,http://www.Wynkoop.com,United States,Denver,CO,39.7534,-104.999,,,"Sat, 05 Feb 2011 15:50:21 +0000",0,1,,,,5985,3.49766,,114,7858,6980,0,,,,,,,,,,,,0.0,[],3.5051,False
0,5.3,,15,https://untappd.akamaized.net/site/beer_logos/beer-69613_57394_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-69613_13a3e_hd.jpeg,Riley's Irish Red,packinghouse-brewing-co-riley-s-irish-red,Red Ale - Irish,69613,2797,https://untappd.akamaized.net/site/brewery_logos/brewery-PackinghouseBrewingCo_2797.jpeg,Packinghouse Brewing Co. ,packinghouse-brewing-co,Micro Brewery,http://www.facebook.com/packinghouse,PHouseBeer,http://pbbeer.com/,United States,Riverside,CA,33.954,-117.44,,,"Fri, 05 Aug 2011 21:45:54 +0000",0,1,69613.0,"Thu, 01 Jan 1970 00:00:00 +0000",28762.0,1083,3.63596,,30,2507,1389,0,,,,,,,,,,,,0.0,[],3.63929,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-Quincedence_28763.jpeg,,Quincedence,jackie-o-s-pub-brewery-quincedence,Sour - American Wild Ale,28763,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 17:10:28 +0000",0,1,,,,95,3.72368,,0,152,139,0,,,,,,,,,,,,0.0,[],3.65256,False
0,3.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_28764_sm_dfe737efb5375dcfd14762dcf21abd.jpeg,,Smooth,marston-s-beer-co-smooth,English Bitter,28764,1517,https://untappd.akamaized.net/site/brewery_logos/brewery-1517_171eb.jpeg,Marston's Brewery,marston-s-brewery,Macro Brewery,http://Marston's Pedigree,MarstonsBrewery,http://www.marstonsbeercompany.co.uk,England,Burton-on-Trent,Staffordshire,52.8075,-1.65728,,,"Sat, 05 Feb 2011 17:13:47 +0000",0,1,,,,518,2.98359,,26,703,569,0,,,,,,,,,,,,0.0,[],3.23096,False
0,5.0,"This refreshing, medium
bodied brew is a perfect drink for a hot summer afternoon.",35,https://untappd.akamaized.net/site/beer_logos/beer-_28765_sm_6f7864964069b2fb97bac1021cc821.jpeg,,Steam Beer,brewerkz-steam-beer,California Common,28765,2454,https://untappd.akamaized.net/site/brewery_logos/brewery-2454_13add.jpeg,Brewerkz,brewerkz,Micro Brewery,https://www.facebook.com/BrewerkzSg,BrewerkzSG,http://www.brewerkz.com/,Singapore,Singapore,,1.28848,103.844,,,"Sat, 05 Feb 2011 18:09:57 +0000",0,1,,,,189,3.34921,,0,289,223,0,,,,,,,,,,,,0.0,[],3.53558,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-28766_e8bbe_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28766_8f51f_hd.jpeg,West Coast I.P.A.,phoenix-brewery-west-coast-i-p-a,IPA - English,28766,3992,https://untappd.akamaized.net/site/brewery_logos/brewery-PhoenixBrewery_3992.jpeg,Phoenix Brewery,phoenix-brewery,Micro Brewery,https://www.facebook.com/phoenix.brewery/?fref=ts,,http://www.phoenixbrewery.co.uk,England,Heywood,"Greater Manchester, OL10 2EP",53.5901,-2.20576,,,"Sat, 05 Feb 2011 18:18:44 +0000",0,1,,,,453,3.45806,,14,586,500,0,,,,,,,,,,,,0.0,[],3.53573,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lightning,moorhouse-s-brewery-lightning,English Bitter,28767,884,https://untappd.akamaized.net/site/brewery_logos/brewery-MoorhousesBreweryBurnley_884.jpeg,Moorhouse's Brewery,moorhouse-s-brewery,Micro Brewery,http://www.facebook.com/moorhousesbrew,moorhousesbrew,http://www.moorhouses.co.uk,England,Burnley,Lancashire,53.7863,-2.26953,,,"Sat, 05 Feb 2011 18:55:15 +0000",0,0,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,5.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thunderbear stout,schouskjelleren-mikrobryggeri-thunderbear-stout,Stout - Other,28768,2062,https://untappd.akamaized.net/site/brewery_logos/brewery-SchouskjellerenMikrobryggeri_2062.jpeg,Schouskjelleren Mikrobryggeri,schouskjelleren-mikrobryggeri,Micro Brewery,http://www.facebook.com/Schouskjelleren,,,Norway,Oslo,,59.9176,10.759,,,"Sat, 05 Feb 2011 19:08:46 +0000",0,1,,,,56,3.78571,,1,112,85,0,,,,,,,,,,,,0.0,[],3.67198,False
