auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.4,This is the soured version of Paragon Apricot Blonde,17,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sour Paragon Apricot Blonde,dry-dock-brewing-co-sour-paragon-apricot-blonde,Sour - Ale,137289,1551,https://untappd.akamaized.net/site/brewery_logos/brewery-1551_e4a28.jpeg,Dry Dock Brewing Company,dry-dock-brewing-company,Micro Brewery,http://www.facebook.com/DryDockBrewing,DryDockBrewing,http://www.drydockbrewing.com,United States,Aurora,CO,39.653,-104.812,"Sat, 25 Feb 2012 13:34:14 +0000",0,1,137289.0,"Fri, 06 Jul 2012 16:44:38 +0000",18748.0,623,4.0634,5,836,708,0,,,,,,,,,,,0.0,[],3.92783,False
0,5.5,A conglomeration by New Belgium Brewery of their 1554 & La Folie mix,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Shadow Of The Foeder,new-belgium-brewing-company-shadow-of-the-foeder,Sour - Ale,245096,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Fri, 12 Oct 2012 20:40:22 +0000",0,1,245096.0,"Mon, 15 Apr 2013 21:59:18 +0000",18749.0,70,3.63571,0,93,88,0,,,,,,,,,,,0.0,[],3.62315,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Serendipity Sour Ale,uncommon-brewers-serendipity-sour-ale,Sour - American Wild Ale,18750,3207,https://untappd.akamaized.net/site/brewery_logos/brewery-UncommonBrewers_3207.jpeg,Uncommon Brewers,uncommon-brewers,Micro Brewery,https://www.facebook.com/pages/Uncommon-Brewers/244982068151,,http://www.uncommonbrewers.com/,United States,Santa Cruz,CA,36.9821,-122.031,"Wed, 29 Dec 2010 15:48:51 +0000",0,1,,,,1,0.0,0,1,1,0,,,,,,,,,,,0.0,[],3.61183,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pygmy Twilight,jackie-o-s-pub-brewery-pygmy-twilight,Sour - American Wild Ale,18751,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,"Wed, 29 Dec 2010 15:50:08 +0000",0,1,,,,0,0.0,0,0,0,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pink Funkasaurus,bootlegger-s-brewery-pink-funkasaurus,Sour - American Wild Ale,18752,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Wed, 29 Dec 2010 15:50:52 +0000",0,1,,,,1,0.0,1,4,4,0,,,,,,,,,,,0.0,[],3.63898,False
0,10.4,"An American version of the Classic British Winter Warmer, Olde Scoutter's Barleywine is a rich and hoppy beer brewed in honor of beloved brewery dog Scoutt. Malty, Hoppy, and warming, Olde Scoutter will have a place in your heart.

2009 California State Fair - SILVER
2008 California State Fair ? GOLD
2001 North American Brewer?s Award ? GOLD",100,https://untappd.akamaized.net/site/beer_logos/beer-_18753_dd24ed14b5e8d2b867aee27d219a.jpeg,,Olde Scoutter's Barleywine?,bear-republic-brewing-co-olde-scoutter-s-barleywine-tm,Barleywine - American,18753,94,https://untappd.akamaized.net/site/brewery_logos/brewery-bearrepublicbrewingco_94.jpeg,Bear Republic Brewing Co.,bear-republic-brewing-co,Micro Brewery,http://www.facebook.com/bearrepublic,bearrepublic,http://www.bearrepublic.com/,United States,Healdsburg,CA,38.6111,-122.871,"Wed, 29 Dec 2010 15:52:14 +0000",0,1,,,,1873,3.63414,27,2286,2178,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 98148, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-98148_b9a3e_sm.jpeg', 'beer_slug': 'bear-republic-brewing-co-olde-scoutter-s-call-of-the-wild-tm', 'beer_name': ""Olde Scoutter's Call of the Wild?"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 345664, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-345664_8dbd1_sm.jpeg', 'beer_slug': 'bear-republic-brewing-co-olde-scoutter-s-barleywine-tm-2008', 'beer_name': ""Olde Scoutter's Barleywine? (2008)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 514772, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-514772_5adf7_sm.jpeg', 'beer_slug': 'bear-republic-brewing-co-olde-scoutter-s-barleywine-tm-2010', 'beer_name': ""Olde Scoutter's Barleywine? (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 750170, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-750170_4bc97_sm.jpeg', 'beer_slug': 'bear-republic-brewing-co-olde-scoutter-s-barleywine-2009', 'beer_name': ""Olde Scoutter's Barleywine (2009)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 978623, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-978623_9ec6e_sm.jpeg', 'beer_slug': 'bear-republic-brewing-co-olde-scoutter-s-barleywine-2014', 'beer_name': ""Olde Scoutter's Barleywine (2014)"", 'is_vintage': 1, 'is_variant': 0}}]",3.63649,False
0,5.1,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Olallieberry,bootlegger-s-brewery-olallieberry,Lambic - Other,45714,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Sat, 23 Apr 2011 15:13:54 +0000",0,0,45714.0,"Thu, 01 Jan 1970 00:00:00 +0000",18754.0,16,3.70588,0,36,30,0,,,,,,,,,,,0.0,[],3.60268,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,My Cherry Amour,bootlegger-s-brewery-my-cherry-amour,Sour - American Wild Ale,18755,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Wed, 29 Dec 2010 15:55:07 +0000",0,0,,,,0,0.0,0,0,0,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Maple On Brett,lawson-s-finest-liquids-maple-on-brett,Sour - American Wild Ale,18756,3758,https://untappd.akamaized.net/site/brewery_logos/brewery-3758_07d3b.jpeg,Lawson's Finest Liquids,lawson-s-finest-liquids,Micro Brewery,https://www.facebook.com/LawsonsFinestLiquids,LawsonsFinest,http://www.lawsonsfinest.com,United States,Warren,VT,44.1145,-72.8561,"Wed, 29 Dec 2010 15:56:00 +0000",0,1,,,,2,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.56383,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Landis Harvest Ale,butternuts-beer-ale-landis-harvest-ale,Sour - American Wild Ale,18757,1560,https://untappd.akamaized.net/site/brewery_logos/brewery-1560_5089a.jpeg,Butternuts Beer & Ale,butternuts-beer-ale,Micro Brewery,https://www.facebook.com/ButternutsBeer/,ButternutsBeer,http://www.butternutsbeerandale.com,United States,Garrattsville,NY,42.6291,-75.1855,"Wed, 29 Dec 2010 15:57:09 +0000",0,1,,,,0,0.0,0,3,3,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lambic #3,bootlegger-s-brewery-lambic-3,Sour - American Wild Ale,45706,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Sat, 23 Apr 2011 14:57:37 +0000",0,0,45706.0,"Thu, 01 Jan 1970 00:00:00 +0000",18758.0,3,0.0,0,9,8,0,,,,,,,,,,,0.0,[],3.54827,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lambic #1,bootlegger-s-brewery-lambic-1,Sour - American Wild Ale,18759,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Wed, 29 Dec 2010 15:58:39 +0000",0,0,,,,3,0.0,0,6,5,0,,,,,,,,,,,0.0,[],3.54827,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Inspiration Wild,bullfrog-brewery-inspiration-wild,Sour - American Wild Ale,18760,319,https://untappd.akamaized.net/site/brewery_logos/brewery-BullfrogBrewery_319.jpeg,Bullfrog Brewery,bullfrog-brewery,Micro Brewery,http://www.facebook.com/thebullfrogbrewery,BullfrogBrewery,http://www.bullfrogbrewery.com/,United States,Williamsport,PA,41.2404,-77.0057,"Wed, 29 Dec 2010 15:59:47 +0000",0,1,,,,0,0.0,0,4,4,0,,,,,,,,,,,0.0,[],3.62286,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-18761_ce1d1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18761_f6b82_hd.jpeg,Haleakala Hibiscus Sour Ale,elysian-brewing-company-haleakala-hibiscus-sour-ale,Sour - American Wild Ale,18761,7294,https://untappd.akamaized.net/site/brewery_logos/brewery-7294_df657.jpeg,Elysian Brewing Company,elysian-brewing-company,Macro Brewery,https://www.facebook.com/ElysianBrewingCompany,ElysianBrewing,http://www.elysianbrewing.com/,United States,Seattle,WA,47.614,-122.316,"Wed, 29 Dec 2010 16:01:00 +0000",0,1,,,,3,0.0,0,7,7,0,,,,,,,,,,,0.0,[],3.60412,False
0,7.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-_18762_sm_6c3fcf816e3da0763d875c43845cb0.jpeg,,Green Monster,deschutes-brewery-green-monster,Sour - American Wild Ale,18762,441,https://untappd.akamaized.net/site/brewery_logos/brewery-441_8b2ad.jpeg,Deschutes Brewery,deschutes-brewery,Micro Brewery,http://www.facebook.com/deschutes.brewery,deschutesbeer,http://www.deschutesbrewery.com,United States,Bend,OR,44.0468,-121.322,"Wed, 29 Dec 2010 16:02:00 +0000",0,1,,,,3512,3.70159,9,4808,4082,0,,,,,,,,,,,2.0,"[{'beer': {'bid': 845658, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'deschutes-brewery-green-monster-2013', 'beer_name': 'Green Monster (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1947563, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'deschutes-brewery-green-monster-2014', 'beer_name': 'Green Monster (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.69754,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-FunkySouthPaw_18763.jpeg,,Funky South Paw,jackie-o-s-pub-brewery-funky-south-paw,Sour - American Wild Ale,18763,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,"Wed, 29 Dec 2010 16:04:02 +0000",0,1,,,,1044,3.82663,3,1507,1284,0,,,,,,,,,,,4.0,"[{'beer': {'bid': 216645, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-funky-south-paw-2011', 'beer_name': 'Funky South Paw (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 549606, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-funky-south-paw-2013', 'beer_name': 'Funky South Paw (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 551052, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-funky-south-paw-2012', 'beer_name': 'Funky South Paw (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1892024, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-and-brewery-funky-south-paw-2015', 'beer_name': 'Funky South Paw (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.7869,False
0,5.0,"The breweries first sour aged beer, in a long line of future brews. This sour ale starts as a red ale, is loaded with Door County Cherries inside a bourbon barrel, then inoculated with our special blend of bacteria to create a beer reminiscent of dry champagne and sour cherries.",0,https://untappd.akamaized.net/site/beer_logos/beer-18764_5aa6f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18764_2d788_hd.jpeg,Exodus,central-waters-brewing-company-exodus,Sour - American Wild Ale,18764,358,https://untappd.akamaized.net/site/brewery_logos/brewery-358_e71fc.jpeg,Central Waters Brewing Company,central-waters-brewing-company,Micro Brewery,https://www.facebook.com/CWBrewing,cwbrewing,http://www.centralwaters.com/,United States,Amherst,WI,44.4419,-89.2797,"Wed, 29 Dec 2010 16:04:54 +0000",0,0,,,,1142,4.09085,1,1883,1358,0,,,,,,,,,,,0.0,[],3.99807,False
0,6.0,"An intriguing marriage of opposite base styles.
Brewed with Red X, the super clean base malt
and some melanoiden balances the dank, citrus,
and tropical qualities of Idaho 7, Centennial, and
Citra hops. A small amount of Carafa is used to
ensure that we nail that striking ruby red color that
tends to elude many brewers.",57,https://untappd.akamaized.net/site/beer_logos/beer-RighteouslyHoppedRedIPA_18765.jpeg,,Righteously Hopped Red IPA,mother-earth-brew-co-righteously-hopped-red-ipa,IPA - Red,18765,5092,https://untappd.akamaized.net/site/brewery_logos/brewery-5092_b0a8b.jpeg,Mother Earth Brew Co.,mother-earth-brew-co,Micro Brewery,http://www.facebook.com/MotherEarthBrewCo,MotherEarthBrCo,https://www.motherearthbrewco.com,United States,Vista,CA,33.1677,-117.22,"Wed, 29 Dec 2010 16:05:31 +0000",0,1,,,,2063,3.7317,27,2603,2326,0,,,,,,,,,,,0.0,[],3.72129,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dysfunktion Ale Part Deux,valley-brewing-company-dysfunktion-ale-part-deux,Sour - American Wild Ale,18766,1320,https://untappd.akamaized.net/site/brewery_logos/brewery-ValleyBrewingCompany_1320.jpeg,Valley Brewing Company,valley-brewing-company,Micro Brewery,http://www.facebook.com/pages/Valley-Brewing-Company/150976131487,,http://www.valleybrew.com,United States,Stockton,CA,37.9727,-121.3,"Wed, 29 Dec 2010 16:05:41 +0000",0,1,,,,2,0.0,0,6,6,0,,,,,,,,,,,0.0,[],3.57053,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-DynamoHum_18767.jpeg,,Dynamo Hum,jackie-o-s-pub-brewery-dynamo-hum,Sour - American Wild Ale,18767,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,"Wed, 29 Dec 2010 16:06:33 +0000",0,1,,,,749,4.38518,3,1140,909,0,,,,,,,,,,,3.0,"[{'beer': {'bid': 412731, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-dynamo-hum-2012', 'beer_name': 'Dynamo Hum (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 463848, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-dynamo-hum-2011', 'beer_name': 'Dynamo Hum (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 602148, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'jackie-o-s-pub-brewery-dynamo-hum-2014', 'beer_name': 'Dynamo Hum (2014)', 'is_vintage': 1, 'is_variant': 0}}]",4.1727,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cherry Madness,the-duck-rabbit-craft-brewery-cherry-madness,Sour - American Wild Ale,18768,2682,https://untappd.akamaized.net/site/brewery_logos/brewery-2682_0f706.jpeg,The Duck-Rabbit Craft Brewery,the-duckrabbit-craft-brewery,Micro Brewery,https://www.facebook.com/duckrabbitbrewery,DuckRabbitBrew,http://www.duckrabbitbrewery.com/,United States,Farmville,NC,35.6003,-77.5971,"Wed, 29 Dec 2010 16:07:20 +0000",0,1,,,,0,0.0,0,5,5,0,,,,,,,,,,,0.0,[],3.59537,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Drie Ellies,avery-brewing-company-drie-ellies,Sour - American Wild Ale,18769,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,"Wed, 29 Dec 2010 16:08:07 +0000",0,1,,,,0,0.0,0,6,6,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-TropicThunder_18770.jpeg,,Tropic Thunder,drake-s-brewing-company-tropic-thunder,Sour - American Wild Ale,18770,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Wed, 29 Dec 2010 16:08:49 +0000",0,1,,,,1,0.0,0,3,3,0,,,,,,,,,,,0.0,[],3.57953,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-TripleHopRedAle_18771.jpeg,,Triple Hop Red Ale,lengthwise-brewing-company-triple-hop-red-ale,Red Ale - American Amber / Red,18771,5102,https://untappd.akamaized.net/site/brewery_logos/brewery-LengthwiseBrewingCompany_5102.jpeg,Lengthwise Brewing Company,lengthwise-brewing-company,Brew Pub,,,http://www.lengthwise.com/,United States,Bakersfield,CA,35.3169,-119.078,"Wed, 29 Dec 2010 16:08:57 +0000",0,1,,,,702,3.52742,6,943,788,0,,,,,,,,,,,0.0,[],3.56482,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BiPod_18772.jpeg,,Bi-Pod,drake-s-brewing-company-bi-pod,Sour - American Wild Ale,18772,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Wed, 29 Dec 2010 16:09:36 +0000",0,0,,,,0,0.0,0,4,4,0,,,,,,,,,,,0.0,[],3.59537,False
0,10.5,"This is the 2009 release of our Grand Cru. We have decided to add this to our yearly rotation and release a different version each year. The 2009 is a Barrel aged sour, the base beer was a Wheat Wine and the barrel used is a 100% Cab Sauv. Port barrel from Costamonga winery. Big flavors of fig, pumpernickel and plum fruit. The finish is coating and tart.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Decadence Grand Cru 2009,valley-brewing-company-decadence-grand-cru-2009,Sour - American Wild Ale,18773,1320,https://untappd.akamaized.net/site/brewery_logos/brewery-ValleyBrewingCompany_1320.jpeg,Valley Brewing Company,valley-brewing-company,Micro Brewery,http://www.facebook.com/pages/Valley-Brewing-Company/150976131487,,http://www.valleybrew.com,United States,Stockton,CA,37.9727,-121.3,"Wed, 29 Dec 2010 16:10:21 +0000",0,1,,,,0,0.0,0,3,3,0,,,,,,,,,,,0.0,[],3.59537,False
0,9.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Whiskey Richard In Mouth with Kumquat,dark-horse-brewing-co-whiskey-richard-in-mouth-with-kumquat,Belgian Strong Golden Ale,18774,426,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg,Dark Horse Brewing Co.,dark-horse-brewing-co,Micro Brewery,http://www.facebook.com/DarkHorseBrewing,DarkHorseBrewCo,http://www.darkhorsebrewery.com,United States,Marshall,MI,42.2667,-84.9641,"Wed, 29 Dec 2010 16:11:07 +0000",0,0,,,,1,0.0,0,4,4,0,,,,,,,,,,,0.0,[],3.57953,False
0,5.6,Farmhouse ale aged in oak barrels,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Summer's End Saison,craftsman-brewing-company-summer-s-end-saison,Saison / Farmhouse Ale,250833,411,https://untappd.akamaized.net/site/brewery_logos/brewery-411_313a3.jpeg,Craftsman Brewing Company,craftsman-brewing-company,Micro Brewery,http://Www.Facebook.com/craftsmanbrewing,craftsmanbrew,http://www.craftsmanbrewing.com/,United States,Pasadena,CA,34.1688,-118.159,"Sun, 21 Oct 2012 20:47:13 +0000",0,1,250833.0,"Wed, 02 Jan 2013 11:17:12 +0000",18775.0,102,3.80147,0,145,133,0,,,,,,,,,,,0.0,[],3.65792,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Funk II,cascade-brewing-company-usa-funk-ii,Sour - American Wild Ale,18776,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,"Wed, 29 Dec 2010 16:13:33 +0000",0,1,,,,0,0.0,0,4,4,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cactus Pear Wild Ale,flossmoor-station-restaurant-and-brewery-cactus-pear-wild-ale,Sour - American Wild Ale,18777,536,https://untappd.akamaized.net/site/brewery_logos/brewery-536_10ded.jpeg,Flossmoor Station Restaurant and Brewery,flossmoor-station-brewery,Micro Brewery,https://www.facebook.com/Flossmoor-Station-Restaurant-Brewery-40409181284/?ref=hl,FlossmoorBrewCo,http://www.flossmoorstation.com/,United States,Flossmoor,IL,41.543,-87.6788,"Wed, 29 Dec 2010 16:14:26 +0000",0,0,,,,1,0.0,0,6,6,0,,,,,,,,,,,0.0,[],3.57953,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Matilda (Bourbon Barrel Aged w/ Sour Raspberry),goose-island-beer-co-matilda-bourbon-barrel-aged-w-sour-raspberry,Sour - American Wild Ale,18778,2898,https://untappd.akamaized.net/site/brewery_logos/brewery-2898_7ee53.jpeg,Goose Island Beer Co.,goose-island-beer-co,Macro Brewery,https://m.facebook.com/Goose-Island-157863547303/,GooseIsland,http://www.gooseisland.com/,United States,Chicago,IL,41.8871,-87.6721,"Wed, 29 Dec 2010 16:15:15 +0000",0,1,,,,70,3.67143,0,114,113,0,,,,,,,,,,,0.0,[],3.65383,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bluebonic Funk,bootlegger-s-brewery-bluebonic-funk,Sour - American Wild Ale,18779,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,"Wed, 29 Dec 2010 16:15:55 +0000",0,1,,,,0,0.0,0,0,0,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Naked IPA,three-skulls-brewing-naked-ipa,IPA - American,18780,2787,https://untappd.akamaized.net/site/brewery_logos/brewery-ThreeSkullsBrewing_2787.jpeg,Three Skulls Brewing,three-skulls-brewing,Micro Brewery,,,,United States,South Park,WA,47.5203,-122.312,"Wed, 29 Dec 2010 16:18:38 +0000",0,0,,,,70,3.40357,1,99,86,0,,,,,,,,,,,0.0,[],3.60483,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oatmeal Stout,nas-brewing-oatmeal-stout,Stout - Oatmeal,18781,5112,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,NAS Brewing,nas-brewing,Home Brewery,,,,United States,,,0.0,0.0,"Wed, 29 Dec 2010 16:21:10 +0000",1,1,,,,0,0.0,0,0,0,0,,,,,,,,,,,0.0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barrel Aged Sour Pale Ale,harpoon-brewery-barrel-aged-sour-pale-ale,Sour - American Wild Ale,18782,634,https://untappd.akamaized.net/site/brewery_logos/brewery-634_e25b4.jpeg,Harpoon Brewery,harpoon-brewery,Micro Brewery,http://www.facebook.com/TheHarpoonBrewery,harpoonbrewery,http://www.harpoonbrewery.com,United States,Boston,MA,42.3465,-71.0344,"Wed, 29 Dec 2010 16:22:25 +0000",0,1,,,,2,0.0,0,5,5,0,,,,,,,,,,,0.0,[],3.60612,False
