auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,11.0,"In your hands, you are holding yet another hop monster of a beer brewed in San Diego County. Yes, we know this is hardly original. But, we love hops as much as you do so let's party! This beer oozes hop oils, aromas and flavors. We hope it's a worthy addition to the riche that is the Port Brewing family of beers. We look forward to this annual release each May and hope you will too.",90,https://untappd.akamaized.net/site/beer_logos/beer-portAnniversaryAle.jpg,,Anniversary Ale,port-brewing-company-anniversary-ale,IPA - Imperial / Double,9644,1009,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg,Port Brewing Company,port-brewing-company,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.portbrewing.com/,United States,San Marcos,CA,33.1416,-117.149,,,"Wed, 17 Nov 2010 14:53:47 +0000",0,1,9644.0,"Thu, 01 Jan 1970 00:00:00 +0000",5681.0,18292,3.94812,29,27097,20514,0,,,,,,2.0,"[{'beer': {'bid': 663421, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'port-brewing-company-anniversary-ale-2014', 'beer_name': 'Anniversary Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1084462, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'port-brewing-company-anniversary-ale-2015', 'beer_name': 'Anniversary Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.94323,False
0,7.0,"OK, what do you get when we toss pale malted barley, pumpkin and spices into a stainless steel cauldron then stir in some magic? Uh, Trickster! The magic is actually mischievous Belgian yeast at play with cardamom, nutmeg and coriander. This spooky cool brew will make your glass glow bright despite the gloominess of the season. ",22,https://untappd.akamaized.net/site/beer_logos/beer-_5682_sm_eac1a95e8c4624e43143ce8108c783.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5682_hd_a4a60025d041dea985687ac455d54f.jpeg,Trickster Belgian-style Pumpkin Ale,midnight-sun-brewing-co-trickster-belgian-style-pumpkin-ale,Pumpkin / Yam Beer,5682,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1969,3.50775,4,2414,2210,0,,,,,,5.0,"[{'beer': {'bid': 802786, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-trickster-w-blueberries', 'beer_name': 'Trickster (w/ Blueberries)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 862000, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-trickster-2013', 'beer_name': 'Trickster (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 866333, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5682_sm_eac1a95e8c4624e43143ce8108c783.jpeg', 'beer_slug': 'midnight-sun-brewing-co-trickster-2014', 'beer_name': 'Trickster (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1222673, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5682_sm_eac1a95e8c4624e43143ce8108c783.jpeg', 'beer_slug': 'midnight-sun-brewing-co-trickster-2015', 'beer_name': 'Trickster  (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1225144, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-great-firkin-trickster', 'beer_name': 'Great Firkin Trickster', 'is_vintage': 0, 'is_variant': 1}}]",3.52699,False
0,12.7,"Vicious and viscous, this menacing brew pours opaque black with a creamy maduro-colored head. Its aroma offers seductive whiskey, chewy red wine, dark fruit and lavish tobacco. Berserker Imperial Stout invades your taste buds with in-your-face flavor. Weighing in at almost 13% alcohol by volume, Berserker is completely out-of-control. Give it a good fight.

This version of Berserker Imperial Stout was aged in both red wine and whiskey barrels. The entire batch was brought back together before being packaged in kegs and 22-oz bottles.",30,https://untappd.akamaized.net/site/beer_logos/beer-768903_8c4ef_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-768903_1005c_hd.jpeg,Berserker Imperial Stout,midnight-sun-brewing-co-berserker-imperial-stout,Stout - American Imperial / Double,5683,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,8613,4.18278,137,11266,9646,0,,,,,,5.0,"[{'beer': {'bid': 137087, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-berserker-imperial-stout-2009', 'beer_name': 'Berserker Imperial Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 156466, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-berserker-imperial-stout-2010', 'beer_name': 'Berserker Imperial Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 156467, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-berserker-imperial-stout-2011', 'beer_name': 'Berserker Imperial Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 197193, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-berserker-imperial-stout-2008', 'beer_name': 'Berserker Imperial Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 219420, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-768903_8c4ef_sm.jpeg', 'beer_slug': 'midnight-sun-brewing-co-berserker-imperial-stout-2012', 'beer_name': 'Berserker Imperial Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}]",4.16453,False
0,10.6,"Brewed in the authentic historical style of an Imperial Russian Stout, this ale is massive. Intensely aromatic (notes of anise, lack currants, coffee, roastiness and alcohol) and heavy on the palate, this brew goes where few can --- and fewer dare even try. The style originated from Czarist Russia's demand for ever thicker English stouts. Expect our version of this mysterious brew to pour like Siberian crude and taste even heavier!",60,https://untappd.akamaized.net/site/beer_logos/beer-stoneImperialRussianStout.jpg,,Imperial Russian Stout,stone-brewing-imperial-russian-stout,Stout - Russian Imperial,5684,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,22495,4.08151,372,27730,25246,0,,,,,,5.0,"[{'beer': {'bid': 9278, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-stoneImperialRussianStout.jpg', 'beer_slug': 'stone-brewing-company-imperial-russian-stout-2008', 'beer_name': 'Imperial Russian Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 11013, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-stoneImperialRussianStout.jpg', 'beer_slug': 'stone-brewing-co-stone-imperial-russian-stout-2010', 'beer_name': 'Stone Imperial Russian Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 41089, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-stoneImperialRussianStout.jpg', 'beer_slug': 'stone-brewing-co-stone-imperial-russian-stout-2011', 'beer_name': 'Stone Imperial Russian Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 61575, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ImperialRussianStout2009_61575.jpeg', 'beer_slug': 'stone-brewing-co-stone-imperial-russian-stout-2009', 'beer_name': 'Stone Imperial Russian Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 83380, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-imperial-russian-stout-aged-in-stranahan-whiskey-barrels', 'beer_name': 'Stone Imperial Russian Stout Aged In Stranahan Whiskey Barrels', 'is_vintage': 0, 'is_variant': 1}}]",4.07573,False
0,4.6,"Also known as ""Black As Night Winter Lager""

Born of dark and cold and snow in the marrow of the northeast's longest night, HOWL comes in on wailing winds with winter-weary eyes burning holes in sunless shadows. In its darkened depths out inner voids are warmed.",0,https://untappd.akamaized.net/site/beer_logos/beer-5685_a39a2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5685_f8cd3_hd.jpeg,Howl (Black-As-Night Winter Lager),magic-hat-brewing-company-howl-black-as-night-winter-lager,Lager - Dark,5685,812,https://untappd.akamaized.net/site/brewery_logos/brewery-812_78347.jpeg,Magic Hat Brewing Company,magic-hat-brewing-company,Micro Brewery,http://facebook.com/magichatbrewing,magichat,http://www.magichat.net/,United States,South Burlington,VT,44.429,-73.2135,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,3426,3.31976,4,7349,5201,0,,,,,,0.0,[],3.3469,False
0,5.0,"Our golden American ale has a crisp body and slightly dry, hoppy finish. This is a real treat for the beer lover. Pale, wheat and torrified wheat malts are used with Northern Brewer and Mt. Hood hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-5686_8be45_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5686_fdd93_hd.jpeg,Whitetail Golden Ale,rock-art-brewery-whitetail-golden-ale,Blonde Ale,5686,1062,https://untappd.akamaized.net/site/brewery_logos/brewery-RockArtBrewery_1062.jpeg,Rock Art Brewery,rock-art-brewery,Micro Brewery,http://www.facebook.com/pages/Rock-Art-Brewery/98108048941,RockArtBrewery,http://www.rockartbrewery.com/,United States,Morrisville,VT,44.558,-72.6088,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1375,3.19527,6,1832,1622,0,,,,,,0.0,[],3.27818,False
0,8.5,"Lupulin Rapture Incarnate! As fervent devotees of hops, we found ourselves on a quest to create a transcendental IPA capable of quenching our voracious lupulin desires.",93,https://untappd.akamaized.net/site/beer_logos/beer-duganAIPA_5687.jpeg,,duganA IPA,avery-brewing-company-dugana-ipa,IPA - Imperial / Double,5687,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,20959,3.87297,23,27763,23727,0,,,,,,5.0,"[{'beer': {'bid': 586464, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-duganAIPA_5687.jpeg', 'beer_slug': 'avery-brewing-company-dugana-ipa-2013', 'beer_name': 'duganA IPA (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 602884, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-602884_a8eed_sm.jpeg', 'beer_slug': 'avery-brewing-company-dugana-ipa-2014', 'beer_name': 'duganA IPA (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1033606, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-duganAIPA_5687.jpeg', 'beer_slug': 'avery-brewing-company-dugana-ipa-2015', 'beer_name': 'duganA IPA (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1274432, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-dugana-ipa-2010', 'beer_name': 'duganA IPA (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1490907, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-co-dugana-ipa-2016', 'beer_name': 'DuganA IPA (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.86977,False
0,6.0,"A Brewer's Select Series, Golf is a fest-weisse hybrid or 'Festeweizen.' It will weigh in at 5.0% and is made with Munich, Wheat, and CaraVienna malts and Spalt hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-Golf_5688.jpeg,,Golf,weyerbacher-brewing-company-golf,Weizenbock,5688,1352,https://untappd.akamaized.net/site/brewery_logos/brewery-weyerbacherbrewingcompany_1352.jpeg,Weyerbacher Brewing Company,weyerbacher-brewing-company,Micro Brewery,http://www.facebook.com/WeyerbacherBrewing?ref=ts,weyerbacher,http://weyerbacher.com,United States,Easton,PA,40.6733,-75.2252,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2,0.0,0,12,11,0,,,,,,0.0,[],3.58987,False
0,5.8,Our India Pale Ale is hoppy and bitter with a nice sweet malt finish. Slow dry-hop conditioning brings out the herbal hop aromas.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old Salt IPA,cascade-brewing-company-usa-old-salt-ipa,IPA - American,5689,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4,0.0,0,7,7,0,,,,,,0.0,[],3.58756,False
0,5.7,Raspberry Wheat is crisp with a refreshing tartness and the fresh aroma of raspberries. This salmon pink ale is just the thing to transport you to berry time in the summer.,0,https://untappd.akamaized.net/site/beer_logos/beer-5690_c1c26_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5690_3d8ab_hd.jpeg,Raspberry Wheat,cascade-brewing-company-usa-raspberry-wheat,Fruit Beer,5690,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1952,3.44647,0,2504,2264,0,,,,,,0.0,[],3.46191,False
0,5.2,Celtic Copper is a mahogany hued ale with rich malt flavor and subtle hop balance; an excellent choice for those who prefer amber ales.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Celtic Copper Ale,cascade-brewing-company-usa-celtic-copper-ale,Red Ale - American Amber / Red,5691,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6,0.0,0,15,15,0,,,,,,0.0,[],3.55796,False
0,4.2,"Ring Tail Pale is light in body and straw-gold in color, with a crisp hop finish. This beer is a great choice for domestic lager drinkers.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ring Tail Pale Ale,cascade-brewing-company-usa-ring-tail-pale-ale,Blonde Ale,5692,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,5,5,0,,,,,,0.0,[],3.60425,False
0,6.2,Our Blond Bock is gold in color and features a malty profile and a spicy finish courtesy of Saaz hops. This beer boasts the flavor of a traditional Bock without the cloying aftertaste.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bad Billy Blond Bock,cascade-brewing-company-usa-bad-billy-blond-bock,Bock,5693,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6,0.0,0,12,12,0,,,,,,0.0,[],3.54146,False
0,8.5,Cascade Apricot Ale is based on our Temptor Triple Ale that has undergone over 8 months of lactic fermentation and oak barrel aging. Ripe NW Apricots are fermented with this beer for 3 additional months. This hand packaged and bottle conditioned ale will only get better with age ... good luck waiting.,0,https://untappd.akamaized.net/site/beer_logos/beer-ApricotAle_5694.jpeg,,Apricot Ale,cascade-brewing-company-usa-apricot-ale,Sour - Ale,5694,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,15200,4.18801,233,20474,17456,0,,,,,,5.0,"[{'beer': {'bid': 50450, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Apricot2010_50450.jpeg', 'beer_slug': 'cascade-brewing-company-usa-apricot-ale-2010', 'beer_name': 'Apricot Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 57211, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Apricot2009_57211.jpeg', 'beer_slug': 'cascade-brewing-company-usa-apricot-ale-2009', 'beer_name': 'Apricot Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 178977, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ApricotSour_178977.jpeg', 'beer_slug': 'cascade-brewing-company-usa-apricot-ale-2011', 'beer_name': 'Apricot Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 201602, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Apricot2012_201602.jpeg', 'beer_slug': 'cascade-brewing-company-usa-apricot-ale-2012', 'beer_name': 'Apricot Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 229302, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ApricotAle_5694.jpeg', 'beer_slug': 'cascade-brewing-company-usa-apricot-ale-2008', 'beer_name': 'Apricot Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}]",4.17741,False
0,8.5,A Belgian Flanders Style Red Ale refermented with a sweet blend of fresh whole Northwest cherries. This beer spent more than six months of lactic fermentation and aging in small French oak wine barrels before being hand-bottled.,0,https://untappd.akamaized.net/site/beer_logos/beer-KriekAle_5695.jpeg,,Kriek Ale,cascade-brewing-company-usa-kriek-ale,Sour - Flanders Red Ale,5695,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,13695,4.15265,189,17949,15870,0,,,,,,5.0,"[{'beer': {'bid': 43060, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-KriekAle2007_43060.jpeg', 'beer_slug': 'cascade-brewing-company-usa-kriek-ale-2007', 'beer_name': 'Kriek Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 50368, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-KriekAle2010_50368.jpeg', 'beer_slug': 'cascade-brewing-company-usa-kriek-ale-2010', 'beer_name': 'Kriek Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 57195, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-KriekAle2009_57195.jpeg', 'beer_slug': 'cascade-brewing-company-usa-kriek-ale-2009', 'beer_name': 'Kriek Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 61279, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-KriekAle2008_61279.jpeg', 'beer_slug': 'cascade-brewing-company-usa-kriek-ale-2008', 'beer_name': 'Kriek Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 195113, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Kriek2011_195113.jpeg', 'beer_slug': 'cascade-brewing-company-usa-kriek-ale-2011', 'beer_name': 'Kriek Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}]",4.14168,False
0,8.41,"A careful blending of select barrels of Flanders Reds and soured Belgian Triples aged in oak for up to 18 months. Then blended with fresh 25?? Plato Blond Quadruppel. Hand-bottled, corked and then aged allowing lactic fermentation.",0,https://untappd.akamaized.net/site/beer_logos/beer-CuveeduJongleur_5696.jpeg,,Cuv?e du Jongleur,cascade-brewing-company-usa-cuvee-du-jongleur,Sour - American Wild Ale,5696,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,108,3.77778,0,145,145,0,,,,,,0.0,[],3.68361,False
0,9.2,"This NW style sour ale is a blend of red and double red beers that were aged in bourbon and Pinot Noir barrels for 12- 24 months then blended with barrel aged Bing and Sour Pie cherries. Rich dark cherries, dark fruit, bourbon and hints of leather greet you on the nose. Tart dark cherries, dark caramels and hints of port on the palate lead to a bright tart dark cherry finish with hints of oak and bourbon that linger. Servus. ",0,https://untappd.akamaized.net/site/beer_logos/beer-44240_91c7c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-44240_b4011_hd.jpeg,Sang Royal,cascade-brewing-company-usa-sang-royal,Sour - Ale,44240,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Sat, 16 Apr 2011 17:56:38 +0000",0,1,44240.0,"Tue, 18 Oct 2011 03:25:53 +0000",5697.0,5472,4.17375,229,6857,6413,0,,,,,,5.0,"[{'beer': {'bid': 50375, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SangRoyal2010_50375.jpeg', 'beer_slug': 'cascade-brewing-company-usa-sang-royal-2010', 'beer_name': 'Sang Royal (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 80943, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SangRoyal2009_80943.jpeg', 'beer_slug': 'cascade-brewing-company-usa-sang-royal-2009', 'beer_name': 'Sang Royal (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 274529, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_274529_sm_ecd1757af8730966ecab0c0daa9571.jpeg', 'beer_slug': 'cascade-brewing-company-usa-sang-royal-2011', 'beer_name': 'Sang Royal (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 678992, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-678992_02083_sm.jpeg', 'beer_slug': 'cascade-brewing-company-usa-sang-royal-2012', 'beer_name': 'Sang Royal (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1387560, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cascade-brewing-company-usa-sang-royal-2008', 'beer_name': 'Sang Royal (2008)', 'is_vintage': 1, 'is_variant': 0}}]",4.14606,False
0,6.2,"Exit 11 Hoppy American Wheat Ale is the second in their wildly popular Exit Series of Big Bottle Beers. Exit 11 is a confluence of styles and ingredients, just as Exit 11 is the point in New Jersey where the Garden State Parkway, the New Jersey Turnpike and several other highways come together.

???Exit 11 is the point on the Turnpike where the Garden State Parkway branches off and takes hundreds of thousands of travelers to the renowned Jersey Shore,??? says Flying Fish Founder Gene Muller.  ???Our Exit 11 Wheat Ale is a fresh, citrus-y summer beer perfect for beachgoers and those who only wish they were headed ???downa shore???.???

Exit 11 is an American-style wheat beer brewed with English ale yeast and three Pacific Northwest hops, Columbus, Palisade and Amarillo.  It is brewed with 50% Belgian pale malt and 50% white wheat, and is an ideal summer thirst quencher, with its bouquet of tangerines and apricots. Exit 11 is available only during this one-time release, and only until it sells out across New Jersey, Pennsylvania and Delaware.",0,https://untappd.akamaized.net/site/beer_logos/beer-Exit11HoppyAmericanWheat_5698.jpeg,,Exit 11 - Hoppy American Wheat,flying-fish-brewing-company-exit-11-hoppy-american-wheat,Pale Wheat Ale - American,5698,541,https://untappd.akamaized.net/site/brewery_logos/brewery-541_4cc9f.jpeg,Flying Fish Brewing Company,flying-fish-brewing-company,Micro Brewery,http://www.facebook.com/jerseyfreshale,jerseyfreshale,http://www.flyingfish.com/,United States,Somerdale,NJ,39.8538,-75.0198,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,132,3.58333,2,240,219,0,,,,,,0.0,[],3.63043,False
0,4.5,"A Craft Amber Ale, brewed using Honey from Northern Mexico.  Una cerveza perfectamente balanceada, refrescante y con un toque de miel; color dorado; aroma a malta y c?tricos. Al beberla te dar?s cuenta de su exquisito sabor a malta, l?pulo y en el fondo, miel. Combina muy bien con ensaladas, quesos y pescado.",0,https://untappd.akamaized.net/site/beer_logos/beer-CucapaHoney_5699.jpeg,,Cucap? Honey Amber Ale,cerveceria-de-baja-california-cucapa-brewing-co-cucapa-honey-amber-ale,Red Ale - American Amber / Red,5699,420,https://untappd.akamaized.net/site/brewery_logos/brewery-420_e8e18.jpeg,Cervecer?a de Baja California (Cucapa Brewing Co.),cerveceria-de-baja-california-cucapa-brewing-co,Micro Brewery,http://www.facebook.com/cucapa,cucapa,http://www.cucapa.com,Mexico,Mexicali,Baja California,32.6148,-115.441,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3164,3.26003,65,4268,3587,0,,,,,,0.0,[],3.2945,False
