auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oatmeal Stout,dry-dock-brewing-co-oatmeal-stout,Stout - Other,35434,1551,https://untappd.akamaized.net/site/brewery_logos/brewery-1551_e4a28.jpeg,Dry Dock Brewing Company,dry-dock-brewing-company,Micro Brewery,http://www.facebook.com/DryDockBrewing,DryDockBrewing,http://www.drydockbrewing.com,United States,Aurora,CO,39.653,-104.812,,,"Sun, 06 Mar 2011 13:25:13 +0000",0,1,35434.0,"Sun, 04 Jan 2015 04:13:23 +0000",28547.0,65,3.68462,,0,78,72,0,,,,,,,,,,,,0.0,[],3.63149,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Iced Apparition,jackie-o-s-pub-brewery-iced-apparition,Stout - American Imperial / Double,28548,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 01:21:12 +0000",0,1,,,,2,0.0,,0,13,12,0,,,,,,,,,,,,0.0,[],3.56383,False
0,5.8,"Ah, Spring?the season that keeps us guessing.  Will it rain, or will the sun be out?  Do I take advantage of the last days of skiing, or the first days of hiking?  Do I put on jeans, or dare break out the shorts?  The season comes with enough uncertainty, so Redhook gives you something you can always count on?our Mudslinger Brown Ale.  This medium dark beer is layered with rich malty aromas and flavors of chocolate, caramel, brown sugar, and a hint of vanilla.  Although it may be dark in color, it?s refreshingly smooth and highly sessionable.  Mudslinger Brown Ale is the perfect beer for spring.",22,https://untappd.akamaized.net/site/beer_logos/beer-_34650_sm_a7f370fe86e224cc9a7503255e2165.jpeg,,Mudslinger Brown Ale,redhook-ale-brewery-mudslinger-brown-ale,Brown Ale - American,34650,1051,https://untappd.akamaized.net/site/brewery_logos/brewery-1051_681b0.jpeg,Redhook Brewery,redhook-brewery,Micro Brewery,http://www.facebook.com/RedhookAleBrewery,Redhook_Brewery,http://redhook.com/,United States,Woodinville,WA,47.7348,-122.149,,,"Fri, 04 Mar 2011 03:30:53 +0000",0,1,34650.0,"Mon, 05 Dec 2011 19:01:07 +0000",28549.0,3870,3.39677,,2,6277,4670,0,,,,,,,,,,,,0.0,[],3.41533,False
0,7.3,"Fifth Element is a delightfully complex and rustic ""Old World"" style Belgian farmhouse ale. Aged in American oak barrels for a year and bottle conditioned, this artisan Belgian ale is sure to refresh. It is a wild ale that artfully layers sourness with fruity flavors of peach.
Info
ABV: 6.75%-8%
IBU: 28
Availability: Bottle only; limited sold only at Squatters Bottle Shop
Bottle size/Price: 750ml/$12.95
Origin: Belgium
Style: Farmhouse Wild Ale
Hops: Goldings and Mt. Hoods
Yeast: Saison, Champagne, Brettanomyces
",0,https://untappd.akamaized.net/site/beer_logos/beer-FifthElement_28550.jpeg,,Fifth Element,salt-lake-brewing-squatters-fifth-element,Sour - Ale,28550,1097,https://untappd.akamaized.net/site/brewery_logos/brewery-1097_7f7e7.jpeg,Squatters Craft Beers,squatters-craft-beers,Micro Brewery,https://www.facebook.com/squattersbeers,squattersbeers,http://www.squatters.com,United States,Salt Lake City,UT,40.7626,-111.895,,,"Sat, 05 Feb 2011 01:26:12 +0000",0,1,,,,606,4.16502,,2,991,735,0,,,,,,,,,,,,2.0,"[{'beer': {'bid': 904007, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-904007_b3297_sm.jpeg', 'beer_slug': 'squatters-craft-beers-fifth-element-2014', 'beer_name': 'Fifth Element (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1461605, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'squatters-craft-beers-fifth-element-2016', 'beer_name': 'Fifth Element (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.99291,False
0,0.0,"Aged on basil, licorice, sweet fennel and mint",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dark Apparition Tea-Bagged,jackie-o-s-pub-brewery-dark-apparition-tea-bagged,Stout - Russian Imperial,28551,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 01:27:04 +0000",0,1,,,,1,0.0,,0,9,8,0,,,,,,,,,,,,0.0,[],3.57953,False
0,6.8,"Don?t miss out on the intense roasted malts, silky smooth mouth feel, subtle sweetness and velvety chocolate goodness of our 2X Chocolate Milk Stout. We went over the top, with more malt, the infusion of cacao nibs and pure chocolate for a truly otherworldly chocolate stout experience.",33,https://untappd.akamaized.net/site/beer_logos/beer-28552_fef02_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28552_6463d_hd.jpeg,Double Chocolate Milk Stout,lancaster-brewing-company-double-chocolate-milk-stout,Stout - Milk / Sweet,28552,771,https://untappd.akamaized.net/site/brewery_logos/brewery-771_4cbd8.jpeg,Lancaster Brewing Company ,lancaster-brewing-company,Micro Brewery,http://www.facebook.com/pages/Lancaster-Brewing-Company/88334416519?ref=mf,lancasterbrew,http://www.lancasterbrewing.com/,United States,Lancaster,PA,40.0438,-76.2984,,,"Sat, 05 Feb 2011 01:33:54 +0000",0,1,,,,13422,3.97681,,456,19812,14663,0,,,,,,,,,,,,0.0,[],3.96957,False
0,0.0,Unfiltered IPA,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Naked Elephant,odell-brewing-co-naked-elephant,IPA - American,28553,7296,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,Odell Brewing Co.,odell-brewing-co,Micro Brewery,http://www.facebook.com/OdellBrewingCo?ref=ts,OdellBrewing,http://odellbrewing.com,United States,Fort Collins,CO,40.5888,-105.062,,,"Sat, 05 Feb 2011 01:35:32 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,4.2,"The renowned ?special ale? is copper coloured with a full premium quality flavour. A nutty richness derived from a blend of fine pale and crystal malts is balanced with a satisfying dryness from the unique use of three hops: Challenger, Goldings and Fuggles. The aroma has a hint of spirit which adds to the legendary mystique of this premium cask beer.

In the mid-1950?s Brains introduced SA Best Bitter. This was quickly shortened to the easier bar call of SA and has become one of our most famous beers recognised throughout the country and further a field. SA is now over 50 years old which is a testament to its popularity.",0,https://untappd.akamaized.net/site/beer_logos/beer-28554_1e688_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28554_fcbb7_hd.jpeg,SA,brains-sa,English Bitter,28554,3779,https://untappd.akamaized.net/site/brewery_logos/brewery-3779_b9620.jpeg,Brains,brains,Micro Brewery,http://www.facebook.com/brainsbrewery,brainsbrewery,http://www.sabrain.com,Wales,Cardiff,Cardiff,51.4736,-3.17906,,,"Sat, 05 Feb 2011 01:38:02 +0000",0,1,,,,3965,3.3145,,145,5780,4476,0,,,,,,,,,,,,0.0,[],3.33854,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wee Heavy,tommy-werner-s-homebrew-wee-heavy,Scotch Ale / Wee Heavy,28555,3948,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Tommy Werner's Homebrew,tommy-werner-s-homebrew,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 01:38:18 +0000",1,1,,,,2,0.0,,0,7,4,0,,,,,,,,,,,,0.0,[],1.893,False
0,0.0,Dark IPA,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Fumigator,the-beer-company-the-fumigator,Dark Ale,28556,4152,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBeerCompany_4152.jpeg,The Beer Company,the-beer-company,Micro Brewery,https://www.facebook.com/TheBeerCompany,,,United States,San Diego,CA,32.7158,-117.159,,,"Sat, 05 Feb 2011 01:42:54 +0000",0,1,,,,9,0.0,,0,15,15,0,,,,,,,,,,,,0.0,[],3.45767,False
0,5.5,"Hefe-weizen, fermented in the bottle with champagne yeast. ",0,https://untappd.akamaized.net/site/beer_logos/beer-Urbanuskellerweizenhell_28557.jpeg,,Urbanus Kellerweizen,brauhaus-pfaffenhofen-urbanus-kellerweizen,Hefeweizen,28557,7773,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauhausPfaffenhofen_7773.jpeg,Brauhaus Pfaffenhofen,brauhaus-pfaffenhofen,Micro Brewery,,,http://www.brauhaus-pfaffenhofen.de,Germany,Pfaffenhofen,,48.5293,11.5039,,,"Sat, 05 Feb 2011 01:43:38 +0000",0,1,,,,85,2.98824,,0,95,91,0,,,,,,,,,,,,0.0,[],3.50632,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dark Apparition Coffee,jackie-o-s-pub-brewery-dark-apparition-coffee,Stout - American Imperial / Double,28558,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 01:45:54 +0000",0,1,,,,80,4.075,,0,113,96,0,,,,,,,,,,,,0.0,[],3.73735,False
0,5.9,"In 1777, some former lands of Dr. Thomas Walker were laid out into lots along Main and Water streets. On Main Street, numerous hotels and small lodges were established to house the itinerant men who traveled along the Great Road. Hidden down the hill in between Main and Water was a small side street named Troopers Alley. Stepping out the back doors from those Main Street hotels into the Alley, men could find dens of ?evil fame,? gambling, and strong ale. Like those establishments, the intense hop bill of this American-style IPA will tempt you with citrus aroma and bitterness. A discrete malt bill of 2-row Pale Malt forms the backbone and a blend of Crystal/Caramel 40 is added for slight sweetness and color to draw you in to the varied hop experience. Simcoe and Columbus hops added throughout the boil provide an alluring bitterness. An enticing blend of Columbus, Amarillo, Simcoe, Cascade, and Centennial balances the bitterness with a fragrant aroma and pleasing finish.",67,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Trooper's Alley IPA,wolf-hills-brewing-co-trooper-s-alley-ipa,IPA - American,28559,7775,https://untappd.akamaized.net/site/brewery_logos/brewery-wolfHills.jpg,Wolf Hills Brewing Co,wolf-hills-brewing-co,Micro Brewery,,wolfhills,http://wolfhillsbrewing.com/,United States,Abingdon,VA,36.7123,-81.9656,,,"Sat, 05 Feb 2011 01:46:25 +0000",0,1,,,,2712,3.57172,,61,4168,3022,0,,,,,,,,,,,,0.0,[],3.57974,False
0,9.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-ExcelsiorThirteen_19525.jpeg,,Excelsior! Thirteen,ithaca-beer-company-excelsior-thirteen,Wheat Wine,19525,705,https://untappd.akamaized.net/site/brewery_logos/brewery-705_f05a6.jpeg,Ithaca Beer Company,ithaca-beer-company,Macro Brewery,http://www.facebook.com/pages/Ithaca-NY/Ithaca-Beer-Company/24844294928,ithacabeer,http://ithacabeer.com/,United States,Ithaca,NY,42.4165,-76.5351,,,"Fri, 31 Dec 2010 11:11:44 +0000",0,0,19525.0,"Thu, 01 Jan 1970 00:00:00 +0000",28560.0,590,3.79619,,1,1132,904,0,,,,,,,,,,,,0.0,[],3.74651,False
0,5.5,"Our Soaker?s Stout? is exceptionally smooth and drinkable. Based on the classic Oatmeal Stouts from England, its rich and silky tastes are perfectly balanced by a roasted dry finish without being too bitter. It?s the kind of beer you want to savor over and over... perhaps while enjoying a relaxing soak. Even if you've never been a fan of dark beers, give Soaker?s Stout? a try. You won?t be disappointed!",0,https://untappd.akamaized.net/site/beer_logos/beer-_28561_44984c0283130bed19ee796b8397.jpeg,,Soaker's Stout,pagosa-brewing-co-soaker-s-stout,Stout - Other,28561,4430,https://untappd.akamaized.net/site/brewery_logos/brewery-PagosaBrewingCo_4430.jpeg,Pagosa Brewing Co.,pagosa-brewing-co,Brew Pub,http://www.facebook.com/pages/Pagosa-Springs-CO/Pagosa-Brewing-Company/66719310787,pagosabrewingco,http://www.pagosabrewing.com/,United States,Pagosa Springs,CO,37.2552,-107.08,,,"Sat, 05 Feb 2011 01:52:02 +0000",0,1,,,,365,3.39384,,0,466,423,0,,,,,,,,,,,,0.0,[],3.51097,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jalapeno Peppercorn Bock,north-shore-jalapeno-peppercorn-bock,Bock,28562,7776,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,North Shore Brewing Company,north-shore-brewing-company,Home Brewery,www.facebook.com/northshorebrewingcompany,,,Canada,,ON,0.0,0.0,,,"Sat, 05 Feb 2011 01:54:04 +0000",1,1,,,,0,0.0,,0,3,2,0,,,,,,,,,,,,0.0,[],3.786,False
0,8.7,"Gordon is a hybrid version of strong ale, somewhere between an Imperial Red and a Double IPA. We make it with six different malts and three types of hops, then dry-hop it with a mutha lode of Amarillo hops. It is 8.7% alcohol by volume, and has 85 International Bittering Units. 

It features a gooey, resiny aroma and a luscious mouthfeel. Gordon is brewed with dash of chocolate malt in it, to round out its load of hops and balance the beer. The result is an assertive yet exceptionally smooth version of strong beer.

We brew Gordon in tribute to the late Gordon Knight. In addition to opening some of Colorado???s first microbreweries, Knight was a Vietnam vet, grade-A citizen, and huge promoter of craft beer. He lost his life in 2002 while fighting a wild fire outside of Lyons, Colorado.

Originally our winter seasonal beer, it has become a cult favorite of extreme-beer lovers, so we now brew occasional batches of Gordon throughout the year. Released in bottles in 2003 and 2004, Gordon is now sold in four packs of hand-labeled cans and on draft in select markets.

--http://www.oskarblues.com/brew/",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Gordon Ale,oskar-blues-brewery-gordon-ale,IPA - Imperial / Double,4741,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4741.0,"Thu, 01 Jan 1970 00:00:00 +0000",28563.0,0,0.0,True,0,0,0,0,,,,,,,,,,,,0.0,[],0.0,False
0,5.2,"Note: Sold in the US with a different label under the name +NEGRA STOUT by the Shelton Brothers. 

Cervesa negra Irlandesa d?alta fermentaci? amb 4 cereals (ordi, blat, civada i s?gol). Combina la complexitat de sabors torrats amb la suavitat dels cereals per donar lloc a una cervesa nutritiva i regeneradora. Temperatura de consum entre 8? i 15?C. Ingredients: aigua, malta, flocs de cereal, flor de ll?pol i llevat. ",35,https://untappd.akamaized.net/site/beer_logos/beer-Negra_20037.jpeg,,Negra,companyia-cervesera-del-montseny-negra,Stout - Irish Dry,20037,5538,https://untappd.akamaized.net/site/brewery_logos/brewery-5538_07e1d.jpeg,Companyia Cervesera del Montseny,companyia-cervesera-del-montseny,Micro Brewery,"http://www,facebook.com/cervesamontseny",cervesamontseny,http://www.cervesamontseny.cat,Spain,08554 Sant Miquel de Baleny?,Barcelona,41.8425,2.24588,,,"Sat, 01 Jan 2011 19:16:05 +0000",0,1,20037.0,"Thu, 01 Jan 1970 00:00:00 +0000",28564.0,1337,3.37696,,12,1693,1536,0,,,,,,,,,,,,0.0,[],3.42787,False
0,9.8,9.8% ABV brewed in July 2009 aged in a Woodcut oak barrel for 17 months.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Reprise Old Ale,odell-brewing-co-reprise-old-ale,Old Ale,28565,7296,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,Odell Brewing Co.,odell-brewing-co,Micro Brewery,http://www.facebook.com/OdellBrewingCo?ref=ts,OdellBrewing,http://odellbrewing.com,United States,Fort Collins,CO,40.5888,-105.062,,,"Sat, 05 Feb 2011 02:15:54 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,,,,,,,0.0,[],3.59903,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Archangel,john-harvard-s-brew-house-archangel,IPA - American,28566,16871,https://untappd.akamaized.net/site/brewery_logos/brewery-johnharvardsbrewhouse_16871.jpeg,John Harvard's Brew House,john-harvard-s-brew-house,Brew Pub,http://www.facebook.com/pages/John-Harvards-Brew-House-Cambridge/107215242668910,JHBrewer_Riley,http://www.johnharvards.com,United States,Cambridge,MA,42.3724,-71.1193,,,"Sat, 05 Feb 2011 02:15:56 +0000",0,1,,,,1,0.0,,0,2,2,0,,,,,,,,,,,,0.0,[],3.57953,False
0,7.0,"This is a monster of a beer. Not to be taken lightly, this beer will knock you back and take you down a notch. Bold and robust, with a 85 IBU kick to balance out a high alcohol punch. ""It's gonna get you!!!"".

Unfiltered 85 IBU 10% ABV",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Helles Bock,trinity-brewhouse-ri-helles-bock,Bock,28567,13040,https://untappd.akamaized.net/site/brewery_logos/brewery-13040_25864.jpeg,Trinity Brewhouse (RI),trinity-brewhouse-ri,Brew Pub,https://www.facebook.com/TrinityBrewhouse,TrinityBrew,http://www.trinitybrewhouse.com/,United States,Providence,RI,41.8224,-71.4168,,,"Sat, 05 Feb 2011 02:17:21 +0000",0,1,,,,16,3.40625,,0,26,25,0,,,,,,,,,,,,0.0,[],3.63796,False
0,6.1,"Bavarian IPL. Brewed with German Pilsner malt, kettle
and dry-hopped with Hallertau hops and fermented with lager yeast. Part of our
Revolution Series ? available year round in the St. Louis metro area in kegs.",45,https://untappd.akamaized.net/site/beer_logos/beer-_28568_sm_089dc529b08cd1ee672da694e428b6.jpeg,,Hopfen,urban-chestnut-brewing-company-hopfen,Lager - IPL (India Pale Lager),28568,7262,https://untappd.akamaized.net/site/brewery_logos/brewery-UrbanChestnutBrewingCompany_7262.jpeg,Urban Chestnut Brewing Company,urban-chestnut-brewing-company,Micro Brewery,http://www.facebook.com/UrbanChestnut,urbanchestnut,http://urbanchestnut.com/home,United States,Saint Louis,MO,38.6379,-90.2258,,,"Sat, 05 Feb 2011 02:17:29 +0000",0,1,,,,4119,3.59444,,13,5811,4720,0,,,,,,,,,,,,0.0,[],3.59835,False
0,9.8,9.8% ABV brewed in July 2009 aged in a Woodcut oak barrel for 17 months.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Reprise Old Ale,odell-brewing-co-reprise-old-ale,Old Ale,28565,7296,https://untappd.akamaized.net/site/brewery_logos/brewery-OdellBrewingCo_7296.jpeg,Odell Brewing Co.,odell-brewing-co,Micro Brewery,http://www.facebook.com/OdellBrewingCo?ref=ts,OdellBrewing,http://odellbrewing.com,United States,Fort Collins,CO,40.5888,-105.062,,,"Sat, 05 Feb 2011 02:15:54 +0000",0,1,28565.0,"Sat, 14 Apr 2012 21:56:04 +0000",28569.0,1,0.0,,0,4,4,0,,,,,,,,,,,,0.0,[],3.59903,False
0,0.0,20% rye malt,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blind Eye Red Rye,the-beer-company-blind-eye-red-rye,Red Ale - American Amber / Red,28570,4152,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBeerCompany_4152.jpeg,The Beer Company,the-beer-company,Micro Brewery,https://www.facebook.com/TheBeerCompany,,,United States,San Diego,CA,32.7158,-117.159,,,"Sat, 05 Feb 2011 02:19:42 +0000",0,1,,,,5,0.0,,0,15,13,0,,,,,,,,,,,,0.0,[],3.51755,False
0,5.5,"That's right, our own private label brewed for us by the family-owned Van Steenberge brewery, just outside Ghent, Belgium. Medium body, red color, somewhat fruity nose, malt flavor with a slight lactic taste. Great Stuff! A real thirst quencher and palate cleanser.
",0,https://untappd.akamaized.net/site/beer_logos/beer-MonksCafeFlemishSourRedAle_21927.jpeg,,Monk's Caf? Flemish Sour Ale,brouwerij-van-steenberge-monk-s-cafe-flemish-sour-red-ale,Sour - Ale,21927,7778,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanSteenberge_7778.jpeg,Brouwerij Van Steenberge,brouwerij-van-steenberge,Macro Brewery,https://www.facebook.com/pages/Brouwerij-Vansteenberge/115468545211930,,http://www.vansteenberge.com,Belgium,Ertvelde,,51.1765,3.74606,,,"Thu, 06 Jan 2011 09:31:09 +0000",0,1,21927.0,"Thu, 01 Jan 1970 00:00:00 +0000",28571.0,72205,3.84517,,1181,107607,80343,0,,,,,,,,,,,,0.0,[],3.84435,False
0,6.9,"En kaffe-IPA brygget p?: vand, malt, havreflager, humle (Tomahawk), kaffe (?kologisk Guji Natural fra Sidamo, Etiopien) og g?r.",0,https://untappd.akamaized.net/site/beer_logos/beer-KoppiTomahawkxGujiNaturalCoffeeIPA_35462.jpeg,,Koppi Tomahawk x Guji Natural Coffee IPA,mikkeller-koppi-tomahawk-x-guji-natural-coffee-ipa,IPA - American,35462,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Sun, 06 Mar 2011 14:55:39 +0000",0,1,35462.0,"Thu, 01 Jan 1970 00:00:00 +0000",28572.0,4620,3.74351,,13,6065,5588,0,,,,,,,,,,,,0.0,[],3.73778,False
0,0.0,Smoke Malts with Hops,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Smoke Monster,rn-home-brew-smoke-monster,Porter - Other,28573,7779,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,RN Home Brew,rn-home-brew,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 02:22:09 +0000",1,1,,,,0,0.0,,0,2,2,0,,,,,,,,,,,,0.0,[],3.786,False
0,7.7,Oatmeal chocolate milk stout,0,https://untappd.akamaized.net/site/beer_logos/beer-28574_b896b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28574_b9c1c_hd.jpeg,Sweet Chocolate Love,jackie-o-s-pub-and-brewery-sweet-chocolate-love,Stout - Milk / Sweet,28574,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 02:24:04 +0000",0,1,,,,741,4.01181,,0,957,831,0,,,,,,,,,,,,0.0,[],3.9066,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,German Chocolate Cake,charleville-brewing-co-german-chocolate-cake,Stout - American,28575,2022,https://untappd.akamaized.net/site/brewery_logos/brewery-charlevillevineyardsandmicrobrewery_2022.jpeg,Charleville Brewing Co.,charleville-brewing-co,Micro Brewery,http://www.facebook.com/pages/Charleville-Vineyard-Microbrewery/58567109268,CharlevilleBeer,http://www.charlevillevineyard.com/?location=microbrews,United States,Ste. Genevieve,MO,37.7535,-90.1488,,,"Sat, 05 Feb 2011 02:29:21 +0000",0,1,,,,63,4.09127,,0,102,85,0,,,,,,,,,,,,0.0,[],3.71577,False
0,9.4,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hopnami,greenport-harbor-brewing-company-hopnami,IPA - Imperial / Double,28576,3505,https://untappd.akamaized.net/site/brewery_logos/brewery-GreenportHarbor_3505.jpeg,Greenport Harbor Brewing Company,greenport-harbor-brewing-company,Micro Brewery,http://www.facebook.com/pages/Greenport-Harbor-Brewing-co/59646913828,greenportbrew,http://www.harborbrewing.com,United States,Greenport,NY,41.1036,-72.3587,,,"Sat, 05 Feb 2011 02:33:09 +0000",0,1,,,,2129,3.92602,,49,2853,2440,0,,,,,,,,,,,,0.0,[],3.89157,False
0,8.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-sweetwaterFestiveAle.jpg,,Festive Ale (2006),sweetwater-brewing-company-festive-ale-2006,Winter Warmer,28577,1224,https://untappd.akamaized.net/site/brewery_logos/brewery-1224_960f1.jpeg,SweetWater Brewing Company ,sweetwater-brewing-company,Micro Brewery,http://www.facebook.com/sweetwaterbrew,SweetWaterBrew,http://sweetwaterbrew.com/,United States,Atlanta,GA,33.8081,-84.3812,,,"Sat, 05 Feb 2011 02:34:42 +0000",0,0,,,,34,3.27941,,0,65,57,0,,,,,,,8.1,Festive Ale,sweetwater-brewing-company-festive-ale,256711.0,130.0,,,3.60969,False
0,5.3,"Beach Haus? Classic American Pilsner is a substantial beer that stacks up to the classic European pilsners while exhibiting the native American grains and hops available to the German brewers who initially brewed it in the US A. Refreshing with underlying malt and hops that stand out when compared to other modern American light lagers. Maize lends a distinctive grainy sweetness.
",45,https://untappd.akamaized.net/site/beer_logos/beer-28578_96b75_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28578_06d87_hd.jpeg,Beach Haus Classic American Pilsner,beach-haus-r-brewery-beach-haus-classic-american-pilsner,Pilsner - Other,28578,7781,https://untappd.akamaized.net/site/brewery_logos/brewery-7781_21290.jpeg,Beach Haus? Brewery,east-coast-beer-co,Micro Brewery,https://www.facebook.com/pages/Beach-Haus-Beer/128713067173452?ref=ts,beachhausbeer,http://www.beachhausbeer.com,United States,Belmar,NJ,40.1812,-74.0254,,,"Sat, 05 Feb 2011 02:35:53 +0000",0,1,,,,3911,3.27103,,63,5730,4687,0,,,,,,,,,,,,0.0,[],3.29853,False
0,8.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Schneider Weisse Hopfen Weisse,weisses-brauhaus-g-schneider-sohn-schneider-weisse-hopfen-weisse,Weizenbock,52177,1023,https://untappd.akamaized.net/site/brewery_logos/brewery-1023_589bc.jpeg,Schneider Weisse G. Schneider & Sohn,schneider-weisse-g-schneider-sohn,Micro Brewery,http://www.facebook.com/schneiderweisse,schneiderweisse,http://www.schneider-weisse.com,Germany,Kelheim,Bavaria,48.9175,11.8735,,,"Sat, 21 May 2011 22:52:21 +0000",0,1,52177.0,"Thu, 01 Jan 1970 00:00:00 +0000",28579.0,0,0.0,True,0,0,0,0,,,,,,,,,,,,0.0,[],0.0,False
