auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.4,"English Olde Ale. Traditionally malty with the warming sensation of alcohol, Olde Ales are brewed in the fall as winter warmers.

Brewed in the style of an English Olde Ale, this ale balances the sweet heady aroma of spruce tips with the clean crisp finish of noble hops. Its malty richness is complemented by the warming sensation of alcohol.

Alaskan Winter is made from glacier-fed water, Sitka spruce tips and a generous blend of the finest quality European and Pacific Northwest hop varieties and specialty malts. Our water originates in the 1,500-square-mile Juneau Ice Field and from the more than 90 inches of rainfall we receive each year.",22,https://untappd.akamaized.net/site/beer_logos/beer-4085_bdaa7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4085_a71d9_hd.jpeg,Winter Ale,alaskan-brewing-co-winter-ale,Old Ale,4085,17,https://untappd.akamaized.net/site/brewery_logos/brewery-17_9a0f2.jpeg,Alaskan Brewing Co.,alaskan-brewing-co,Micro Brewery,http://www.facebook.com/AlaskanBrewingCo,alaskanbrewing,http://www.alaskanbeer.com/,United States,Juneau,AK,58.3568,-134.489,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,21933,3.52005,131,32737,24739,0,5,"[{'beer': {'bid': 749693, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alaskan-brewing-co-winter-ale-whiskey-barrel-aged', 'beer_name': 'Winter Ale (Whiskey Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 877367, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alaskan-brewing-co-winter-ale-2014', 'beer_name': 'Winter Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 877520, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alaskan-brewing-co-winter-ale-2013', 'beer_name': 'Winter Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1005740, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alaskan-brewing-co-winter-ale-2009', 'beer_name': 'Winter Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1310319, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alaskan-brewing-co-winter-ale-2015', 'beer_name': 'Winter Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.52185,False
0,5.3,"Based on the traditional style of K?lsch beer brewed in Cologne, Germany.

Alaskan Summer Ale balances a softly malted palate with the clean freshness of Hallertauer hops. In the tradition of the style, neither overpowers the other. Both hops and malt come together to refresh and renew the palate. The straw-gold color and easy drinkability are an enjoyable way to celebrate summer.

Alaskan Summer Ale is made from glacier-fed water and a generous blend of European and Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and from the more than 90 inches of rainfall Juneau receives each year.",18,https://untappd.akamaized.net/site/beer_logos/beer-4086_1b5c0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4086_41585_hd.jpeg,Summer Ale,alaskan-brewing-co-summer-ale,K?lsch,4086,17,https://untappd.akamaized.net/site/brewery_logos/brewery-17_9a0f2.jpeg,Alaskan Brewing Co.,alaskan-brewing-co,Micro Brewery,http://www.facebook.com/AlaskanBrewingCo,alaskanbrewing,http://www.alaskanbeer.com/,United States,Juneau,AK,58.3568,-134.489,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,24444,3.46917,318,36042,27862,0,0,[],3.47141,False
0,10.7,"Alaskan Barley Wine is a full bodied ale, deep mahogany in color and brewed with an array of complementing malts to achieve its high original gravity. Multiple hop additions in the boil and dry hopping during fermentation provide contrast to the big malt character resulting in the smooth balance that distinguishes this specialty brew. Like many fine wines, Alaskan Barley Wine may be aged in the bottle and gains deeper malt complexity and smoothness over time.
Alaskan Barley Wine Ale is made from glacier-fed water, a generous blend of the finest Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and from more than 90 inches of rainfall each year.  ",0,https://untappd.akamaized.net/site/beer_logos/beer-AlaskanBarleywine_22303.jpeg,,Barley Wine Ale,alaskan-brewing-co-barley-wine-ale,Barleywine - American,22303,17,https://untappd.akamaized.net/site/brewery_logos/brewery-17_9a0f2.jpeg,Alaskan Brewing Co.,alaskan-brewing-co,Micro Brewery,http://www.facebook.com/AlaskanBrewingCo,alaskanbrewing,http://www.alaskanbeer.com/,United States,Juneau,AK,58.3568,-134.489,,,"Fri, 07 Jan 2011 10:53:14 +0000",0,1,22303.0,"Tue, 15 Nov 2011 03:54:41 +0000",4087.0,2089,3.8157,6,2666,2452,0,5,"[{'beer': {'bid': 42249, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_42249_sm_572167db81791fef33c7d4f60e24a5.jpeg', 'beer_slug': 'alaskan-brewing-co-barley-wine-ale-2008', 'beer_name': 'Barley Wine Ale (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 44122, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_44122_sm_4553666c8363a37d9630b894c7d164.jpeg', 'beer_slug': 'alaskan-brewing-co-barley-wine-ale-2009', 'beer_name': 'Barley Wine Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 50003, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_50003_sm_1ab056aeb7a9305511e66963b26b46.jpeg', 'beer_slug': 'alaskan-brewing-co-barley-wine-ale-2007', 'beer_name': 'Barley Wine Ale (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 110870, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BarleyWineAle2011PilotSeries_110870.jpeg', 'beer_slug': 'alaskan-brewing-co-barley-wine-ale-2011', 'beer_name': 'Barley Wine Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 117840, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_117840_sm_a91009f5fc3a791f10aca432f6bb6f.jpeg', 'beer_slug': 'alaskan-brewing-co-barley-wine-ale-2010', 'beer_name': 'Barley Wine Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.79462,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Breakup Bock,alaskan-brewing-co-breakup-bock,Bock,4088,17,https://untappd.akamaized.net/site/brewery_logos/brewery-17_9a0f2.jpeg,Alaskan Brewing Co.,alaskan-brewing-co,Micro Brewery,http://www.facebook.com/AlaskanBrewingCo,alaskanbrewing,http://www.alaskanbeer.com/,United States,Juneau,AK,58.3568,-134.489,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,3,3,0,0,[],3.57953,False
0,5.8,"An American Pale Ale and an Alaskan classic, expressing a fruity and pronounced malty character from the use of American malt and aromatic Pacific Northwest hops, The copper color balances with the Citra and Cascade hops that give it a distinct citric aroma, fermented with Pacific Northwest yeast.",50,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old 55 Pale Ale,silver-gulch-brewing-company-old-55-pale-ale,Pale Ale - American,4089,1144,https://untappd.akamaized.net/site/brewery_logos/brewery-1144_509f2.jpeg,Silver Gulch Brewing Company,silver-gulch-brewing-company,Micro Brewery,http://www.facebook.com/pages/Silver-Gulch-Brewing-Bottling-Co/225722870815149,silvergulch,http://www.silvergulch.com/,United States,Fox,AK,64.9578,-147.62,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,696,3.53233,8,936,786,0,0,[],3.5685,False
0,5.0,"Rugged yet smooth, Kodiak Brown Ale balances caramel and roasted malts with enticing Northwest hops. Inspired by the adventurous spirit readily found in Alaska, Kodiak Brown Ale invites you to take the road less traveled. Like true Alaskans, we are not afraid of the dark.",24,https://untappd.akamaized.net/site/beer_logos/beer-KodiakBrownNutBrownAle_4090.jpeg,,Kodiak Brown Ale,midnight-sun-brewing-co-kodiak-brown-ale,Brown Ale - American,4090,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3647,3.55299,56,4819,4153,0,0,[],3.56056,False
0,5.0,"Inspired by local artist & roaster Michael Allen's eccentricly-named blend of coffee beans, Midnight Sun's brewers designed a beer recipe and infusion process that perfectly captures the alluring aroma, satisfying flavor and curious legend of Allen's Arctic Rhino Coffee. 

Arctic Rhino Coffee Porter combines two quintessential Pacific Northwest favorites: coffee and ale. The result is wonderfully romantic and robust--a duel-fueled porter that melds charismatic dark malt with freshly roasted coffee beans. The (un)rest is up to you.",20,https://untappd.akamaized.net/site/beer_logos/beer-4091_93e0f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4091_f524e_hd.jpeg,Arctic Rhino Coffee Porter,midnight-sun-brewing-co-arctic-rhino-coffee-porter,Porter - American,4091,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3142,3.56326,41,4082,3633,0,0,[],3.57102,False
0,5.7,Pacific Northwest Red India Pale Ale. ,70,https://untappd.akamaized.net/site/beer_logos/beer-SockeyeRedIPA_4092.jpeg,,Sockeye Red IPA,midnight-sun-brewing-co-sockeye-red-ipa,IPA - Red,4092,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6501,3.60045,89,9572,7379,0,0,[],3.60271,False
0,8.5,"Free spirited Panty Peeler pours rambunctiously into your glass, releasing its engaging aroma. Curacao (bitter) orange peel and coriander create a beautiful yet bolder tripel by infusing color, citrus and spice. Belgian yeast adds playful character. Bottle conditioning assures a perfectly heady experience.

Brewed as a Belgian tripel but with American boldness, Panty Peeler is delicious yet spirited. Originally named Extreme Polar White Bier, it got nicknamed \Panty Peeler\"" along the way. Then we translated it to French for a while: E'pluche-culotte. Now we're back to calling it Panty Peeler and we've kicked up the coriander and orange peel to represent its original design.

Availability:
AK - 22-oz bottles (year-round) and draft (on occasion)
OR - 22-oz bottles (year-round)""",15,https://untappd.akamaized.net/site/beer_logos/beer-PantyPeelerTripel_4093.jpeg,,Panty Peeler,midnight-sun-brewing-co-panty-peeler,Belgian Tripel,4093,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,5246,3.77754,64,7049,6031,0,2,"[{'beer': {'bid': 488733, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-panty-peeler-fermented-with-spicy-pears', 'beer_name': 'Panty Peeler Fermented With Spicy Pears', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 582573, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'midnight-sun-brewing-co-panty-peeler-fermented-with-orange-peel', 'beer_name': 'Panty Peeler Fermented With Orange Peel', 'is_vintage': 0, 'is_variant': 1}}]",3.77056,False
0,9.0,"Dark and strong as the style implies, La Maitresse du Moine dances across the palate with complexity and mystery--just as the Northern Lights move across the night sky, delighting the senses and enlightening the mind.In the tradition of monks who have devoutly brewed beers of character and strength for centuries, La Maitresse du Moine Dark Strong Ale reflects the passion and dedication required to create a beer this heavenly. This Mistress of the Monk is seductive, pensive and intriguing. We say it in French: La Maitresse du Moine.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,La Maitresse du Moine,midnight-sun-brewing-co-la-maitresse-du-moine,Belgian Strong Dark Ale,4094,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14,4.0,0,24,23,0,0,[],3.66562,False
0,13.4,"Arctic Devil Barley Wine, aptly named after the ferocious wolverine of the north, is an English-style (meaning malt-inclined) barley wine. Though the recipe and process for Arctic Devil have evolved over the years, it is typically brewed in January then aged in oak barrels for several months before the entire batch is blended, bottled and released on the Friday after Thanksgiving. 

In its youth, Arctic Devil gnarls and snarls its way across the palate. Containing this beast of a beer for long periods in oak barrels--some having previously aged port, wine or whiskey--tames the unleashed malt and fierce hop flavors, melding and mellowing this powerful liquid into an incredible elixir worthy of a brewer's table. 

Each annual batch of Arctic Devil Barley Wine represents the brewers' resolve to create an intriguing and sought-after barley wine by precisely brewing to well-designed specifications, carefully selecting the type and combination of barrels to use for aging, and meticulously checking the beer as it ages. Distinct nuance and complexity are contributed by the wood's previous tenants, resulting in unique flavor profiles in each batch that continue to change over time. We invite you to savor Arctic Devil Barley Wine upon its release then cellar some for future enjoyment. 

Midnight Sun's elusive Arctic Devil Barley Wine is Alaska's most awarded barley wine.",20,https://untappd.akamaized.net/site/beer_logos/beer-ArcticDevilBarleyWine_4095.jpeg,,Arctic Devil Barley Wine,midnight-sun-brewing-co-arctic-devil-barley-wine,Barleywine - English,4095,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3842,4.14882,78,4951,4446,0,5,"[{'beer': {'bid': 125498, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_125498_0eb903a4926365bc0f9626bf80fd.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2008', 'beer_name': 'Arctic Devil Barley Wine (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 134528, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_134528_9ed71cffd577871d7142d819fa9c.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2010', 'beer_name': 'Arctic Devil Barley Wine (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 136290, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_136290_sm_3d598726797dac805724d3e2f83932.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2011', 'beer_name': 'Arctic Devil Barley Wine (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 142678, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ArcticDevilBarleyWine_4095.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2005', 'beer_name': 'Arctic Devil Barley Wine (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 210127, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_210127_2fb81be6b664368554f67a82d584.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2007', 'beer_name': 'Arctic Devil Barley Wine (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.11207,False
0,8.0,"When the loveable \hopheads\"" at Humpy's Great Alaskan Alehouse requested a winter version of alehouse favorite Sockeye Red IPA",85,https://untappd.akamaized.net/site/beer_logos/beer-CoHoHoImperialIPA_4096.jpeg,,CoHoHo Imperial IPA,midnight-sun-brewing-co-cohoho-imperial-ipa,IPA - Imperial / Double,4096,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2181,3.70484,3,2830,2517,0,0,[],3.69818,False
0,8.0,"The days are long but the season is short. So what gives? Sleep! After doing more before midnight than most Outsiders do in a week, Alaskans deserve some down time. And these moments of relaxation demand more than that ordinary, non-distinct lawn mower beer. Celebrate a day well done with a beer done well???a seriously delicious IPA with some scorchin??? hops. 

Our new seasonal double IPA is designed to keep you incredibly hopped up spring through summer.",80,https://untappd.akamaized.net/site/beer_logos/beer-MeltdownDoubleIPA_4097.jpeg,,Meltdown Double IPA,midnight-sun-brewing-co-meltdown-double-ipa,IPA - Imperial / Double,4097,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2218,3.71202,17,2730,2515,0,0,[],3.70458,False
0,5.0,"This is our perennial summer seasonal beer, first brewed in Summer 1995 when we opened. Affectionately called ""Spunky and Chunky"", Old Whiskers Hefeweizen is a traditional Bavarian-style unfiltered wheat beer. Created with equal parts malted wheat and pale two-row malt, Old Whiskers is lightly hopped to style. A unique Bavarian strain of yeast imparts a clove- or banana-like aroma and flavor. (We swear we did not put cloves into the brew. It is the magical powers of The Yeast.) It?s the perfect summer quencher served with or without a slice of lemon.",0,https://untappd.akamaized.net/site/beer_logos/beer-_4098_5485545cea4b5930b69cafa3349e.jpeg,,Old Whiskers,midnight-sun-brewing-co-old-whiskers,Hefeweizen,4098,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,13,3.48077,0,20,19,0,0,[],3.64321,False
0,8.0,"Fallen Angel Golden Strong Ale, brewed on 6-6-6, is named in the tradition of Belgian golden strong ales--after the devil himself. 

Midnight Sun's Fallen Angel Golden Strong Ale is a traditional Belgian-style golden ale--beautiful gold in color with tiny, conniving bubbles forming a very thick, meticulous head. Effervescent and crisp, this seriously delicious elixir tempts the palate with apple (oh so Garden of Eden), pear and a little earthy mustiness. Fallen Angel captivates your senses with its lightness and brightness while its 8% ABV strength breathes fire into your soul, warming you from the inside out. 

Angel-like in appearance, the devil is in its strength. 

With its introduction in 2006 and its immediate cult following, Fallen Angel is now brewed and released about once a year.",35,https://untappd.akamaized.net/site/beer_logos/beer-FallenAngel_4100.jpeg,,Fallen Angel,midnight-sun-brewing-co-fallen-angel,Belgian Strong Golden Ale,4100,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1696,3.68175,18,2218,1958,0,0,[],3.67701,False
0,8.5,"Conspiracy Belgian-style Black Beer is the result of a collaboration between Midnight Sun brewers Gabe Fletcher and Ben Johnson and Pelican Pub (Pacific City, OR) brewer Ben Love. These brewers conspired during barley wine fest week to brew up a deviously delicious dark Belgian-style beer. 

Conspiracy is opaque black with a creamy beige head. Black malt shrouds it in mystery; the Belgian yeast imparts intriguing flavor; the alcohol adds danger. If you're up for this mission, watch your back.

Conspiracy will be released in Anchorage and Portland in April 2007.",0,https://untappd.akamaized.net/site/beer_logos/beer-_4101_19435e74bbc1fdfb5aab5b820666.jpeg,,Conspiracy,midnight-sun-brewing-co-conspiracy,Belgian Strong Dark Ale,4101,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,1.0,"[{'brewery': {'brewery_id': 2130, 'brewery_name': 'Pelican Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-2130_c2d45.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Pacific City', 'brewery_state': 'OR'}}}]","Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14,3.91071,0,18,18,0,0,[],3.66074,False
0,7.6,"With passion and purpose, we present this series of hop-centric beers. Using different hop varieties and brewing techniques, we aim to capture bold, distinct hop characteristics in aroma, flavor and finish. While we explore the
world of hops, we invite you to learn along with us: these beers offer an incredible opportunity to experience the diversity of hops while engaging the palate and obliterating the senses.

Obliteration III is yet another dynamic Double IPA. Its aroma is pungent with fragrant notes of citrus, spice, pine and alcohol. A sturdy malt platform provides the perfect stage for showcasing these high alpha-acid hops, creating flavors and textures that entice then intrigue. Obliteration III finishes with poignant bitterness.",0,https://untappd.akamaized.net/site/beer_logos/beer-_4102_90ead24b1a7e93415f1536b3c11a.jpeg,,Obliteration III,midnight-sun-brewing-co-obliteration-iii,IPA - Imperial / Double,4102,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1,0.0,0,10,10,0,0,[],3.58067,False
0,4.5,A classic American pale ale with a taste not unlike fresh citrus follwed by a crisp and spicy bitterness.,0,https://untappd.akamaized.net/site/beer_logos/beer-_4103_sm_a8e554b16b01fbb49e183a8a472212.jpeg,,Colonel Paris Pale Ale,the-blue-ridge-brewing-company-colonel-paris-pale-ale,Pale Ale - American,4103,6308,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBlueRidgeBrewingCompany_6308.jpeg,The Blue Ridge Brewing Company,blue-ridge-brewing-company,Brew Pub,https://www.facebook.com/BlueRidgeBrewingCo/,BlueRidgeBrewCo,http://www.blueridgebrewing.com/,United States,Greeneville,SC,34.853,-82.3983,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,604,3.35969,1,755,692,0,0,[],3.45726,False
0,7.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-ScotchAle_21501.jpeg,,Scotch Ale,brau-brothers-brewing-company-scotch-ale,Scotch Ale / Wee Heavy,21501,1837,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauBrothersBrewingCo_1837.jpeg,Brau Brothers Brewing Company,brau-brothers-brewing-company,Micro Brewery,http://www.facebook.com/pages/Brau-Brothers-Brewing-Co/64591012251,BrauBeer,http://braubeer.com/,United States,Marshall,MN,44.4364,-95.776,,,"Wed, 05 Jan 2011 06:06:07 +0000",0,0,21501.0,"Wed, 19 Mar 2014 22:51:34 +0000",4104.0,74,3.35135,0,116,102,0,0,[],3.57971,False
0,4.7,Crisp Clean and refreshing Golden Lager brewed with German Malt and Hops for an authentic flavor. Pig Pen Pils is a great introduction into the world of Craft Brewed beer.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pig Pen Pilsener,allentown-brew-works-pig-pen-pilsener,Pilsner - German,4105,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,38,3.46053,0,50,48,0,0,[],3.58509,False
0,5.2,Amber Colored lager with a nice caramel malt flavor backed by a nice dose of Imported Hersbrucker Hops for a nice easy drinking lager.,0,https://untappd.akamaized.net/site/beer_logos/beer-_4106_d18a6fdcecec3760b70b4fef27c9.jpeg,,Fegley's Amber Lager,allentown-brew-works-fegley-s-amber-lager,Lager - American Amber / Red,4106,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1346,3.37927,22,1775,1559,0,0,[],3.42956,False
0,5.2,"This unfiltered Belgian Style wheat beer is brewed with special yeast that creates refreshing light floral flavor and aftertaste. From your appetizing salad, to a flavorful seafood dish the Wit can accompany nearly any dish.

Brewed with Chamomile, Curacao Orange peel and Coriander to create a smooth citrus finish. Usually enjoyed with a slice of lemon. Humor yourself and try this flagship today!",0,https://untappd.akamaized.net/site/beer_logos/beer-SteelgaardenWit_65851.jpeg,,Steelgaarden Wit,fegley-s-brew-works-steelgaarden-wit,Witbier,65851,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,,,"Wed, 20 Jul 2011 20:02:44 +0000",0,1,65851.0,"Tue, 03 Sep 2013 08:49:08 +0000",4107.0,4979,3.50844,105,6965,5561,0,0,[],3.51668,False
