auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.0,"Standing firmly on the east coast end of American IPAs, our India Pale Ale emphasizes balance. An insistent malt character from traditional floor-malted English barley harmonizes with a generous amount of Chinook and Amarillo hops. Fruity and aromatic, our IPA is perfectly balanced. ",62,https://untappd.akamaized.net/site/beer_logos/beer-4973_7d7ae_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4973_cbbf4_hd.jpeg,India Pale Ale (IPA),yards-brewing-co-india-pale-ale-ipa,IPA - English,4973,1383,https://untappd.akamaized.net/site/brewery_logos/brewery-YardsBrewingCo_1383.jpeg,Yards Brewing Co.,yards-brewing-co,Micro Brewery,http://www.facebook.com/pages/Yards-Brewing-Company/18414423069,YardsBrew,http://www.yardsbrewing.com,United States,Philadelphia,PA,39.9623,-75.136,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,35789,3.57724,649,61178,40534,0,,,,,,3.0,"[{'beer': {'bid': 682950, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-ipa-pineapple-mosaic', 'beer_name': 'IPA (Pineapple & Mosaic)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 684334, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-i-pa-firkin-on-zythos', 'beer_name': 'I PA Firkin On Zythos', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 766189, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-ipa-dry-hopped-w-mosaic', 'beer_name': 'IPA (dry hopped w/ Mosaic)', 'is_vintage': 0, 'is_variant': 1}}]",3.57787,False
0,5.5,"Our brewers have poured their hearts and roasted malts into this rich, slightly sweet stout. Luscious notes of coffee and chocolate accent the smooth, creamy mouth feel. We will not apologize for any amorous affairs resulting from the consumption of this beverage.

Exclusively on Nitro from 2010 onwards. ",21,https://untappd.akamaized.net/site/beer_logos/beer-4974_42145_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4974_f9a0c_hd.jpeg,Love Stout,yards-brewing-co-love-stout,Stout - Irish Dry,4974,1383,https://untappd.akamaized.net/site/brewery_logos/brewery-YardsBrewingCo_1383.jpeg,Yards Brewing Co.,yards-brewing-co,Micro Brewery,http://www.facebook.com/pages/Yards-Brewing-Company/18414423069,YardsBrew,http://www.yardsbrewing.com,United States,Philadelphia,PA,39.9623,-75.136,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,29477,3.69358,540,44742,32863,0,,,,,,4.0,"[{'beer': {'bid': 64396, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-bourbon-aged-love-stout', 'beer_name': 'Bourbon Aged Love Stout', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 117551, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-vanilla-love-stout', 'beer_name': 'Vanilla Love Stout', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 211912, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-mugshot-s-coffee-love-stout', 'beer_name': ""MugShot's Coffee Love Stout"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 310905, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-habanero-love-stout', 'beer_name': 'Habanero Love Stout', 'is_vintage': 0, 'is_variant': 1}}]",3.69314,False
0,6.5,"Ever met a New Belgium Beer Ranger? They are our beloved folks out in the field. Spanning all 29 of our states from the Pacific to the Atlantic, our Beer Rangers do their best to protect, to pour and to partake. And explore many a beer from many a brewery, they do. 

Bring out the hops! This clear amber beauty bursts at the starting gate with an abundance of hops: Cascade (citrus), Chinook (floral/citrus), and Simcoe (fruity) lead off the beer, with Cascade added again for an intense dry hop flavor. Brewed with pale and dark caramel malts that harmonize the hop flavor from start to finish, Ranger is a sessionable splendor for all you hopinistas. Thank your Beer Ranger!",70,https://untappd.akamaized.net/site/beer_logos/beer-_6767_sm_e693b17ef61b19443362df8e05fb33.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_6767_hd_747f8ac652bb05e4209d79526bc1f3.jpeg,Ranger,new-belgium-brewing-company-ranger,IPA - American,6767,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Sat, 23 Oct 2010 00:57:11 +0000",0,1,6767.0,"Thu, 01 Jan 1970 00:00:00 +0000",4975.0,192081,3.60228,840,397309,217243,0,,,,,,5.0,"[{'beer': {'bid': 228934, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-ranger-adam-mundy-ipa', 'beer_name': 'Ranger Adam Mundy IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 463724, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-ranger-dry-hopped', 'beer_name': 'Ranger (Dry Hopped)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 514229, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_6767_sm_e693b17ef61b19443362df8e05fb33.jpeg', 'beer_slug': 'new-belgium-brewing-company-ranger-2011', 'beer_name': 'Ranger (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 600754, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-ranger-titan', 'beer_name': 'Ranger Titan', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 959557, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_6767_sm_e693b17ef61b19443362df8e05fb33.jpeg', 'beer_slug': 'new-belgium-brewing-company-ranger-ipa-2015', 'beer_name': 'Ranger IPA (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.60236,False
0,5.0,"Based on Franklin?s original recipe, which called for barley, molasses, and essence of spruce, our Tavern Spruce is as approachable and engaging as was the man himself. We source blue spruce clippings from a local organic farmer, steeping them in the kettle to create this one-of-a-kind deep amber ale.",13,https://untappd.akamaized.net/site/beer_logos/beer-4976_16dd0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4976_cb0a1_hd.jpeg,Poor Richard's Tavern Spruce,yards-brewing-co-poor-richard-s-tavern-spruce,Spiced / Herbed Beer,4976,1383,https://untappd.akamaized.net/site/brewery_logos/brewery-YardsBrewingCo_1383.jpeg,Yards Brewing Co.,yards-brewing-co,Micro Brewery,http://www.facebook.com/pages/Yards-Brewing-Company/18414423069,YardsBrew,http://www.yardsbrewing.com,United States,Philadelphia,PA,39.9623,-75.136,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,17694,3.4473,316,24370,19933,0,,,,,,5.0,"[{'beer': {'bid': 345131, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-bourbon-spruce', 'beer_name': 'Bourbon Spruce', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 522067, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-tavern-spruce-spiced-ale-aged-in-a-vieux-carre-barrel', 'beer_name': 'Tavern Spruce Spiced Ale Aged In A Vieux Carre Barrel', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 693708, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-693708_ce1ce_sm.jpeg', 'beer_slug': 'yards-brewing-co-poor-richard-s-tavern-spruce-2014', 'beer_name': ""Poor Richard's Tavern Spruce (2014)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1389013, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-poor-richard-s-tavern-spruce-2015', 'beer_name': ""Poor Richard's Tavern Spruce (2015)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1782816, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-poor-richard-s-tavern-spruce-2016', 'beer_name': ""Poor Richard's Tavern Spruce (2016)"", 'is_vintage': 1, 'is_variant': 0}}]",3.45076,False
0,8.0,"This powerful and complex golden ale pays homage to Founding Father and fellow brewer, Thomas Jefferson. Yards Brewmaster, Tom Kehoe, worked closely with Philadelphia?s historic City Tavern to recreate this recipe, employing honey, rye, and wheat, just like the beer Jefferson made at Monticello.",28,https://untappd.akamaized.net/site/beer_logos/beer-4977_4ed9a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4977_53763_hd.jpeg,Thomas Jefferson's Tavern Ale,yards-brewing-co-thomas-jefferson-s-tavern-ale,Strong Ale - English,4977,1383,https://untappd.akamaized.net/site/brewery_logos/brewery-YardsBrewingCo_1383.jpeg,Yards Brewing Co.,yards-brewing-co,Micro Brewery,http://www.facebook.com/pages/Yards-Brewing-Company/18414423069,YardsBrew,http://www.yardsbrewing.com,United States,Philadelphia,PA,39.9623,-75.136,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,29370,3.6155,559,43697,33248,0,,,,,,5.0,"[{'beer': {'bid': 52555, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-thomas-jefferson-s-tavern-ale-bourbon-barrel-aged', 'beer_name': ""Thomas Jefferson's Tavern Ale (Bourbon Barrel Aged)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 370943, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-thomas-jefferson-tavern-ale-sour-cherry', 'beer_name': 'Thomas Jefferson Tavern Ale (Sour Cherry)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 387673, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-thomas-jefferson-tavern-ale-w-galena-hops', 'beer_name': 'Thomas Jefferson Tavern Ale (w/ Galena Hops)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 550473, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-mt-hood-dry-hopped-thomas-jefferson', 'beer_name': 'Mt. Hood Dry Hopped Thomas Jefferson', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 597341, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'yards-brewing-co-belgian-thomas-jefferson', 'beer_name': 'Belgian Thomas Jefferson', 'is_vintage': 0, 'is_variant': 1}}]",3.61586,False
0,4.8,"We have added natural raspberry flavor to our UFO Hefeweizen to create this beer.  Consistent with the hefeweizen style, this beer is unfiltered and cloudy with a solid foamy head.  UFO Raspberry has a distinctive, hazy rose color.  The scent of fresh raspberries hits the nose immediately, along with a subtle bready aroma from the wheat and yeast.  The body is light and the unfiltered yeast provides a soft mouthfeel.  The taste of the fruit compliments the beer nicely, neither overwhelms the other.  There is a faint sweetness on the palate, which finishes cleanly in a semi-dry, tart finish.",10,https://untappd.akamaized.net/site/beer_logos/beer-4978_736bb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4978_43780_hd.jpeg,UFO Raspberry,harpoon-brewery-ufo-raspberry,Hefeweizen,4978,634,https://untappd.akamaized.net/site/brewery_logos/brewery-634_e25b4.jpeg,Harpoon Brewery,harpoon-brewery,Micro Brewery,http://www.facebook.com/TheHarpoonBrewery,harpoonbrewery,http://www.harpoonbrewery.com,United States,Boston,MA,42.3465,-71.0344,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,25641,3.45263,452,37106,29760,0,,,,,,0.0,[],3.45497,False
0,4.3,"Harpoon Brown is brewed to accentuate the sweeter, rounder notes derived from six different malts, including a de-husked chocolate malt that adds a hint of chocolate. The blend of these malts produces a beer that is complex and delicious without being heavy. This drinkable beer is perfect as a session beer or paired with foods.

This is the first year-round Harpoon beer the brewery has released in almost a decade.  While the craft beer industry has seen a growing trend in \extreme\"" beers",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brown,harpoon-brewery-brown,Brown Ale - American,4979,634,https://untappd.akamaized.net/site/brewery_logos/brewery-634_e25b4.jpeg,Harpoon Brewery,harpoon-brewery,Micro Brewery,http://www.facebook.com/TheHarpoonBrewery,harpoonbrewery,http://www.harpoonbrewery.com,United States,Boston,MA,42.3465,-71.0344,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,41,3.32317,0,55,54,0,,,,,,0.0,[],3.6013,False
0,6.4,"Glissade is a remarkably mellow take on the traditional spring bock. With restrained sweetness, we emphasize subtle malt flavor balanced against delicate aromas of spicy and floral European hops. This complex balance helps Glissade slide across the palate, bracing us against the last cold nights of winter, while its bright golden color turns our thoughts toward spring.",0,https://untappd.akamaized.net/site/beer_logos/beer-_4980_sm_c4b082be5912318e439a9a3b569eac.jpeg,,Glissade Golden Bock,sierra-nevada-brewing-co-glissade-golden-bock,Maibock / Heller (Helles) Bock,4980,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,987,3.32523,2,2687,1903,0,,,,,,2.0,"[{'beer': {'bid': 1611475, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-glissade-2011', 'beer_name': 'Glissade [2011]', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1611477, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-glissade-2010', 'beer_name': 'Glissade [2010]', 'is_vintage': 1, 'is_variant': 0}}]",3.40229,False
0,5.5,,35,https://untappd.akamaized.net/site/beer_logos/beer-Dark_153503.jpeg,,Harpoon Dark,harpoon-brewery-harpoon-dark,Lager - Dunkel Munich,153503,634,https://untappd.akamaized.net/site/brewery_logos/brewery-634_e25b4.jpeg,Harpoon Brewery,harpoon-brewery,Micro Brewery,http://www.facebook.com/TheHarpoonBrewery,harpoonbrewery,http://www.harpoonbrewery.com,United States,Boston,MA,42.3465,-71.0344,"Sun, 01 Apr 2012 19:05:12 +0000",0,1,153503.0,"Thu, 04 Apr 2013 22:48:42 +0000",4981.0,9937,3.56476,157,14034,11698,0,,,,,,0.0,[],3.56733,False
0,5.1,"Shouboushi means ""firefighter"" in Japanese and is a Pilsner with an addition of fresh ginger root. Brewed using imported Pilsner & Carapilsner malts and imported noble hops including Hallertau and Czech Saaz. Extremely clean and crisp with a noticeable ginger aroma and refreshing taste. Pairs well with spicey Japanese foods and flavorful German dishes. Not recommended for cellaring. SERVING SUGGESTIONS: Serve in a flute, pilsner glass or stein at 40-45 degrees F. ",0,https://untappd.akamaized.net/site/beer_logos/beer-ShouboushiGingerPilsner_4982.jpeg,,Shouboushi Ginger Pilsner,pennichuck-brewing-company-shouboushi-ginger-pilsner,Pilsner - German,4982,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,0,3,3,0,,,,,,0.0,[],3.63836,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-FiremansPailAle_4983.jpeg,,Fireman's Pail Ale,pennichuck-brewing-company-fireman-s-pail-ale,Pale Ale - American,4983,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,12,2.29167,0,23,22,0,,,,,,0.0,[],3.5509,False
0,5.1,Halligan RyePA is the third in our Firehouse Series. We brewed it with 25% rye malts and finished with Amarillo hops giving this beer a nice peach and sweet malt aroma balanced with citrus and pine notes.,0,https://untappd.akamaized.net/site/beer_logos/beer-HalliganIPA_126069.jpeg,,Halligan IPA,pennichuck-brewing-company-halligan-ipa,IPA - American,126069,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Mon, 30 Jan 2012 17:04:12 +0000",0,0,126069.0,"Fri, 14 Sep 2012 16:45:17 +0000",4984.0,7,0.0,0,12,12,0,,,,,,0.0,[],3.53903,False
0,6.25,"Copper colored with a big malty taste. ""The Big O"" is a slang term from the steam locomotive days and was used to refer to the Conductor. The ""O"" refering to the professional organization ""Order of Railway Conductors and Brakemen"". No.........REALLY......!!! Won a Bronze Medal at the 2006 International Beer Festival.
Won a Silver Medal at the 2007 IBF.",0,https://untappd.akamaized.net/site/beer_logos/beer-TheBigOOktobefest_4985.jpeg,,The Big O Oktoberfest,pennichuck-brewing-company-the-big-o-oktoberfest,M?rzen,4985,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,7,0.0,0,12,12,0,,,,,,0.0,[],3.56559,False
0,12.1,"Our fourth in the Firehouse Ales Series, Pompier means ""fireman"" in French and represents our continued commitment to celebrate and honor the men and women who respond to the call day after day. Pompier is rich and smooth with complexities that come from a huge grain bill comprised of premium imported specialty malts, French Strissel Spalt aroma hops and a 3 month aging process in oak hogsheads where it is combined with toasted French oak wood chips and champagne yeast. Pompier is intended to be a vintage quality English-Style Barleywine with a French twist. Appreciate its fine character and 12.1%ABV when we release this single 10 barrel batch sometime in December or you may choose to cellar it for many years to come. ",0,https://untappd.akamaized.net/site/beer_logos/beer-Pompier_4986.jpeg,,Pompier,pennichuck-brewing-company-pompier,Barleywine - English,4986,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,82,3.39939,0,135,125,0,,,,,,0.0,[],3.59186,False
0,9.0,In support of the New Hampshire Professional Firefighters Pipes & Drums Band We will donate 25 cents for every bottle sold directly to the band.,0,https://untappd.akamaized.net/site/beer_logos/beer-BagpipersScottishAle_4987.jpeg,,Bagpiper's Scottish Ale,pennichuck-brewing-company-bagpiper-s-scottish-ale,Scotch Ale / Wee Heavy,4987,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,14,3.66071,0,26,24,0,,,,,,0.0,[],3.64293,False
0,5.0,Engine 5 has caramel and dark fruit notes with an earthy hop balance and a dry finish.,0,https://untappd.akamaized.net/site/beer_logos/beer-Engine5_4988.jpeg,,Engine No. 5 Firehouse Red Ale,pennichuck-brewing-company-engine-no-5-firehouse-red-ale,Red Ale - American Amber / Red,4988,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,14,3.21429,0,27,23,0,,,,,,0.0,[],3.6284,False
0,8.1,Pozharnik is an intensely flavored Russian Imperial Stout infused with espresso that compliments its rich chocolate & roasted malt character. Pozharnik is guaranteed to warm a winter chill with its 8.1% ABV and dark fruit (raisin & plum) undertones. Notes of whiskey aromatics are brought on by the aging process in a ?single barrel? whiskey cask.,0,https://untappd.akamaized.net/site/beer_logos/beer-Pozharnik_4989.jpeg,,Pozharnik,pennichuck-brewing-company-pozharnik,Stout - Russian Imperial,4989,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,155,4.05161,1,223,199,0,,,,,,0.0,[],3.78551,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-SaintFloriansDoppelbock_4990.jpeg,,Saint Florian Doppelbock,pennichuck-brewing-company-saint-florian-doppelbock,Doppelbock ,4990,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,10,3.375,0,19,17,0,,,,,,0.0,[],3.64041,False
0,5.0,"Schwarzbier (shvahrts-beer) is German for ""black-beer"". Brewed to be a light bodied dark beer with a clean, crisp, refreshing finish. Its well balanced malt character is complimented with a touch of roastiness. Brewed using imported black patent malt and noble hops. Pairs with chunky dark breads, marinated meats such as brisket or German Sauerbraten. Not recommended for cellaring. Serve in a flute or pilsner glass at 45-50deg ",0,https://untappd.akamaized.net/site/beer_logos/beer-FeuerwehrmannSchwarzbier_4991.jpeg,,Feuerwehrmann Schwarzbier,pennichuck-brewing-company-feuerwehrmann-schwarzbier,Schwarzbier,4991,976,https://untappd.akamaized.net/site/brewery_logos/brewery-PennichuckBrewingCompany_976.jpeg,Pennichuck Brewing Company,pennichuck-brewing-company,Micro Brewery,,,http://pennichuckbrewing.blogspot.com/,United States,Milford,NH,42.8366,-71.662,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,13,3.30769,4,25,22,0,,,,,,0.0,[],3.63659,False
0,6.5,"Brewed only once each year to coincide with the Hop Harvest in Yakima Washington, High Tide IPA is made with 180 lbs of Fresh Hops per batch that are plucked from the vines and sent straight to our brewery. We skip the whole drying and processing stage which means the hops are ultra fresh and full of flavors we can?t normally get. Like grapes, Hops are only harvested one time each year and as such, we make what we can when we get them.",78,https://untappd.akamaized.net/site/beer_logos/beer-HighTideIPA_4992.jpeg,,High Tide Fresh Hop IPA,port-brewing-company-high-tide-fresh-hop-ipa,IPA - American,4992,1009,https://untappd.akamaized.net/site/brewery_logos/brewery-portbrewingcompany_1009.jpeg,Port Brewing Company,port-brewing-company,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.portbrewing.com/,United States,San Marcos,CA,33.1416,-117.149,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14013,3.76308,481,20588,15876,0,,,,,,0.0,[],3.76068,False
0,6.6,"Tasting Notes:
Pale golden in color with a hoppy fruity aroma. Big hop flavor up front complemented by medium body and hoppyness mid-pallet. Finishes with a characteristic lingering bitterness.

7 Ingredients:
Cara Foam, Melanoiden & Great Western 2-Row Malts; Amarillo & Perle Hops, Free Range Coastal Water & Pacman Yeast.

Food Pairing: Beef, Hot & Spicy

HISTORY
Yellow Snow IPA was originally introduced for the 2000 Winter Olympics in Salt Lake City.
Yellow Snow is Rogue?s tribute to winter sports everywhere?downhill skiing, snowboarding, cross country, ice hockey, ice fishing, snowmobiling, and even curling.
It will be available November 1st in select states where mountains and snow can be found.

Dedicated to Common Sense.",82,https://untappd.akamaized.net/site/beer_logos/beer-YellowSnowIPA_4993.jpeg,,Yellow Snow IPA,rogue-ales-yellow-snow-ipa,IPA - American,4993,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,66000,3.57176,526,90497,73734,0,,,,,,0.0,[],3.57212,False
