auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,11.5,"Tasting Notes:
An unfiltered and unfined Barleywine. Intense, robust, malty and dark. The cognac of beers.
 
7 Ingredients:
Hugh Baird Carastan and Great Western 2-Row Malts; Chinook, Cenntenial, and Perle Hops, Pacman Yeast & Free Range Coastal Water.

Food Pairing: Pork, Desserts

HISTORY
In Britain, seasonal brews for winter are robust, malty, and dark. The two main styles of these brews are Old Ales and Barleywines. As the name suggests, barleywines are similar to wines in alcohol and need aging but are derived from grain, not the grape. Rogue?s barleywine is described by beer expert Stuart Ramsey as: ?A masterful, intense creation from brewer John Maier....it has achieved a depth and complexity usually associated with well-ages strong ales. I hope the brewery bottles some before it disappears.?

?Give me a woman who loves beer and I will conquer the world.""
? Kaiser Wilhelm",110,https://untappd.akamaized.net/site/beer_logos/beer-OldCrustacean_10186.jpeg,,XS Old Crustacean Barleywine,rogue-ales-xs-old-crustacean-barleywine,Barleywine - American,10186,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,"Sat, 20 Nov 2010 09:17:50 +0000",0,1,10186.0,"Fri, 21 Oct 2011 00:40:10 +0000",18940.0,8905,3.71606,,141,11011,10186,0,,,,,,5.0,"[{'beer': {'bid': 332, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldCrustaceanBarleywine2006_332.jpeg', 'beer_slug': 'rogue-ales-old-crustacean-2006', 'beer_name': 'Old Crustacean (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 809, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldCrustacean2005_809.jpeg', 'beer_slug': 'rogue-ales-old-crustacean-2005', 'beer_name': 'Old Crustacean (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2219, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldCrustaceanBarleywine1993_2219.jpeg', 'beer_slug': 'rogue-ales-old-crustacean-1993', 'beer_name': 'Old Crustacean (1993)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 3583, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldCrustaceanBarleywine1996_3583.jpeg', 'beer_slug': 'rogue-ales-old-crustacean-1996', 'beer_name': 'Old Crustacean (1996)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 14557, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-oldcrustaceanbarleywine2010_14557.jpeg', 'beer_slug': 'rogue-ales-old-crustacean-2010', 'beer_name': 'Old Crustacean (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.7139,False
0,11.5,"Aged in Calvados Casks; tons of caramel and toffee here. alcohol. fresh bread. plums and raisins. hint of baking chocolate, fig, brown sugar, molasses. more sweet caramel. the aroma here is rich, and packing a lot into each sniff.",1,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Harvest,j-w-lees-co-harvest,Barleywine - English,571571,727,https://untappd.akamaized.net/site/brewery_logos/brewery-JWLeesandCo_727.jpeg,JW Lees and Co,jw-lees-and-co,Micro Brewery,http://www.facebook.com/JWLeesBrewery,jwleesbrewery,http://www.jwlees.co.uk/,England,Middleton,Greater Manchester,53.5412,-2.17337,"Sat, 25 Jan 2014 21:44:13 +0000",0,1,571571.0,"Sun, 31 Aug 2014 19:40:24 +0000",18941.0,0,0.0,True,0,724,702,0,,,,,,0.0,[],0.0,False
0,5.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-FegleysPawnShopPorter_18942.jpeg,,Pawn Shop Porter,fegley-s-brew-works-pawn-shop-porter,Porter - American,18942,5206,https://untappd.akamaized.net/site/brewery_logos/brewery-5206_4f378.jpeg,Fegley's Brew Works,fegley-s-brew-works,Micro Brewery,https://www.facebook.com/FegleysBrewWorks,TheBrewWorks,http://www.thebrewworks.com/,United States,Allentown,PA,40.6015,-75.474,"Thu, 30 Dec 2010 03:56:28 +0000",0,1,,,,3254,3.50768,,26,4407,3587,0,,,,,,0.0,[],3.51996,False
0,7.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch39IPASimcoe_16232.jpeg,,Scratch 39 - IPA (Simcoe),troegs-brewing-company-scratch-39-ipa-simcoe,IPA - American,16232,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,"Thu, 23 Dec 2010 04:28:23 +0000",0,1,16232.0,"Thu, 01 Jan 1970 00:00:00 +0000",18943.0,23,3.8913,,0,99,64,0,,,,,,0.0,[],3.66712,False
0,8.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch402011CitraCascadeAmarilloIPA_18995.jpeg,,"Scratch 40 - 2011 (Citra, Cascade, Amarillo IPA)",troegs-brewing-company-scratch-40-2011-citra-cascade-amarillo-ipa,IPA - American,18995,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,"Thu, 30 Dec 2010 06:23:21 +0000",0,1,18995.0,"Thu, 01 Jan 1970 00:00:00 +0000",18944.0,24,3.86458,,0,115,81,0,,,,,,0.0,[],3.66585,False
0,10.5,"Yes that's Backus, not Bacchus, named after our good friend Richie Backus. Barleywines are an English style ale of great strength. The huge amounts of both hops and malt that go into this beer necessitate a long conditioning period to mellow its intense flavors. A complex beer that should be savored, not slammed, Old Backus has been rated one of the world?s best barleywines on Ratebeer.com with an overall score of 100.  Despite it?s relative youth Old Backus exhibits a tremendous restraint, balance, and drinkability. Hopped with Columbus and Crystal hops, the Old Backus tops out at near 10% ABV.",100,https://untappd.akamaized.net/site/beer_logos/beer-18945_86a63_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18945_2e650_hd.jpeg,Old Backus Barleywine,free-state-brewing-co-old-backus-barleywine,Barleywine - American,18945,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,"Thu, 30 Dec 2010 04:43:03 +0000",0,1,,,,2592,3.81211,,40,3700,2907,0,,,,,,5.0,"[{'beer': {'bid': 45833, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2005', 'beer_name': 'Old Backus Barleywine (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 63219, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2009', 'beer_name': 'Old Backus Barleywine (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 74349, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2011', 'beer_name': 'Old Backus Barleywine (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 97571, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2010', 'beer_name': 'Old Backus Barleywine (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 480649, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2012', 'beer_name': 'Old Backus Barleywine (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.79514,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hefeweizen,homebrews-hefeweizen,Hefeweizen,18946,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 30 Dec 2010 04:45:36 +0000",1,1,,,,1036,3.68822,,20,2077,1190,0,,,,,,0.0,[],3.68841,False
0,4.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-BohemianPilsner_27359.jpeg,,Harpoon Bohemian Pilsner,harpoon-brewery-harpoon-bohemian-pilsner,Pilsner - Czech,27359,634,https://untappd.akamaized.net/site/brewery_logos/brewery-634_e25b4.jpeg,Harpoon Brewery,harpoon-brewery,Micro Brewery,http://www.facebook.com/TheHarpoonBrewery,harpoonbrewery,http://www.harpoonbrewery.com,United States,Boston,MA,42.3465,-71.0344,"Sat, 29 Jan 2011 16:54:07 +0000",0,0,27359.0,"Wed, 30 Jan 2013 21:27:38 +0000",18947.0,761,3.27431,,0,1377,1062,0,,,,,,0.0,[],3.38179,False
0,5.3,"Refreshingly bold and perfectly balanced, Prima has set the gold standard for pilsners since 1996 with its German and Czech Noble hops and German malt. 

Loads of earthy, herbal noble hop character with subtle malt complexity in the aroma. Flavor is very hop forward with ample bitterness. Balanced malt and clean fermentation. ",0,https://untappd.akamaized.net/site/beer_logos/beer-3820_425c8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3820_f1507_hd.jpeg,Prima Pils,victory-brewing-company-prima-pils,Pilsner - German,3820,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3820.0,"Thu, 01 Jan 1970 00:00:00 +0000",18948.0,83909,3.47395,,1656,133749,96079,0,,,,,,0.0,[],3.47459,False
0,4.63,,0,https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsGoldenPilsner_3427.jpeg,,Samuel Adams Golden Pilsner,boston-beer-company-samuel-adams-golden-pilsner,Pilsner - Other,3427,157,https://untappd.akamaized.net/site/brewery_logos/brewery-157_6a2d2.jpeg,Boston Beer Company,boston-beer-company,Micro Brewery,https://www.facebook.com/SamuelAdams,SamuelAdamsBeer,http://www.samueladams.com,United States,Boston,MA,42.3144,-71.1034,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3427.0,"Thu, 01 Jan 1970 00:00:00 +0000",18949.0,134,3.26866,,0,195,194,0,,,,,,0.0,[],3.53368,False
0,5.0,"Our Summerfest is a refreshing, pilsner-style lager. Its incredible smoothness comes from an extra-long lagering period. Lighter in body than our ales but just as complex in character, Summerfest quenches your thirst with big aroma and a tangy hop bite. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_12116_sm_7b4c59c26710765eda5588b5c44f27.jpeg,,Summerfest (2011),sierra-nevada-brewing-co-summerfest-2011,Pilsner - Czech,12116,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Tue, 30 Nov 2010 19:49:58 +0000",0,0,12116.0,"Thu, 01 Jan 1970 00:00:00 +0000",18950.0,2529,3.26522,,1,6358,4222,0,5.0,Summerfest,sierra-nevada-brewing-co-summerfest,156196.0,207.0,,,3.30673,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-EibeckerPremiumPils_18952.jpeg,,Einbecker Pilsener,einbecker-brauhaus-einbecker-pilsener,Pilsner - German,18952,484,https://untappd.akamaized.net/site/brewery_logos/brewery-484_fe9ca.jpeg,Einbecker Brauhaus,einbecker-brauhaus,Micro Brewery,https://www.facebook.com/pages/Einbecker-Brauhaus-AG/112531145491733,,http://www.einbecker.de,Germany,Einbeck,,51.8162,9.86431,"Thu, 30 Dec 2010 04:51:39 +0000",0,1,,,,2224,3.34218,,100,3221,2609,0,,,,,,0.0,[],3.37941,False
0,6.4,Hard Cider made with West Michigan apples,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hard Cider,saugatuck-brewing-company-hard-cider,Cider,18953,3582,https://untappd.akamaized.net/site/brewery_logos/brewery-3582_7f06f.jpeg,Saugatuck Brewing Company,saugatuck-brewing-company,Micro Brewery,https://www.facebook.com/saugatuckbrewingcompany,saugatuckbrew,http://sbrewing.com/,United States,Douglas,MI,42.632,-86.2119,"Thu, 30 Dec 2010 04:52:20 +0000",0,1,,,,298,3.59983,,0,361,335,0,,,,,,0.0,[],3.62566,False
0,5.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-OrganicUrPils_2381.jpeg,,Organic Ur Pils,brauerei-pinkus-muller-organic-ur-pils,Pilsner - Other,2381,223,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiPinkusMuller_223.jpeg,Brauerei Pinkus M?ller,brauerei-pinkus-ma-1-4-ller,Micro Brewery,,,http://www.pinkus.de,Germany,M?nster,,49.9186,8.89229,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2381.0,"Thu, 01 Jan 1970 00:00:00 +0000",18954.0,5609,3.4869,,120,6982,6440,0,,,,,,0.0,[],3.49535,False
0,8.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blitzen Holiday Ale,dunedin-brewery-blitzen-holiday-ale,Winter Warmer,18955,471,https://untappd.akamaized.net/site/brewery_logos/brewery-DunedinBrewery_471.jpeg,Dunedin Brewery,dunedin-brewery,Micro Brewery,www.facebook.com/DunedinBrewery,dunedinbrewery,http://www.dunedinbrewery.com/,United States,Dunedin,FL,28.014,-82.7876,"Thu, 30 Dec 2010 04:54:05 +0000",0,1,,,,60,3.74583,,0,108,90,0,,,,,,0.0,[],3.66593,False
0,8.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-Scratch402011CitraCascadeAmarilloIPA_18995.jpeg,,"Scratch 40 - 2011 (Citra, Cascade, Amarillo IPA)",troegs-brewing-company-scratch-40-2011-citra-cascade-amarillo-ipa,IPA - American,18995,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,"Thu, 30 Dec 2010 06:23:21 +0000",0,1,18995.0,"Thu, 01 Jan 1970 00:00:00 +0000",18956.0,24,3.86458,,0,115,81,0,,,,,,0.0,[],3.66585,False
0,9.0,"20 IBUs, 9% abv",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Krunk Monk,three-floyds-brewing-company-krunk-monk,Weizenbock,18957,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,"Thu, 30 Dec 2010 05:02:17 +0000",0,1,,,,18,3.88889,,0,58,49,0,,,,,,0.0,[],3.64432,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,ESB Ale,rubicon-brewing-co-esb-ale,Extra Special / Strong Bitter,18958,1082,https://untappd.akamaized.net/site/brewery_logos/brewery-RubiconBrewing_1082.jpeg,Rubicon Brewing Company,rubicon-brewing-company,Micro Brewery,http://www.facebook.com/pages/Rubicon-Brewing-Company/237085397523,rubiconman,http://www.rubiconbrewing.com/,United States,Sacramento,CA,38.5731,-121.481,"Thu, 30 Dec 2010 05:06:23 +0000",0,1,,,,6,0.0,,0,9,8,0,,,,,,0.0,[],3.56598,False
0,4.8,"Crowned the official drink by King Friedrich August III of Saxony, Radeberger, a pilsner style beer brewed near Dresden, is characterized by its dazzling and refreshing taste and has long been enjoyed by German nobility.",33,https://untappd.akamaized.net/site/beer_logos/beer-1589_8b362_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1589_9012f_hd.jpeg,Radeberger Pilsner,radeberger-gruppe-radeberger-pilsner,Pilsner - German,1589,4936,https://untappd.akamaized.net/site/brewery_logos/brewery-4936_019ea.jpeg,Radeberger Gruppe,radeberger-gruppe,Macro Brewery,,,http://www.radeberger-gruppe.de,Germany,Frankfurt,,50.0943,8.69094,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1589.0,"Sun, 13 Nov 2011 21:42:10 +0000",18959.0,51899,3.21731,,1928,77346,59102,0,,,,,,0.0,[],3.21984,False
0,3.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Indian Summer Session IPA,saugatuck-brewing-company-indian-summer-session-ipa,IPA - Session / India Session Ale,18960,3582,https://untappd.akamaized.net/site/brewery_logos/brewery-3582_7f06f.jpeg,Saugatuck Brewing Company,saugatuck-brewing-company,Micro Brewery,https://www.facebook.com/saugatuckbrewingcompany,saugatuckbrew,http://sbrewing.com/,United States,Douglas,MI,42.632,-86.2119,"Thu, 30 Dec 2010 05:08:55 +0000",0,0,,,,34,3.40441,,0,42,40,0,,,,,,0.0,[],3.62545,False
0,6.0,"Rich flavors of chocolate, vanilla and strawberry are balanced out in the smooth characteristics of this creamy milk stout. Seasonal release annually November 1st.",37,https://untappd.akamaized.net/site/beer_logos/beer-74602_1d9a5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-74602_c724c_hd.jpeg,Neapolitan Milk Stout,saugatuck-brewing-company-neapolitan-milk-stout,Stout - Milk / Sweet,74602,3582,https://untappd.akamaized.net/site/brewery_logos/brewery-3582_7f06f.jpeg,Saugatuck Brewing Company,saugatuck-brewing-company,Micro Brewery,https://www.facebook.com/saugatuckbrewingcompany,saugatuckbrew,http://sbrewing.com/,United States,Douglas,MI,42.632,-86.2119,"Fri, 26 Aug 2011 18:17:31 +0000",0,1,74602.0,"Sun, 19 Feb 2012 16:59:13 +0000",18961.0,52758,3.86242,,1760,79111,57523,0,,,,,,5.0,"[{'beer': {'bid': 890564, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-74602_1d9a5_sm.jpeg', 'beer_slug': 'saugatuck-brewing-company-neapolitan-milk-stout-2014', 'beer_name': 'Neapolitan Milk Stout (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1227502, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'saugatuck-brewing-company-neapolitan-milk-stout-2013', 'beer_name': 'Neapolitan Milk Stout (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1232759, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-74602_1d9a5_sm.jpeg', 'beer_slug': 'saugatuck-brewing-company-neapolitan-milk-stout-2015', 'beer_name': 'Neapolitan Milk Stout (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1510602, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'saugatuck-brewing-company-neapolitan-milk-stout-2016', 'beer_name': 'Neapolitan Milk Stout (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2026290, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'saugatuck-brewing-company-neapolitan-milk-stout-2017', 'beer_name': 'Neapolitan Milk Stout  (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.86121,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-SpatenPils_241.jpeg,,Spaten Pils,spaten-franziskaner-lowenbrau-gruppe-abinbev-spaten-pils,Pilsner - German,241,1176,https://untappd.akamaized.net/site/brewery_logos/brewery-SpatenFranziskanerBrau_1176.jpeg,Spaten-Franziskaner-L?wenbr?u-Gruppe,spatenfranziskanerlowenbraugruppe,Macro Brewery,https://www.facebook.com/pages/Spaten-Franziskaner-Br?u/112121258800107,DrinkSpaten,https://www.franziskaner-weissbier.de/ext/visitorcenters/de/index,Germany,M?nchen,,48.1477,11.5561,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,241.0,"Thu, 01 Jan 1970 00:00:00 +0000",18962.0,4868,3.33089,,81,6543,5881,0,,,,,,0.0,[],3.34975,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-_18963_3d69ad3633b8517671f0eadded96.jpeg,,Premium Pilsner,wurzburger-hofbrau-premium-pilsner,Pilsner - German,18963,5211,https://untappd.akamaized.net/site/brewery_logos/brewery-WurzburgerHofbrau_5211.jpeg,W?rzburger Hofbr?u,w-rzburger-hofbr-u,Micro Brewery,,,http://www.wuerzburger-hofbraeu.de,Germany,W?rzburg,,49.7919,9.91506,"Thu, 30 Dec 2010 05:12:40 +0000",0,1,,,,5409,3.43007,,171,7779,6208,0,,,,,,0.0,[],3.44186,False
0,8.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lunarshine Burley Whine,watch-city-brewing-company-lunarshine-burley-whine,Barleywine - American,18964,1496,https://untappd.akamaized.net/site/brewery_logos/brewery-WatchCityBrewingCompany_1496.jpeg,Watch City Brewing Company,watch-city-brewing-company,Micro Brewery,,Hopsexplosion,http://watchcitybrew.com,United States,Waltham,MA,42.3718,-71.2367,"Thu, 30 Dec 2010 05:13:11 +0000",0,0,,,,9,0.0,,0,13,13,0,,,,,,2.0,"[{'beer': {'bid': 33908, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'watch-city-brewing-company-lunarshine-burley-whine-2009', 'beer_name': 'Lunarshine Burley Whine (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 122101, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'watch-city-brewing-company-lunarshine-burley-whine-2010', 'beer_name': 'Lunarshine Burley Whine (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.45767,False
0,5.3,"This authentic Continental-style beer is brewed with 2-row malts and noble hops, then cold fermented and lagered for six glorious weeks. Experience the full, balanced malt flavor.",22,https://untappd.akamaized.net/site/beer_logos/beer-18965_3de1f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18965_87d97_hd.jpeg,Classic Lager,blue-mountain-brewery-classic-lager,Lager - Euro,18965,4156,https://untappd.akamaized.net/site/brewery_logos/brewery-4156_c9b38.jpeg,Blue Mountain Brewery,blue-mountain-brewery,Micro Brewery,http://www.facebook.com/bluemountainbrewery,bluemtnbrewery,http://www.bluemountainbrewery.com/,United States,Afton,VA,38.016,-78.8225,"Thu, 30 Dec 2010 05:13:29 +0000",0,1,,,,6711,3.29955,,177,9149,7630,0,,,,,,0.0,[],3.31482,False
0,4.8,,30,https://untappd.akamaized.net/site/beer_logos/beer-Pilsener_40173.jpeg,,Veltins Pilsener,brauerei-veltins-veltins-pilsener,Pilsner - German,40173,207,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiCAVeltinsGmbHCo_207.jpeg,Brauerei Veltins,brauerei-veltins,Micro Brewery,http://www.facebook.com/veltins,,www.veltins.de,Germany,59872 Meschede,NW,51.3065,8.12573,"Sun, 27 Mar 2011 14:49:53 +0000",0,1,40173.0,"Thu, 01 Jan 1970 00:00:00 +0000",18966.0,33874,3.1648,,2150,55789,38366,0,,,,,,0.0,[],3.16914,False
0,5.6,Brewed with 33 pounds of Belgian Chocolate.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Chocolate Thunder Porter,watch-city-brewing-company-chocolate-thunder-porter,Porter - English,18967,1496,https://untappd.akamaized.net/site/brewery_logos/brewery-WatchCityBrewingCompany_1496.jpeg,Watch City Brewing Company,watch-city-brewing-company,Micro Brewery,,Hopsexplosion,http://watchcitybrew.com,United States,Waltham,MA,42.3718,-71.2367,"Thu, 30 Dec 2010 05:15:00 +0000",0,0,,,,38,3.57895,,0,51,48,0,,,,,,0.0,[],3.61917,False
0,3.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-Wherry_18968.jpeg,,Wherry,woodforde-s-wherry,English Bitter,18968,1373,https://untappd.akamaized.net/site/brewery_logos/brewery-WoodfordesNorfolkAles_1373.jpeg,Woodforde's Ltd,woodfordes-ltd,Macro Brewery,https://www.facebook.com/Woodfordes-Brewery-298703910140121/?ref=hl,WoodfordesAle,http://www.woodfordes.co.uk/,England,"Woodbastwick, Norwich",Norfolk,52.6831,1.44313,"Thu, 30 Dec 2010 05:15:10 +0000",0,1,,,,3898,3.37404,,178,7115,4386,0,,,,,,0.0,[],3.39413,False
0,6.5,"Tummassa oluessa on vivahdus makeutta, ja j?lkimakuna on h?iv?hdys kevytt? humalaa. 
A. Le Coq Porter is dark beer with a perfect taste balance; your taste buds can feel the difference. Brewing is a tradition which is passed on from generation to generation. The predecessor of A. Le Coq Porter is Imperial Extra Double Stout which was the official beer of czars in Imperial Russia

",0,https://untappd.akamaized.net/site/beer_logos/beer-134713_32a72_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-134713_cae79_hd.jpeg,Porter,a-le-coq-porter,Porter - Baltic,134713,11970,https://untappd.akamaized.net/site/brewery_logos/brewery-ALeCoq_11970.jpeg,A. Le Coq,a-le-coq,Macro Brewery,http://www.facebook.com/pages/A-Le-Coq/151329181623,,http://www.alecoq.ee,Estonia,Tartu,Tartu,58.3842,26.708,"Sun, 19 Feb 2012 09:14:19 +0000",0,1,134713.0,"Tue, 29 Apr 2014 11:51:16 +0000",18969.0,1232,3.09395,,29,1546,1351,0,,,,,,0.0,[],3.20447,False
0,5.0,"A light German-style ale indigenous to Cologne. This ale is treated like a lager, undergoing extensive cold aging to produce a clean, crisp beer. German Pilsen and Vienna malts and Hallertau region hops lend a balanced flavor to our lightest beer.",18,https://untappd.akamaized.net/site/beer_logos/beer-_18970_sm_d3a91e8aa16915a07ce8875da33306.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_18970_hd_cde3eb6fd0455d3f0a6be0e4eae070.jpeg,K?lsch 151,blue-mountain-brewery-kolsch-151,K?lsch,18970,4156,https://untappd.akamaized.net/site/brewery_logos/brewery-4156_c9b38.jpeg,Blue Mountain Brewery,blue-mountain-brewery,Micro Brewery,http://www.facebook.com/bluemountainbrewery,bluemtnbrewery,http://www.bluemountainbrewery.com/,United States,Afton,VA,38.016,-78.8225,"Thu, 30 Dec 2010 05:17:55 +0000",0,1,,,,10008,3.39124,,193,14328,11390,0,,,,,,0.0,[],3.39892,False
