auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.5,"A Belgian style stout, is brewed with German 2 row barley, Torrified wheat and oats, balanced by a large addition of Belgian dark candi to give the Black a full and silky mouthfeel. Roasted malts give this stout its classic chocolate, toast and malty taste, and contribute to chocolate notes and a hint of roasted coffee in the aroma. The Black is fermented with a Belgian yeast strain and refermented in the bottle with the methode champenoise to make this beer truly unique.",0,https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg,,Black,allagash-brewing-company-black,Belgian Strong Dark Ale,6539,24,https://untappd.akamaized.net/site/brewery_logos/brewery-24_015ad.jpeg,Allagash Brewing Company,allagash-brewing-company,Micro Brewery,https://www.facebook.com/pages/Allagash-Brewing-Company/111357972232101?ref=ts&fref=ts,allagashbrewing,http://allagash.com,United States,Portland,ME,43.7028,-70.3182,"Thu, 14 Oct 2010 14:15:22 +0000",0,1,6539.0,"Thu, 01 Jan 1970 00:00:00 +0000",29538.0,46951,3.8056,,416,66013,52834,0,,,,,,,5.0,"[{'beer': {'bid': 194851, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_194851_sm_b66a47d3aaa4895cfaf3dc10179c97.jpeg', 'beer_slug': 'allagash-brewing-company-bourbon-barrel-black', 'beer_name': 'Bourbon Barrel Black', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 537767, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2004', 'beer_name': 'Black (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 552142, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2013', 'beer_name': 'Black (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 561802, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2011', 'beer_name': 'Black (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 598091, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2012', 'beer_name': 'Black (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.8046,False
0,5.5,"This is our special ale from the brewers at Anchor. It is sold only from early November to mid-January. The Ale?s recipe is different every year, but the intent with which we offer it remains the same: joy and celebration of the newness of life. Since ancient times, trees have symbolized the winter solstice when the earth, with its seasons appears born anew.",0,https://untappd.akamaized.net/site/beer_logos/beer-OurSpecialAle2009_18623.jpeg,,Merry Christmas & Happy New Year (Our Special Ale) (2009),anchor-brewing-company-merry-christmas-happy-new-year-our-special-ale-2009,Winter Ale,18623,3891,https://untappd.akamaized.net/site/brewery_logos/brewery-AnchorBrewingCompany_3891.jpeg,Anchor Brewing Company,anchor-brewing-company,Micro Brewery,http://www.facebook.com/anchorbrewing,AnchorBrewing,http://www.anchorbrewing.com,United States,San Francisco,CA,37.7635,-122.401,"Wed, 29 Dec 2010 11:37:15 +0000",0,0,18623.0,"Thu, 01 Jan 1970 00:00:00 +0000",29539.0,967,3.69597,,3,1514,1306,0,,,,,,,0.0,[],3.68517,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Double Dry Hopped Lukcy Basartd,stone-brewing-co-double-dry-hopped-lukcy-basartd,Strong Ale - American,26626,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Wed, 26 Jan 2011 06:36:50 +0000",0,1,26626.0,"Thu, 01 Jan 1970 00:00:00 +0000",29540.0,53,3.61792,,2,105,101,0,,,,,,,0.0,[],3.64614,False
0,10.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old Blarney Barleywine (Heaven Hill) (2009),moylan-s-brewery-old-blarney-barleywine-heaven-hill-2009,Barleywine - American,29541,4397,https://untappd.akamaized.net/site/brewery_logos/brewery-MoylansBrewery_4397.jpeg,Moylan's Brewery,moylan-s-brewery,Micro Brewery,http://www.facebook.com/moylans,MoylansBrewery,http://www.moylans.com,United States,Novato,CA,38.0941,-122.556,"Thu, 10 Feb 2011 00:28:08 +0000",0,0,,,,4,0.0,,0,2,1,0,,10.0,Old Blarney Barleywine (Heaven Hill),moylan-s-brewery-old-blarney-barleywine-heaven-hill,341784.0,7.0,,,3.53279,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Go Figure Black IPA,big-rock-chop-house-brewery-go-figure-black-ipa,IPA - Black / Cascadian Dark Ale,206347,5352,https://untappd.akamaized.net/site/brewery_logos/brewery-BigRockChophouse_5352.jpeg,Big Rock Chop House & Brewery,big-rock-chop-house-brewery,Micro Brewery,http://www.facebook.com/chopsauce,BigRockChopHous,http://www.bigrockchophouse.com/,United States,Birmingham,MI,42.5465,-83.1959,"Fri, 27 Jul 2012 19:41:03 +0000",0,1,206347.0,"Thu, 18 Oct 2012 16:42:15 +0000",29542.0,24,3.40625,,0,41,36,0,,,,,,,0.0,[],3.63306,False
0,0.0,"Bread, banana on the nose, yummy!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Golden Spiral Belgian,intuition-ale-works-golden-spiral-belgian,Witbier,29543,1790,https://untappd.akamaized.net/site/brewery_logos/brewery-IntuitionAleWorks_1790.jpeg,Intuition Ale Works,intuition-ale-works,Micro Brewery,http://www.facebook.com/#!/IntuitionAle,intuitionale,http://www.intuitionale.com,United States,Jacksonville,Fl,30.3178,-81.697,"Thu, 10 Feb 2011 00:46:54 +0000",0,1,,,,58,3.68966,,0,196,116,0,,,,,,,0.0,[],3.61978,False
0,8.0,Belgian Dubbel brewed for Coasters Pub in Melbourne Florida with plantains and raisins.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coasters Belgian Dubbel,cigar-city-brewing-coasters-belgian-dubbel,Belgian Dubbel,30124,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,"Sat, 12 Feb 2011 21:21:59 +0000",0,1,30124.0,"Thu, 01 Jan 1970 00:00:00 +0000",29544.0,2,0.0,,0,12,12,0,,,,,,,0.0,[],3.56383,False
0,5.0,"Brewed with well water (the original well at the Old Brewery, sunk in 1758, is still in use, with the hard well water being drawn from 85 feet underground); best malted barley and a generous amount of choicest aroma hops; fermented in ?stone Yorkshire squares? to create an exceptionally full-flavoured complex ale with an abundance of maltiness and fruity hop character.",46,https://untappd.akamaized.net/site/beer_logos/beer-3346_9cb1c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3346_46b93_hd.jpeg,India Ale,samuel-smith-old-brewery-tadcaster-india-ale,IPA - English,3346,1099,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg,Samuel Smith's Old Brewery,samuel-smiths-old-brewery,Micro Brewery,https://www.facebook.com/Samuel-Smiths-Brewery-1399982133640570/,samsmithsbeer,http://www.samuelsmithsbrewery.co.uk,England,Tadcaster,North Yorkshire,53.8821,-1.26197,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3346.0,"Thu, 01 Jan 1970 00:00:00 +0000",29545.0,31948,3.43266,,464,40084,35599,0,,,,,,,0.0,[],3.43472,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Debut IPA,firmack-brewery-debut-ipa,IPA - American,29546,7976,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,FirMack Brewery,firmack-brewery,Home Brewery,,,,United States,Gilbertsville,PA,0.0,0.0,"Thu, 10 Feb 2011 01:07:35 +0000",1,0,,,,1,0.0,,0,16,1,0,,,,,,,0.0,[],2.524,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Robust Porter,big-rock-chop-house-brewery-robust-porter,Porter - Other,29547,5352,https://untappd.akamaized.net/site/brewery_logos/brewery-BigRockChophouse_5352.jpeg,Big Rock Chop House & Brewery,big-rock-chop-house-brewery,Micro Brewery,http://www.facebook.com/chopsauce,BigRockChopHous,http://www.bigrockchophouse.com/,United States,Birmingham,MI,42.5465,-83.1959,"Thu, 10 Feb 2011 01:11:17 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,,0.0,[],3.58904,False
0,6.5,"The dark, robust body and pronounced smoky flavor of this limited edition beer make it an adventuresome taste experience. This porter is produced in limited ""vintages"" each year on November 1 and unlike most beers, may be aged in the bottle much like fine wine.",0,https://untappd.akamaized.net/site/beer_logos/beer-SmokedPorter2008_19512.jpeg,,Smoked Porter (2008),alaskan-brewing-co-smoked-porter-2008,Smoked Beer,19512,17,https://untappd.akamaized.net/site/brewery_logos/brewery-17_9a0f2.jpeg,Alaskan Brewing Co.,alaskan-brewing-co,Micro Brewery,http://www.facebook.com/AlaskanBrewingCo,alaskanbrewing,http://www.alaskanbeer.com/,United States,Juneau,AK,58.3568,-134.489,"Fri, 31 Dec 2010 10:55:24 +0000",0,0,19512.0,"Thu, 01 Jan 1970 00:00:00 +0000",29548.0,1627,4.07837,,21,2039,1885,0,,6.5,Smoked Porter,alaskan-brewing-co-smoked-porter,4084.0,237.0,,,4.0109,False
0,4.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-_29549_d4393fd9e12c3afe0261a2a10b37.jpeg,,Dizzy Blonde,robinsons-dizzy-blonde,Blonde Ale,29549,2908,https://untappd.akamaized.net/site/brewery_logos/brewery-2908_e0b24.jpeg,Robinsons Brewery,robinsons-brewery,Micro Brewery,http://www.facebook.com/robinsonsbrewery,robbiesbrewery,http://www.robinsonsbrewery.com,England,Stockport,"Greater Manchester, SK1 1JJ",53.4101,-2.15588,"Thu, 10 Feb 2011 01:38:03 +0000",0,1,,,,6548,3.3275,,244,10165,7252,0,,,,,,,0.0,[],3.34191,False
0,7.5,"This one is a bit tough to place. It could be an IPA, and we thought about placing it there, but then we thought we'd get too much flack because it's different than what you're used to in an IPA, or even an Imperial IPA. It drinks like an impressive ESB, but with more pronounced hops. It's almost like we blended two styles to come up with this one. Indeed, that's what we did. We know it sounds crazy, but they do it for scotch, so why can't we do it for beer? We're calling it a Peated Bitter, though we're up for suggestions as to where you'd place it in the Garden of Beer.",55,https://untappd.akamaized.net/site/beer_logos/beer-975492_cf627_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-975492_d7627_hd.jpeg,Highland Hammer,smokehouse-brewing-company-highland-hammer,English Bitter,975492,164683,https://untappd.akamaized.net/site/brewery_logos/brewery-164683_09303.jpeg,Smokehouse Brewing Company,smokehouse-brewing-company,Micro Brewery,https://www.facebook.com/smokehousebrewing,smokeandbrew,http://www.smokehousebrewing.com,United States,Columbus,OH,39.9743,-83.049,"Thu, 12 Feb 2015 21:45:05 +0000",0,1,975492.0,"Fri, 27 Mar 2015 17:06:12 +0000",29550.0,281,3.64413,,29,358,315,0,,,,,,,0.0,[],3.64775,False
0,5.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-Oktoberfest_60614.jpeg,,JosephsBrau Oktoberfest,trader-joe-s-josephsbrau-josephsbrau-oktoberfest,M?rzen,60614,1601,https://untappd.akamaized.net/site/brewery_logos/brewery-TraderJoesBrewingCompanyJosephsBrau_1601.jpeg,Trader Joe's (JosephsBrau),trader-joe-s-josephsbrau,Micro Brewery,,,,United States,San Jose,CA,37.3541,-121.893,"Mon, 27 Jun 2011 22:47:09 +0000",0,1,60614.0,"Mon, 21 Nov 2011 00:25:48 +0000",29551.0,4627,3.14334,,3,6251,5176,0,,,,,,,2.0,"[{'beer': {'bid': 780492, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'trader-joe-s-josephsbrau-oktoberfest-2014', 'beer_name': 'Oktoberfest (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1726589, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'trader-joe-s-josephsbrau-oktoberfest-2016', 'beer_name': 'Oktoberfest (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.17474,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,999,big-horn-brewery-ram-restaurant-brewery-c-b-potts-999,IPA - American,29552,7444,https://untappd.akamaized.net/site/brewery_logos/brewery-bighornbreweryramrestaurantbrewerycbpotts_7444.jpeg,RAM Restaurant & Brewery / C.B. & Potts,ram-restaurant-brewery-c-b-potts,Micro Brewery,http://www.facebook.com/theramrestaurant,theRAM,http://www.theram.com,United States,Lakewood,WA,-30.8102,121.536,"Thu, 10 Feb 2011 02:13:15 +0000",0,1,,,,0,0.0,,0,2,2,0,,,,,,,0.0,[],3.59537,False
0,7.5,"Schwarzbier Black Ale, brings back those memories of a simpler time enjoyed with friends, family and all of life?s pleasures. With a deep dark color and a flavor that hints of caramel and chocolate. After one sip, you will understand what we mean. It will not take long to realize this beer is one for the ages, to be celebrated in the season that warms all our hearts.",0,https://untappd.akamaized.net/site/beer_logos/beer-_29553_sm_a14bb51d6a8dbb4d8372f67a176888.jpeg,,Black Ale,wooden-shoe-brewing-company-black-ale,Schwarzbier,29553,7978,https://untappd.akamaized.net/site/brewery_logos/brewery-WoodenShoeBrewingCompany_7978_0c2ae.jpeg,Wooden Shoe Brewing Company,wooden-shoe-brewing-company,Micro Brewery,,,,United States,Minster,OH,40.3915,-84.3753,"Thu, 10 Feb 2011 02:13:58 +0000",0,0,,,,2,0.0,,0,5,5,0,,,,,,,0.0,[],3.56598,False
0,6.1,"Named for the plaintiff in the landmark Supreme Court case, Brown vs. the Board of Education of Topeka that effectively eliminated segregation in our nation?s schools; this American Brown Ale exhibits a great deal of character. Pale, Aromatic, Crystal, and Chocolate Wheat malts lend a bittersweet chocolate background to a fairly aggressive pine-like hop character. Medium bodied and dark chocolate in color, think of this beer as falling somewhere in-between John Brown Ale and Stormwatch.",63,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oliver Brown Ale,free-state-brewing-co-oliver-brown-ale,Brown Ale - American,29554,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,"Thu, 10 Feb 2011 02:19:32 +0000",0,1,,,,6,0.0,,0,14,13,0,,,,,,,0.0,[],3.57478,False
0,5.0,"Medium-light to medium body, often having a smoothness and light creaminess from unmalted wheat and the occasional oats. Despite body and creaminess, finishes. Refreshing, from carbonation, light acidity, and lack of bitterness in finish. No harshness or astringency from orange pith. Should not be overly dry and thin, nor should it be thick and heavy. Overall Impression: A refreshing, elegant, tasty, moderate-strength wheat-based ale. 

",20,https://untappd.akamaized.net/site/beer_logos/beer-ChiTownWindyCityWheat_29555.jpeg,,Chi Town Windy City Wheat,chicago-beer-company-chi-town-windy-city-wheat,Witbier,29555,7979,https://untappd.akamaized.net/site/brewery_logos/brewery-7979_5433b.jpeg,Chicago Beer Company,chicago-beer-company,Micro Brewery,http://www.facebook.com/chicagobeerco,chicagobeerco,http://www.chicagobeerco.com,United States,Chicago,IL,41.8845,-87.656,"Thu, 10 Feb 2011 02:25:37 +0000",0,1,,,,3362,3.34942,,3,4389,3801,0,,,,,,,0.0,[],3.37451,False
0,5.4,"Deep in the jungles of Papua New Guinea and Madagascar grows the perfect ingredient for an extraordinary Porter brewed in Colorado. Breckenridge Brewery?s Vanilla Porter. An ale that has all the chocolate and roasted nut flavor of a classic Porter, with an enigmatic surprise thrown in for good measure.",16,https://untappd.akamaized.net/site/beer_logos/beer-VanillaPorter_8063.jpeg,,Vanilla Porter,breckenridge-brewery-vanilla-porter,Porter - American,8063,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,"Mon, 08 Nov 2010 13:23:48 +0000",0,1,8063.0,"Thu, 01 Jan 1970 00:00:00 +0000",29556.0,172402,3.79773,,2454,287503,192478,0,,,,,,,5.0,"[{'beer': {'bid': 612929, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'breckenridge-brewery-vanilla-porter-2012', 'beer_name': 'Vanilla Porter (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 732524, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'breckenridge-brewery-vanilla-porter-with-coconut', 'beer_name': 'Vanilla Porter With Coconut', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 927633, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'breckenridge-brewery-vanilla-porter-2014', 'beer_name': 'Vanilla Porter (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1253318, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'breckenridge-brewery-25th-annivesary-rum-barrel-aged-imperial-mexican-vanilla-bean-porter-with-cinnamon-sticks-gabf-version', 'beer_name': '25th Annivesary Rum Barrel Aged Imperial Mexican Vanilla Bean Porter With Cinnamon Sticks (GABF Version)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1328120, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1328120_19084_sm.jpeg', 'beer_slug': 'breckenridge-brewery-twenty-five-imperial-vanilla-porter-aged-in-rum-barrels', 'beer_name': 'Twenty Five (Imperial Vanilla Porter Aged In Rum Barrels)', 'is_vintage': 0, 'is_variant': 1}}]",3.79748,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Stout,homebrews-stout,Stout - Other,29557,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Thu, 10 Feb 2011 02:45:54 +0000",1,1,,,,2,0.0,,0,3,3,0,,,,,,,0.0,[],1.893,False
0,9.4,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barrel Aged B.O.R.I.S. Oatmeal Imperial Stout (2009),hoppin-frog-brewery-barrel-aged-b-o-r-i-s-oatmeal-imperial-stout-2009,Stout - Imperial Oatmeal,29558,673,https://untappd.akamaized.net/site/brewery_logos/brewery-HoppinFrogBrewery_673.jpeg,Hoppin' Frog Brewery,hoppin-frog-brewery,Micro Brewery,http://www.facebook.com/hoppinfrog,hoppinfrog,http://www.hoppinfrog.com/,United States,Akron,OH,41.0246,-81.4677,"Thu, 10 Feb 2011 02:50:19 +0000",0,0,,,,280,4.26696,,1,397,357,0,[],,,,,,,,3.94577,False
0,5.8,"5.8% ABV 
15% cherries ",0,https://untappd.akamaized.net/site/beer_logos/beer-29559_e19ec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29559_354c4_hd.jpeg,Bacchus Kriekenbier,brouwerij-van-honsebrouck-bacchus-kriekenbier,Fruit Beer,29559,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,Macro Brewery,https://www.facebook.com/vanhonsebrouck,,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,"Thu, 10 Feb 2011 02:51:32 +0000",0,1,,,,5682,3.64154,,256,7008,6260,0,,,,,,,0.0,[],3.64203,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bock,moat-mountain-brewing-co-bock,Bock,29560,6794,https://untappd.akamaized.net/site/brewery_logos/brewery-MoatMountainBrewingCo_6794.jpeg,Moat Mountain Brewing Co.,moat-mountain-brewing-co,Brew Pub,http://www.facebook.com/pages/Moat-Mountain-Smokehouse-Brewery/106567563219,moatmountain,http://moatmountain.com/,United States,North Conway,NH,44.0684,-71.1438,"Thu, 10 Feb 2011 03:06:53 +0000",0,1,,,,13,3.38462,,0,14,13,0,,,,,,,0.0,[],3.58391,False
0,7.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Outta Town Brown,sierra-nevada-brewing-co-outta-town-brown,Brown Ale - American,35194,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Sat, 05 Mar 2011 16:55:14 +0000",0,1,35194.0,"Sun, 06 Nov 2011 17:26:30 +0000",29561.0,16,3.78125,,0,33,31,0,,,,,,,0.0,[],3.61012,False
0,6.0,Pale Ale brewed with honey and all citrus hops.  Then dry hopped for 14 days.,0,https://untappd.akamaized.net/site/beer_logos/beer-NewBeePaleAle_29588.jpeg,,New Bee Pale Ale,falling-shoals-ale-haus-new-bee-pale-ale,Pale Ale - American,29588,7987,https://untappd.akamaized.net/site/brewery_logos/brewery-FallingShoalsAleHaus_7987.jpeg,Falling Shoals Ale Haus,falling-shoals-ale-haus,Home Brewery,,,http://craftbeerathens.wordpress.com,United States,Athens,GA,33.8925,-83.3077,"Thu, 10 Feb 2011 04:39:02 +0000",1,1,29588.0,"Thu, 17 Jan 2013 10:26:46 +0000",29563.0,3,0.0,,0,22,4,0,,,,,,,0.0,[],1.5144,False
0,10.5,"100% barrel aged ale, a blend of all seven recipes of Jewbelation(from year 8 featuring 8 malts, 8 hops and 8%ABV to year 14 featuring 14 malts, 14 hops and 14%ABV) Aged in sazerac 6 year the whiskey barrels. 10.5%ABV. ",85,https://untappd.akamaized.net/site/beer_logos/beer-VerticalJewbelation_8850.jpeg,,He'Brew Vertical Jewbelation,shmaltz-brewing-company-he-brew-vertical-jewbelation,Strong Ale - American,8850,1137,https://untappd.akamaized.net/site/brewery_logos/brewery-1137_fc8ae.jpeg,Shmaltz Brewing Company,shmaltz-brewing-company,Micro Brewery,http://www.facebook.com/ShmaltzBrewing,ShmaltzBrewing,http://www.shmaltzbrewing.com/,United States,Clifton Park,NY,42.9014,-73.7914,"Fri, 12 Nov 2010 19:20:35 +0000",0,0,8850.0,"Wed, 21 Dec 2011 05:33:45 +0000",29565.0,905,4.07403,,5,1422,1242,0,,,,,,,0.0,[],3.96739,False
0,6.0,"A dark brown ale with hints of chocolate and caramel, slight malt flavor, mildly hopped, and very smooth.",37,https://untappd.akamaized.net/site/beer_logos/beer-29566_c1dff_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29566_30120_hd.jpeg,Uncle Big's Brown Ale,old-schoolhouse-brewery-uncle-big-s-brown-ale,Brown Ale - American,29566,3271,https://untappd.akamaized.net/site/brewery_logos/brewery-3271_d7541.jpeg,Old Schoolhouse Brewery,old-schoolhouse-brewery,Micro Brewery,http://www.facebook.com/OldSchoolhouseBrewery,oldschoolbrew,http://www.oldschoolhousebrewery.com,United States,Winthrop,WA,48.4781,-120.186,"Thu, 10 Feb 2011 03:42:08 +0000",0,1,,,,847,3.6526,,11,1032,927,0,,,,,,,0.0,[],3.6522,False
0,7.5,A classically brewed Belgian Abbey Ale. It has wonderful aromas of cloves and banana with underlying flavors of plum and rasins as a result of the authentic Belgian ingredients. ,10,https://untappd.akamaized.net/site/beer_logos/beer-Kodiac_34136.jpeg,,Kodiac,big-bear-brewing-co-florida-kodiac,Belgian Dubbel,34136,4195,https://untappd.akamaized.net/site/brewery_logos/brewery-BigBearBrewingCo_4195.jpeg,Big Bear Brewing Co. (Florida),big-bear-brewing-co-florida,Brew Pub,http://www.facebook.com/pages/Big-Bear-Brewing-Co/102600093133710,BigBearBrewing,http://www.bigbearbrewingco.com,United States,Coral Springs,FL,26.2538,-80.2541,"Wed, 02 Mar 2011 02:46:44 +0000",0,1,34136.0,"Mon, 13 Feb 2012 01:49:10 +0000",29567.0,449,3.54955,,4,537,496,0,,,,,,,0.0,[],3.59058,False
0,5.7,Coffee Stout brewed with Roastwrs Guatemalan Dark Roast,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dictator Stout,hopcat-dictator-stout,Stout - Other,246096,3087,https://untappd.akamaized.net/site/brewery_logos/brewery-HopCat_3087.jpeg,HopCat,hopcat,Micro Brewery,https://www.facebook.com/HopCat,hopcat,http://www.hopcatgr.com,United States,Grand Rapids,MI,42.9624,-85.6706,"Sat, 13 Oct 2012 19:34:49 +0000",0,1,246096.0,"Wed, 03 Apr 2013 08:46:50 +0000",29568.0,20,3.5,,0,23,23,0,,,,,,,0.0,[],3.58762,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_29570_sm_7a51add48619e32c20d1fa11466931.jpeg,,Winter Ale,augusta-brewing-company-winter-ale,Winter Ale,29570,59,https://untappd.akamaized.net/site/brewery_logos/brewery-AugustaBrewingCompany_59.jpeg,Augusta Brewing Company,augusta-brewing-company,Micro Brewery,http://www.facebook.com/pages/Augusta-Brewing-Company/120235241347240,,http://www.augustabrewing.com,United States,Augusta,MO,38.5705,-90.8802,"Thu, 10 Feb 2011 03:49:58 +0000",0,1,,,,10,2.425,,0,15,14,0,,,,,,,0.0,[],3.55685,False
0,6.88,"Saratoga IPA has a bright citrus flavor from generous amount of Cascade and Fuggle hops, balanced with rich Munich malt for the bold flavor that makes Saratoga IPA so refreshingly delicious.",60,https://untappd.akamaized.net/site/beer_logos/beer-_29571_sm_897991d9a8f8ffb84e8bb6f591b1ec.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_29571_hd_fbc2467791ea4b82b431349ec12c74.jpeg,Saratoga IPA,olde-saratoga-brewing-company-saratoga-ipa,IPA - American,29571,15147,https://untappd.akamaized.net/site/brewery_logos/brewery-15147_16596.jpeg,Olde Saratoga Brewing Company,olde-saratoga-brewing-company,Micro Brewery,http://www.facebook.com/pages/Olde-Saratoga-Brewing-Company/122473447819537,,http://www.oldesaratogabrew.com,United States,Saratoga Springs,NY,43.0912,-73.7679,"Thu, 10 Feb 2011 03:54:11 +0000",0,1,,,,7858,3.37685,,93,10633,8895,0,,,,,,,0.0,[],3.38709,False
