auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.3,"A crisp champagne-like beer with fine bubbles and a fruity, spicy aroma. The crisp clean malt character and delicate fruit notes in this beer are complemented by a slight citrus flavor from dry hopping with Bavarian Noble hops. Bottle conditioning adds another layer of complexity and light spice notes.",0,https://untappd.akamaized.net/site/beer_logos/beer-Infinium2010_7837.jpeg,,Infinium (2010),boston-beer-company-infinium-2010,Bi?re de Champagne / Bi?re Brut,7837,157,https://untappd.akamaized.net/site/brewery_logos/brewery-157_6a2d2.jpeg,Boston Beer Company,boston-beer-company,Micro Brewery,https://www.facebook.com/SamuelAdams,SamuelAdamsBeer,http://www.samueladams.com,United States,Boston,MA,42.3144,-71.1034,1.0,"[{'brewery': {'brewery_id': 88, 'brewery_name': 'Bayerische Staatsbrauerei Weihenstephan', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-88_16162.jpeg', 'country_name': 'Germany', 'location': {'brewery_city': '85354 Freising', 'brewery_state': 'BY'}}}]","Sun, 07 Nov 2010 09:36:47 +0000",0,0,7837.0,"Thu, 01 Jan 1970 00:00:00 +0000",20827.0,1308,3.60531,6,4472,3050,0,[],,,3.61394,False
0,5.0,"Colour and sight: light golden, compact and fine foam, good lacing.
Scent: nice, clear lager smell, a bit sulphury, good hop aromas
Flavour: Light malt sweet, pleasant bitterness, balanced and rich flavour. Slightly sweet and bitter aftertaste towards the end.",0,https://untappd.akamaized.net/site/beer_logos/beer-20828_1190f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20828_553eb_hd.jpeg,Campus Premium,brouwerij-huyghe-campus-premium,Lager - Pale,20828,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:04:26 +0000",0,1,,,,1901,2.84298,81,2455,2175,0,,0.0,[],2.95468,False
0,3.6,"Deep stone-red colour, cloudy because of the used wheat beer. A compact head. 

Strong presence of the strawberry bouquet. 
Flavour: Very mild, sweet fruity beer, with an excellent balance between sweet and sour (a result of the fruit used). This makes the beer very enjoyable to drink.",0,https://untappd.akamaized.net/site/beer_logos/beer-FlorisFraise_20829.jpeg,,Floris Fraise,brouwerij-huyghe-floris-fraise,Fruit Beer,20829,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:06:01 +0000",0,1,,,,1621,3.17242,51,1969,1844,0,,0.0,[],3.2482,False
0,3.6,"Deep wine red, cloudy because of the wheat beer. Very fine, compact and lacing pink foam. 

The wonderful raspberry aroma perfectly counterbalances the wheat beer with its coriander and orange zest notes. 

Sweet raspberry mouthfeel with the expected longlasting raspberry effect in the aftertaste. This is a very enjoyable raspberry beer with an excellent sweet-sour balance.",0,https://untappd.akamaized.net/site/beer_logos/beer-FlorisFramboise_20830.jpeg,,Floris Framboise,brouwerij-huyghe-floris-framboise,Fruit Beer,20830,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:07:05 +0000",0,1,,,,2664,3.46349,78,3283,3030,0,,0.0,[],3.48275,False
0,3.6,"Golden yellow, cloudy because of the wheat beer. A very persistent lacing head. 

You discover aromas of mango, apricot, peach and a subtle passion. 

Savouring this beer is quite complex, because of the use of various fruits. The predominant taste is peach and apricot.",0,https://untappd.akamaized.net/site/beer_logos/beer-FlorisNinkeberry_20831.jpeg,,Floris Ninkeberry,brouwerij-huyghe-floris-ninkeberry,Fruit Beer,20831,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:08:20 +0000",0,1,,,,904,3.34237,21,1086,1019,0,,0.0,[],3.4202,False
0,3.6,"Deep red colour, slightly cloudy because of the used wheat beer. Very compact and pink lace and head. 
Scent: The flavour of wild sour cherries and cherry stones. 

Soft and sweet fruity beer with a touch of nuts (cherry stones) and a sourish aftertaste, coming from the sour cherries. Excellent balance between the wheat beer and the wild sour cherries.",0,https://untappd.akamaized.net/site/beer_logos/beer-FlorisKriek_20832.jpeg,,Floris Kriek,brouwerij-huyghe-floris-kriek,Fruit Beer,20832,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:09:49 +0000",0,1,,,,2352,3.40115,75,2883,2673,0,,0.0,[],3.42982,False
0,3.6,"Very mild, sweet fruity beer, with an excellent balance between sweet and sour (a result of the fruit used). This makes the beer very enjoyable to drink.",0,https://untappd.akamaized.net/site/beer_logos/beer-FlorisMango_20833.jpeg,,Floris Mango,brouwerij-huyghe-floris-mango,Fruit Beer,20833,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Tue, 04 Jan 2011 01:11:59 +0000",0,1,,,,1075,3.28326,44,1288,1217,0,,0.0,[],3.36451,False
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-MaidenAle_20834.jpeg,,Maiden Ale,brewboys-maiden-ale,Red Ale - American Amber / Red,20834,5903,https://untappd.akamaized.net/site/brewery_logos/brewery-BrewBoys_5903.jpeg,BrewBoys,brewboys,Micro Brewery,http://www.facebook.com/brewboys?sk=wall,brewb0ys,http://www.brewboys.com.au,Australia,Croydon Park,SA,-34.8756,138.568,,,"Tue, 04 Jan 2011 01:12:42 +0000",0,1,,,,320,3.58203,7,521,364,0,,0.0,[],3.61564,False
0,10.1,"Behold the stunning crimson hues through the inky blackness. Inhale the noble Hallertau hops, spicy and floral. Savor the flavors redolent of English toffee, rich mocha, sweet molasses, candied currants and a hint of anise. We highly recommend cellaring additional bottles, as the Czar will continue to mature and become denser and more complex with age.",55,https://untappd.akamaized.net/site/beer_logos/beer-12213_9f79c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12213_72c9d_hd.jpeg,The Czar Imperial Stout,avery-brewing-co-the-czar-imperial-stout,Stout - Russian Imperial,12213,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Wed, 01 Dec 2010 13:06:32 +0000",0,0,12213.0,"Thu, 01 Jan 1970 00:00:00 +0000",20835.0,23008,3.95896,58,28986,25690,0,,5.0,"[{'beer': {'bid': 61732, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_61732_sm_4d3a31f35432baedc658e66f1e4332.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2008', 'beer_name': 'The Czar (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 71400, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_71400_sm_27ceb46f94a7d4deacfb2df8498b87.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2010', 'beer_name': 'The Czar (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 71730, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_71730_sm_e78d826cbdf1f4d13ebd90a094cc6f.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2007', 'beer_name': 'The Czar (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 79885, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_79885_sm_c9ca85b7f6e7e21efd98ddf8fa8fc8.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2009', 'beer_name': 'The Czar (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 96390, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_96390_sm_6a5273bfd8b6bbfde40f028ec05269.jpeg', 'beer_slug': 'avery-brewing-company-the-czar-2006', 'beer_name': 'The Czar (2006)', 'is_vintage': 1, 'is_variant': 0}}]",3.95493,False
0,5.0,"Known as ""The King of Beers,"" Budweiser was first introduced by Adolphus Busch in 1876 and it's still brewed with the same high standards today. Budweiser is a medium-bodied, flavorful, crisp American-style lager. Brewed with the best barley malt and a blend of premium hop varieties, it is an icon of core American values like optimism and celebration.",12,https://untappd.akamaized.net/site/beer_logos/beer-3783_b208c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3783_f061e_hd.jpeg,Budweiser,anheuser-busch-budweiser,Lager - North American Adjunct,3783,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3783.0,"Thu, 01 Jan 1970 00:00:00 +0000",20836.0,260595,2.52131,7225,721768,315959,0,,4.0,"[{'beer': {'bid': 161245, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-161245_8915b_sm.jpeg', 'beer_slug': 'anheuser-busch-budweiser-3-5', 'beer_name': 'Budweiser (3.5%)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 880242, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anheuser-busch-budweiser-4-8', 'beer_name': 'Budweiser (4.8%)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1909516, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anheuser-busch-budweiser-2006', 'beer_name': 'Budweiser (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1920970, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'anheuser-busch-budweiser-1988', 'beer_name': 'Budweiser (1988)', 'is_vintage': 1, 'is_variant': 0}}]",2.52263,False
0,10.2,"Maharaja is derived from the sanskrit words mahat, - ""great"" and rajan - ""king"". Much like its namesake, this imperial IPA is regal, intense and mighty. With hops and malts as his servants, he rules both with a heavy hand. The Maharaja flaunts his authority over a deranged amount of hops: tangy, vibrant and pungent along with an insane amount of malted barley - fashioning a dark amber hue and exquisite malt essence. This newest Avery Dictator completes the ""Dictator Series"" joining the likes of The Kaiser & The Czar. Be aware that The Maharaja is a limited release only available for the summer. Welcome to his kingdom! 
Editor?s Note: the 2007 version was 9.78%.
2014 - 10.2%",102,https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg,,The Maharaja,avery-brewing-company-maharaja,IPA - Imperial / Double,4515,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4515.0,"Thu, 01 Jan 1970 00:00:00 +0000",20837.0,78831,4.07084,2257,117075,87637,0,,5.0,"[{'beer': {'bid': 172503, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg', 'beer_slug': 'avery-brewing-company-the-maharaja-2009', 'beer_name': 'The Maharaja (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 189540, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg', 'beer_slug': 'avery-brewing-company-the-maharaja-2010', 'beer_name': 'The Maharaja (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 208003, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg', 'beer_slug': 'avery-brewing-company-the-maharaja-2011', 'beer_name': 'The Maharaja (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 209349, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg', 'beer_slug': 'avery-brewing-company-the-maharaja-2008', 'beer_name': 'The Maharaja (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 283903, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Maharaja_4515.jpeg', 'beer_slug': 'avery-brewing-company-the-maharaja-2007', 'beer_name': 'The Maharaja (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.06923,False
0,0.0,"Ini jenis bir 'zero' alkohol. Bir Pletok termasuk langka. Mereka yang bisa membuat minuman ini kian  sedikit jumlahnya. Dari dua belas macam rempah, itu menurut Ariani, antara lain jahe merah, kayu secang, kayu manis, kapulaga dan gula pasir. Semua bahan direbus menjadi satu. Setiap satu kilogram bahan rempah, dicampur dengan lima liter air. Lalu disaring hingga dua kali. Tujuannya memisahkan rempah dari airnya. sumber :http://wap.vivanews.com/news/read/161207-bir-pletok-betawi-yang-langka",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bir Pletok Betawi,betawi-bir-pletok-betawi,Lager - American Light,20838,5905,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Betawi,betawi,Micro Brewery,,,,Indonesia,,,0.0,0.0,,,"Tue, 04 Jan 2011 01:28:00 +0000",0,1,,,,0,0.0,0,8,7,0,,0.0,[],3.59537,False
0,16.9,"Samaels is a super-caramelly, oak-aged English-style strong ale. Perhaps the least hoppy (sacrilege here at Avery!) beer we?ve brewed, to accentuate the malt. The oak is very apparent in this rich and high gravity ale, adding additional depth and complexity with a woody and cask-like nose and a pronounced vanilla flavor on the palate. With the addition of a more roasted malt in 2007, Samaels now delivers subtle bitterness to add balance to the natural sweetness. Cellarable for 10+ years.",41,https://untappd.akamaized.net/site/beer_logos/beer-9510_d19f4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9510_cf1b1_hd.jpeg,Samael's Oak-Aged Ale,avery-brewing-co-samael-s-oak-aged-ale,Strong Ale - English,9510,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Tue, 16 Nov 2010 13:23:51 +0000",0,0,9510.0,"Thu, 01 Jan 1970 00:00:00 +0000",20839.0,12833,3.96684,77,15953,14510,0,,5.0,"[{'beer': {'bid': 70209, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_70209_sm_7b10e3244f61c619e7d9aa71b58414.jpeg', 'beer_slug': 'avery-brewing-company-samael-s-oak-aged-ale-2006', 'beer_name': ""Samael's Oak-Aged Ale (2006)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 78813, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_78813_sm_71d47680db1f48655effd49d2665fa.jpeg', 'beer_slug': 'avery-brewing-company-samael-s-oak-aged-ale-2005', 'beer_name': ""Samael's Oak-Aged Ale (2005)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 81706, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_81706_sm_0536b9e662f06820668a55bd84235d.jpeg', 'beer_slug': 'avery-brewing-company-samael-s-oak-aged-ale-2008', 'beer_name': ""Samael's Oak-Aged Ale (2008)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89246, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamaelsOakagedAle2011_89246.jpeg', 'beer_slug': 'avery-brewing-company-samael-s-oak-aged-ale-2011', 'beer_name': ""Samael's Oak-Aged Ale (2011)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89505, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-SamaelsOakagedAle2009_89505.jpeg', 'beer_slug': 'avery-brewing-company-samael-s-oak-aged-ale-2009', 'beer_name': ""Samael's Oak-Aged Ale (2009)"", 'is_vintage': 1, 'is_variant': 0}}]",3.95951,False
0,9.3,"The Kaiser once said, ?Give me a woman who loves beer and I will conquer the world.? If the Kaiser and his significant other had tipped this bottle, we?d all be ?sprechenden Deutsch!? We took all that is good in a traditional Oktoberfest ? gorgeous, deep copper sheen, massive malty backbone and spicy, floral, pungent noble hops ? then intensified each into this, an Imperial Oktoberfest.",24,https://untappd.akamaized.net/site/beer_logos/beer-20840_8550b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20840_d0bff_hd.jpeg,The Kaiser Imperial Oktoberfest,avery-brewing-co-the-kaiser-imperial-oktoberfest,M?rzen,20840,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Tue, 04 Jan 2011 01:31:36 +0000",0,0,,,,17158,3.84426,42,21750,19340,0,,5.0,"[{'beer': {'bid': 86043, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-86043_c1f56_sm.jpeg', 'beer_slug': 'avery-brewing-company-the-kaiser-2010', 'beer_name': 'The Kaiser (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 89589, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-20840_8550b_sm.jpeg', 'beer_slug': 'avery-brewing-company-the-kaiser-2011', 'beer_name': 'The Kaiser (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 94470, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-94470_d6cf6_sm.jpeg', 'beer_slug': 'avery-brewing-company-the-kaiser-2009', 'beer_name': 'The Kaiser (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 96181, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-96181_2a876_sm.jpeg', 'beer_slug': 'avery-brewing-company-the-kaiser-2007', 'beer_name': 'The Kaiser (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 96391, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-96391_5e249_sm.jpeg', 'beer_slug': 'avery-brewing-company-the-kaiser-2006', 'beer_name': 'The Kaiser (2006)', 'is_vintage': 1, 'is_variant': 0}}]",3.84088,False
0,4.7,"Bintang Beer is a lager type of beer. The distinctive taste of Bintang comes from its quality ingredients and meticulous brewing process. Famed for its modest ester aroma, mild hoppy flavor and bitterness as well as a crisp and refreshing aftertaste, this 4.7%-alcohol beer has been serving as a local favorite for over 80 years. Bintang is brewed from selected malt, hops and water and processed with high quality standard.",8,https://untappd.akamaized.net/site/beer_logos/beer-BirBintang_10434.jpeg,,Bintang Pilsener,pt-multi-bintang-indonesia-tbk-bintang-pilsener,Pilsner - Other,10434,2885,https://untappd.akamaized.net/site/brewery_logos/brewery-2885_8d7b9.jpeg,PT Multi Bintang Indonesia Tbk.,pt-multi-bintang-indonesia-tbk,Macro Brewery,,,http://www.multibintang.co.id/,Indonesia,Jakarta ? 12430,,-6.2923,106.797,,,"Sun, 21 Nov 2010 22:12:14 +0000",0,1,10434.0,"Thu, 01 Jan 1970 00:00:00 +0000",20841.0,14852,2.92461,701,27602,17043,0,,0.0,[],2.93922,False
0,10.0,"The Reverend, was created in tribute to the life of our friend Tom Boogaard?s grandfather, an ordained Episcopal Reverend. Tom was inspired by the life of his grandfather and wanted to create a tribute beer that contained his sterling traits. True to the spirit and character of the departed Reverend, this beer is strong willed, assertive, and pure of heart.",24,https://untappd.akamaized.net/site/beer_logos/beer-4516_22016_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4516_a4cd5_hd.jpeg,The Reverend,avery-brewing-company-the-reverend,Belgian Quad,4516,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4516.0,"Thu, 01 Jan 1970 00:00:00 +0000",20842.0,34613,3.94517,568,47068,38495,0,,5.0,"[{'beer': {'bid': 130683, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-the-reverend-2001', 'beer_name': 'The Reverend (2001)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 130687, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-the-reverend-2011', 'beer_name': 'The Reverend (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 183866, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-the-reverend-2010', 'beer_name': 'The Reverend (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 189617, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-the-reverend-2008', 'beer_name': 'The Reverend (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 199636, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-the-reverend-2012', 'beer_name': 'The Reverend (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.94259,False
0,5.8,"Bridge Road Brewers have created their own take on a more traditional beer style ? India Pale Ale, originally a heavily hopped beer developed for the long haul from England to India by boat.

Fresh hops were added to the barrel and the alcohol was bolstered to ensure the beer went the distance on the high seas. Bling, is a huge beer, with all the bells and whistles. This ale is armed to the teeth with hops and studded with 24 carrot modified malts. At Bridge Road we've gone all out to make an IPA that screams hops and malt but still keeps balance in mind. Try matching this beer it with anything spicy or enjoy this malt and hop mouth full on its own. We love it, and hope you can too.",0,https://untappd.akamaized.net/site/beer_logos/beer-20844_071a7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20844_0b5e6_hd.jpeg,Bling India Pale Ale,bridge-road-brewers-bling-india-pale-ale,IPA - American,20844,3174,https://untappd.akamaized.net/site/brewery_logos/brewery-3174_296f5.jpeg,Bridge Road Brewers,bridge-road-brewers,Micro Brewery,https://www.facebook.com/BridgeRoadBrewers,NakedNed,http://www.bridgeroadbrewers.com.au,Australia,Beechworth,VIC,-36.3609,146.685,,,"Tue, 04 Jan 2011 01:35:19 +0000",0,1,,,,3643,3.73676,105,7162,4008,0,,0.0,[],3.73012,False
0,7.0,15.1?Blg,0,https://untappd.akamaized.net/site/beer_logos/beer-_20845_sm_f76533221e28816ae6bf586fcd649a.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_20845_hd_30782553739d850ce3b0006b8210c4.jpeg,Tatra Mocne / Malt Liquor,grupa-zywiec-tatra-mocne-malt-liquor,Lager - Euro Strong,20845,309,https://untappd.akamaized.net/site/brewery_logos/brewery-GrupaZywiec_309.jpeg,Grupa ?ywiec,grupa-zywiec,Macro Brewery,,,http://www.grupazywiec.pl/,Poland,?ywiec,?l?skie,49.6622,19.1742,,,"Tue, 04 Jan 2011 01:35:48 +0000",0,1,,,,1469,2.87423,49,1868,1681,0,,0.0,[],3.00777,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-BlondedEsquelbecq_20846.jpeg,,La Blonde d'Esquelbecq,brasserie-thiriez-la-blonde-d-esquelbecq,Saison / Farmhouse Ale,20846,200,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieThiriez_200.jpeg,Brasserie Thiriez,brasserie-thiriez,Micro Brewery,https://www.facebook.com/Brasserie-Thiriez-116499395075044/,,http://www.brasseriethiriez.com,France,Esquelbecq,Nord,50.885,2.4329,,,"Tue, 04 Jan 2011 01:38:49 +0000",0,1,,,,998,3.54158,33,1224,1139,0,,0.0,[],3.56717,False
0,4.45,"A crisp, refreshing, light-bodied malt-flavored beer with a well-balanced finish. A Lager that drinks like a Pilsner. A liquid embodiment of living life to the fullest. A beverage made from pure spring water and the choicest hops. A beer with such good taste, it?s chosen you to drink it.",10,https://untappd.akamaized.net/site/beer_logos/beer-CerveceriaDosEquisSL.jpg,,Dos Equis Special Lager,cerveceria-cuauhtemoc-moctezuma-s-a-de-c-v-dos-equis-special-lager,Lager - North American Adjunct,10887,360,https://untappd.akamaized.net/site/brewery_logos/brewery-360_7cfc5.jpeg,Cervecer?a Cuauht?moc Moctezuma S.A. de C.V.,cerveceria-cuauhtemoc-moctezuma-sa-de-cv,Macro Brewery,https://www.facebook.com/cuamocmx,cuamocmx,http://www.cuamoc.com/es,Mexico,Monterrey,Nuevo Le?n,25.6949,-100.317,,,"Thu, 25 Nov 2010 07:34:40 +0000",0,1,10887.0,"Thu, 01 Jan 1970 00:00:00 +0000",20847.0,191691,3.08546,8259,406731,226280,0,,0.0,[],3.08635,False
0,4.4,"Boulevard Unfiltered Wheat Beer is a lively, refreshing ale with a natural citrusy flavor and distinctive cloudy appearance. This easy drinking American-style wheat beer has become our most popular offering, and the best-selling craft beer in the Midwest.",14,https://untappd.akamaized.net/site/beer_logos/beer-10501_197eb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10501_6a88f_hd.jpeg,Unfiltered Wheat Beer,boulevard-brewing-co-unfiltered-wheat-beer,Pale Wheat Ale - American,10501,1514,https://untappd.akamaized.net/site/brewery_logos/brewery-1514_2003e.jpeg,Boulevard Brewing Co.,boulevard-brewing-co,Micro Brewery,http://www.facebook.com/Boulevard,Boulevard_Beer,http://www.boulevard.com/,United States,Kansas City,MO,39.0812,-94.5954,,,"Mon, 22 Nov 2010 14:16:45 +0000",0,1,10501.0,"Thu, 01 Jan 1970 00:00:00 +0000",20848.0,74073,3.59071,1523,159570,84342,0,,0.0,[],3.59095,False
