auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.5,"Inspired by the labor-intensive process of brewing this beer in our original brewhouse, Sisyphus was our first seasonal release. Due to popular demand, it later moved into our year-round lineup. The complex citrus notes provided by a healthy portion of hops are balanced by the rich toffee undertones of the malt. Its bold, intense and warming quality makes it a great nightcap. Vintage dated ? drink it now and save some for later.",75,https://untappd.akamaized.net/site/beer_logos/beer-1104_47eb8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1104_aac87_hd.jpeg,Sisyphus,real-ale-brewing-company-sisyphus,Barleywine - American,1104,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1104.0,"Thu, 01 Jan 1970 00:00:00 +0000",20924.0,3595,3.81815,52,4879,4166,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 41762, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2010_41762.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2010', 'beer_name': 'Sisyphus (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42751, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2007_42751.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2007', 'beer_name': 'Sisyphus (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42755, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2008_42755.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2008', 'beer_name': 'Sisyphus (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42766, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2009_42766.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2009', 'beer_name': 'Sisyphus (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 106225, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2011_106225.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2011', 'beer_name': 'Sisyphus (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.80507,False
0,6.0,"Alpha King?s festive cousin. A big American Christmas Porter brewed with English chocolate malt, Mexican sugar, and of course, tons of strange American hops. Cheers!",39,https://untappd.akamaized.net/site/beer_logos/beer-_5411_sm_8ecc18e781318f39cb8e1d9b4641d9.jpeg,,Alpha Klaus,3-floyds-brewing-company-alpha-klaus,Porter - American,5411,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5411.0,"Thu, 01 Jan 1970 00:00:00 +0000",20925.0,28265,3.90907,57,40726,31380,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 284306, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_284306_sm_22d1bca038cd7119565a0a9c80cbc7.jpeg', 'beer_slug': '3-floyds-brewing-company-alpha-klaus-2010', 'beer_name': 'Alpha Klaus (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 521195, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5411_sm_8ecc18e781318f39cb8e1d9b4641d9.jpeg', 'beer_slug': '3-floyds-brewing-company-alpha-klaus-2013', 'beer_name': 'Alpha Klaus (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 522981, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5411_sm_8ecc18e781318f39cb8e1d9b4641d9.jpeg', 'beer_slug': '3-floyds-brewing-company-alpha-klaus-2006', 'beer_name': 'Alpha Klaus (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 538736, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5411_sm_8ecc18e781318f39cb8e1d9b4641d9.jpeg', 'beer_slug': '3-floyds-brewing-company-alpha-klaus-2012', 'beer_name': 'Alpha Klaus (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 899273, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_5411_sm_8ecc18e781318f39cb8e1d9b4641d9.jpeg', 'beer_slug': '3-floyds-brewing-company-alpha-klaus-2014', 'beer_name': 'Alpha Klaus (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.90631,False
0,13.4,"Arctic Devil Barley Wine, aptly named after the ferocious wolverine of the north, is an English-style (meaning malt-inclined) barley wine. Though the recipe and process for Arctic Devil have evolved over the years, it is typically brewed in January then aged in oak barrels for several months before the entire batch is blended, bottled and released on the Friday after Thanksgiving. 

In its youth, Arctic Devil gnarls and snarls its way across the palate. Containing this beast of a beer for long periods in oak barrels--some having previously aged port, wine or whiskey--tames the unleashed malt and fierce hop flavors, melding and mellowing this powerful liquid into an incredible elixir worthy of a brewer's table. 

Each annual batch of Arctic Devil Barley Wine represents the brewers' resolve to create an intriguing and sought-after barley wine by precisely brewing to well-designed specifications, carefully selecting the type and combination of barrels to use for aging, and meticulously checking the beer as it ages. Distinct nuance and complexity are contributed by the wood's previous tenants, resulting in unique flavor profiles in each batch that continue to change over time. We invite you to savor Arctic Devil Barley Wine upon its release then cellar some for future enjoyment. 

Midnight Sun's elusive Arctic Devil Barley Wine is Alaska's most awarded barley wine.",20,https://untappd.akamaized.net/site/beer_logos/beer-ArcticDevilBarleyWine_4095.jpeg,,Arctic Devil Barley Wine,midnight-sun-brewing-co-arctic-devil-barley-wine,Barleywine - English,4095,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4095.0,"Sun, 26 Feb 2012 20:09:42 +0000",20926.0,3874,4.15068,46,4988,4480,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 125498, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_125498_0eb903a4926365bc0f9626bf80fd.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2008', 'beer_name': 'Arctic Devil Barley Wine (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 134528, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_134528_9ed71cffd577871d7142d819fa9c.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2010', 'beer_name': 'Arctic Devil Barley Wine (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 136290, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_136290_sm_3d598726797dac805724d3e2f83932.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2011', 'beer_name': 'Arctic Devil Barley Wine (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 142678, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-ArcticDevilBarleyWine_4095.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2005', 'beer_name': 'Arctic Devil Barley Wine (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 210127, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_210127_2fb81be6b664368554f67a82d584.jpeg', 'beer_slug': 'midnight-sun-brewing-co-arctic-devil-barley-wine-2007', 'beer_name': 'Arctic Devil Barley Wine (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.11421,False
0,9.0,"Indigenous to northern Europe, Baltic Porters historically stem from the shipping of British porters to the Russian hinterland. Unlike their British cousins, Baltic Porters are often brewed with lager yeast, which is the tradition we follow. Big & bold, with flavors of coffee, dark fruit & raisins, this black beer is smooth as a chocolate swirl.",66,https://untappd.akamaized.net/site/beer_logos/beer-10560_9859b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10560_de265_hd.jpeg,Baltic Porter,smuttynose-brewing-co-baltic-porter,Porter - Baltic,10560,1160,https://untappd.akamaized.net/site/brewery_logos/brewery-1160_6bec5.jpeg,Smuttynose Brewing Co.,smuttynose-brewing-co,Micro Brewery,http://www.facebook.com/Smuttynose,smuttynosebeer,http://www.smuttynose.com/,United States,Hampton,NH,42.9456,-70.8546,,,"Tue, 23 Nov 2010 09:57:06 +0000",0,1,10560.0,"Wed, 29 Feb 2012 22:54:05 +0000",20927.0,14938,3.90938,202,19034,16434,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 175728, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_175728_sm_ce3da2997e0c09b84134eb0fc67177.jpeg', 'beer_slug': 'smuttynose-brewing-co-baltic-porter-2010', 'beer_name': 'Baltic Porter (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 254909, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_254909_sm_384cf24c1a6d69c6a8c3ba87e4e09a.jpeg', 'beer_slug': 'smuttynose-brewing-co-baltic-porter-2009', 'beer_name': 'Baltic Porter (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 373499, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_373499_sm_5d068801889f67849394af16588eb4.jpeg', 'beer_slug': 'smuttynose-brewing-co-baltic-porter-2012', 'beer_name': 'Baltic Porter (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 399913, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_399913_sm_e21f5a25a860dffc8c7fce8676c9d4.jpeg', 'beer_slug': 'smuttynose-brewing-co-baltic-porter-2013', 'beer_name': 'Baltic Porter (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 585667, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'smuttynose-brewing-co-baltic-porter-2008', 'beer_name': 'Baltic Porter (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.9042,False
0,17.1,"Mephistopheles is the crafty shape shifter, the second fallen angel. Amazingly complex, coal black, velvety and liqueurish, this demon has a bouquet of vine-ripened grapes, anise and chocolate covered cherries with flavors of rum-soaked caramelized dark fruits and a double espresso finish.",80,https://untappd.akamaized.net/site/beer_logos/beer-192_dc086_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-192_961c7_hd.jpeg,Mephistopheles' Stout,avery-brewing-co-mephistopheles-stout,Stout - American Imperial / Double,192,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,192.0,"Thu, 01 Jan 1970 00:00:00 +0000",20928.0,23917,4.1809,169,30347,26762,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 84959, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-mephistopheles-stout-2006', 'beer_name': ""Mephistopheles' Stout (2006)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 87581, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-mephistopheles-stout-2010', 'beer_name': ""Mephistopheles' Stout (2010)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 91650, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-MephistophelesStout2009_91650.jpeg', 'beer_slug': 'avery-brewing-company-mephistopheles-stout-2009', 'beer_name': ""Mephistopheles' Stout (2009)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 95212, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-mephistopheles-stout-2008', 'beer_name': ""Mephistopheles' Stout (2008)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 97079, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'avery-brewing-company-mephistopheles-stout-2007', 'beer_name': ""Mephistopheles' Stout (2007)"", 'is_vintage': 1, 'is_variant': 0}}]",4.17422,False
0,10.5,"A huge, sweet Barley Wine with complex caramel malt notes, balanced by generous hopping and a high alcohol content. This fruity and malty beer is best enjoyed while keeping warm in the brutal winter months. January release",80,https://untappd.akamaized.net/site/beer_logos/beer-_5409_ee3d014d8e4b758410275b395281.jpeg,,Behemoth,three-floyds-brewing-company-behemoth,Barleywine - American,5409,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5409.0,"Thu, 01 Jan 1970 00:00:00 +0000",20929.0,10919,4.0778,213,14347,12389,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 34260, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_34260_ff2e5eadc0a7ccfb33e9d50aadf2.jpeg', 'beer_slug': 'three-floyds-brewing-company-behemoth-2009', 'beer_name': 'Behemoth (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 47643, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Behemoth2011_47643.jpeg', 'beer_slug': 'three-floyds-brewing-company-behemoth-2011', 'beer_name': 'Behemoth (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 61974, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_61974_ec600666e5378c04a4b17282b7ba.jpeg', 'beer_slug': 'three-floyds-brewing-company-behemoth-2007', 'beer_name': 'Behemoth (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 61983, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_61983_0089a0cc48f87a64e166a39b4e17.jpeg', 'beer_slug': 'three-floyds-brewing-company-behemoth-2008', 'beer_name': 'Behemoth (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 62016, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_62016_40913c3a97d0c2308a64ef86a9f2.jpeg', 'beer_slug': '3-floyds-brewing-company-behemoth-2010', 'beer_name': 'Behemoth (2010)', 'is_vintage': 1, 'is_variant': 0}}]",4.0662,False
0,11.0,It's big and full bodied with lots of roasted malts and balanced with heavy hops to put this imperial in a league of its own.,41,https://untappd.akamaized.net/site/beer_logos/beer-5772_8306a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5772_e9f5e_hd.jpeg,Plead The 5th Imperial Stout,dark-horse-brewing-co-plead-the-5th-imperial-stout,Stout - Russian Imperial,5772,426,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg,Dark Horse Brewing Co.,dark-horse-brewing-co,Micro Brewery,http://www.facebook.com/DarkHorseBrewing,DarkHorseBrewCo,http://www.darkhorsebrewery.com,United States,Marshall,MI,42.2667,-84.9641,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5772.0,"Thu, 01 Jan 1970 00:00:00 +0000",20930.0,46993,4.15101,897,73501,51265,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 115334, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-PleadThe5thImperialStout2009_115334.jpeg', 'beer_slug': 'dark-horse-brewing-co-plead-the-5th-imperial-stout-2009', 'beer_name': 'Plead The 5th Imperial Stout (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 115335, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Pleadthe5thImperialStout2010_115335.jpeg', 'beer_slug': 'dark-horse-brewing-co-plead-the-5th-imperial-stout-2010', 'beer_name': 'Plead The 5th Imperial Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 115350, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Pleadthe5thImperialStout2011_115350.jpeg', 'beer_slug': 'dark-horse-brewing-co-plead-the-5th-imperial-stout-2011', 'beer_name': 'Plead The 5th Imperial Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 145668, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-PleadThe5th2008_145668.jpeg', 'beer_slug': 'dark-horse-brewing-co-plead-the-5th-imperial-stout-2008', 'beer_name': 'Plead The 5th Imperial Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 156126, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dark-horse-brewing-co-plead-the-5th-imperial-stout-2012', 'beer_name': 'Plead The 5th Imperial Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}]",4.14778,False
0,9.0,"Dark and strong as the style implies, La Maitresse du Moine dances across the palate with complexity and mystery--just as the Northern Lights move across the night sky, delighting the senses and enlightening the mind.In the tradition of monks who have devoutly brewed beers of character and strength for centuries, La Maitresse du Moine Dark Strong Ale reflects the passion and dedication required to create a beer this heavenly. This Mistress of the Monk is seductive, pensive and intriguing. We say it in French: La Maitresse du Moine.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,La Maitresse du Moine,midnight-sun-brewing-co-la-maitresse-du-moine,Belgian Strong Dark Ale,4094,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4094.0,"Tue, 05 Mar 2013 21:32:14 +0000",20931.0,14,4.0,0,24,23,0,,,,,,,,,,,0.0,[],3.66562,False
0,10.5,"Yes that's Backus, not Bacchus, named after our good friend Richie Backus. Barleywines are an English style ale of great strength. The huge amounts of both hops and malt that go into this beer necessitate a long conditioning period to mellow its intense flavors. A complex beer that should be savored, not slammed, Old Backus has been rated one of the world?s best barleywines on Ratebeer.com with an overall score of 100.  Despite it?s relative youth Old Backus exhibits a tremendous restraint, balance, and drinkability. Hopped with Columbus and Crystal hops, the Old Backus tops out at near 10% ABV.",100,https://untappd.akamaized.net/site/beer_logos/beer-18945_86a63_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18945_2e650_hd.jpeg,Old Backus Barleywine,free-state-brewing-co-old-backus-barleywine,Barleywine - American,18945,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,,,"Thu, 30 Dec 2010 04:43:03 +0000",0,1,18945.0,"Thu, 01 Jan 1970 00:00:00 +0000",20932.0,2594,3.81255,32,3706,2912,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 45833, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2005', 'beer_name': 'Old Backus Barleywine (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 63219, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2009', 'beer_name': 'Old Backus Barleywine (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 74349, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2011', 'beer_name': 'Old Backus Barleywine (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 97571, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2010', 'beer_name': 'Old Backus Barleywine (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 480649, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'free-state-brewing-co-old-backus-barleywine-2012', 'beer_name': 'Old Backus Barleywine (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.79554,False
0,10.0,"Hemel & Aarde is brewed with the most heavily peated malts we could find. Not for the fainthearted. This powerful brew overwhelms you with smoke, chocolate and coffee. Flavour indication: smoke, chocolate, coffee Translates as Heaven & Earth.",108,https://untappd.akamaized.net/site/beer_logos/beer-20934_b89d6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20934_c1a19_hd.jpeg,Hemel & Aarde,brouwerij-de-molen-hemel-and-aarde,Smoked Beer,20934,3367,https://untappd.akamaized.net/site/brewery_logos/brewery-3367_c1d5d.jpeg,Brouwerij De Molen,brouwerij-de-molen,Micro Brewery,http://www.facebook.com/BierbrouwerijDeMolen,molenbier,http://www.brouwerijdemolen.nl,Netherlands,Bodegraven,Zuid Holland,52.0857,4.74211,,,"Tue, 04 Jan 2011 05:04:30 +0000",0,1,,,,7207,3.89319,192,9019,7917,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 402271, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-20934_b89d6_sm.jpeg', 'beer_slug': 'brouwerij-de-molen-hemel-and-aarde-2009', 'beer_name': 'Hemel & Aarde (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 434702, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-20934_b89d6_sm.jpeg', 'beer_slug': 'brouwerij-de-molen-hemel-and-aarde-2011', 'beer_name': 'Hemel & Aarde (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 518448, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-20934_b89d6_sm.jpeg', 'beer_slug': 'brouwerij-de-molen-hemel-and-aarde-2010', 'beer_name': 'Hemel & Aarde (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 638325, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-20934_b89d6_sm.jpeg', 'beer_slug': 'brouwerij-de-molen-hemel-and-aarde-2012', 'beer_name': 'Hemel & Aarde (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 650595, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-de-molen-hemel-and-aarde-caol-ila-ba', 'beer_name': 'Hemel & Aarde Caol Ila BA', 'is_vintage': 0, 'is_variant': 1}}]",3.88336,False
0,9.5,"Bottle notes: This extraordinary ale is brewed by the Trappist Monks of the St. Benedictus Abbey at Achel, Belgium. Of the six operating Belgian Monastery Breweries, Achel is the most recent to take up the craft and is one of only two in which the monks actually work in the brewery. The Achel brews, which were the highest-scoring Trappists at the 2004 World Beer Championships include the superb Blonde and Brown, and the weighty, undeniable Extra. ",0,https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg,,Achel Extra Bruin (De 3 Wijzen),brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen,Belgian Quad,20935,280,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijderSintBenedictusabdijdeAchelseKluis_280.jpeg,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,brouwerij-der-sintbenedictusabdij-de-achelse-kluis,Micro Brewery,,,http://www.achelsekluis.org,Belgium,3930 Hamont-Achel,Limburg,51.299,5.48921,,,"Tue, 04 Jan 2011 05:06:24 +0000",0,1,,,,4485,3.99727,129,5450,5004,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 658287, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg', 'beer_slug': 'brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen-2008', 'beer_name': 'Achel Extra Bruin (De 3 Wijzen) (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 881185, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg', 'beer_slug': 'brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen-2003', 'beer_name': 'Achel Extra Bruin (De 3 Wijzen) (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1174956, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg', 'beer_slug': 'brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen-2012', 'beer_name': 'Achel Extra Bruin (De 3 Wijzen) (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1263292, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg', 'beer_slug': 'brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen-2007', 'beer_name': 'Achel Extra Bruin (De 3 Wijzen) (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1294477, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AchelExtraBruinde3Wijzen_20935.jpeg', 'beer_slug': 'brouwerij-der-sint-benedictusabdij-de-achelse-kluis-achel-extra-bruin-de-3-wijzen-2014', 'beer_name': 'Achel Extra Bruin (De 3 Wijzen) (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.97521,False
