auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.6,,37,https://untappd.akamaized.net/site/beer_logos/beer-_22222_sm_399bec9eab84f7f1236ac5c2b5d0d0.jpeg,,Who Is John Alt?,terminal-brewhouse-who-is-john-alt,Altbier,22222,3479,https://untappd.akamaized.net/site/brewery_logos/brewery-TerminalBrewHouse_3479.jpeg,Terminal Brewhouse,terminal-brewhouse,Micro Brewery,http://www.facebook.com/terminalbrewhouse,terminalbrew,http://terminalbrewhouse.com,United States,Chattanooga,TN,35.0366,-85.3071,,,"Fri, 07 Jan 2011 04:52:42 +0000",0,1,,,,143,3.43531,,1,177,166,0,,,,,,0.0,[],3.58212,False
0,5.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mind Meld,terminal-brewhouse-mind-meld,Brown Ale - American,22223,3479,https://untappd.akamaized.net/site/brewery_logos/brewery-TerminalBrewHouse_3479.jpeg,Terminal Brewhouse,terminal-brewhouse,Micro Brewery,http://www.facebook.com/terminalbrewhouse,terminalbrew,http://terminalbrewhouse.com,United States,Chattanooga,TN,35.0366,-85.3071,,,"Fri, 07 Jan 2011 04:54:06 +0000",0,1,,,,94,3.56316,,0,112,102,0,,,,,,0.0,[],3.58587,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,O.P.P. ESB,terminal-brewhouse-o-p-p-esb,Extra Special / Strong Bitter,22224,3479,https://untappd.akamaized.net/site/brewery_logos/brewery-TerminalBrewHouse_3479.jpeg,Terminal Brewhouse,terminal-brewhouse,Micro Brewery,http://www.facebook.com/terminalbrewhouse,terminalbrew,http://terminalbrewhouse.com,United States,Chattanooga,TN,35.0366,-85.3071,,,"Fri, 07 Jan 2011 04:55:02 +0000",0,1,,,,4,0.0,,0,4,4,0,,,,,,0.0,[],3.54766,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dunkel Sam,terminal-brewhouse-dunkel-sam,Dunkelweizen,22225,3479,https://untappd.akamaized.net/site/brewery_logos/brewery-TerminalBrewHouse_3479.jpeg,Terminal Brewhouse,terminal-brewhouse,Micro Brewery,http://www.facebook.com/terminalbrewhouse,terminalbrew,http://terminalbrewhouse.com,United States,Chattanooga,TN,35.0366,-85.3071,,,"Fri, 07 Jan 2011 04:56:22 +0000",0,1,,,,99,3.50253,,0,123,119,0,,,,,,0.0,[],3.60437,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Goofballs IPA,terminal-brewhouse-goofballs-ipa,IPA - American,22226,3479,https://untappd.akamaized.net/site/brewery_logos/brewery-TerminalBrewHouse_3479.jpeg,Terminal Brewhouse,terminal-brewhouse,Micro Brewery,http://www.facebook.com/terminalbrewhouse,terminalbrew,http://terminalbrewhouse.com,United States,Chattanooga,TN,35.0366,-85.3071,,,"Fri, 07 Jan 2011 04:57:00 +0000",0,1,,,,3,0.0,,0,4,4,0,,,,,,0.0,[],3.56025,False
0,9.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Conscientious Inebriator,new-boswell-brewery-the-conscientious-inebriator,Stout - American Imperial / Double,22227,6294,https://untappd.akamaized.net/site/brewery_logos/brewery-6294_e07ec.jpeg,New Boswell Brewery,new-boswell-brewery,Micro Brewery,https://www.facebook.com/newboswell/,newboswell,http://newboswell.com/,United States,Richmond,IN,39.8343,-84.8912,,,"Fri, 07 Jan 2011 05:01:26 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,0.0,[],3.57953,False
0,5.5,"Making a welcome return this year is Sulwath Brewers ""Solway Mist"" Wheat Beer. This 5.5% ABV Wheat beer will be available from the end of May until the end of summer.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Solway Mist,sulwath-brewers-ltd-solway-mist,Witbier,22228,2986,https://untappd.akamaized.net/site/brewery_logos/brewery-SulwathBrewersLtd_2986_272e8.jpeg,Sulwath Brewers Ltd,sulwath-brewers-ltd,Micro Brewery,,,http://www.sulwathbrewers.co.uk,Scotland,Castle Douglas,Kirkcudbrightshire,54.94,-3.93085,,,"Fri, 07 Jan 2011 05:45:44 +0000",0,1,,,,140,3.04464,,2,162,151,0,,,,,,0.0,[],3.46021,False
0,4.7,"Helles is a light, German lager which is full bodied and lightly hopped. Our Helles is the recipe of brewer Mark Spilker. Pilsner and aromatic malts combine to give it a light golden color. Just like the Bavarian Helles beers of Munich it uses Tettnanger and Hallertau hops.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,See You in Helles,snake-river-brewing-co-see-you-in-helles,Lager - Helles,22229,4876,https://untappd.akamaized.net/site/brewery_logos/brewery-4876_36cf7.jpeg,Snake River Brewing Co.,snake-river-brewing-co,Micro Brewery,http://www.facebook.com/snakeriverbrewing,snakeriverbrew,http://www.snakeriverbrewing.com/,United States,Jackson,WY,43.4768,-110.765,,,"Fri, 07 Jan 2011 06:01:13 +0000",0,1,,,,244,3.46824,,36,303,285,0,,,,,,0.0,[],3.56975,False
0,6.4,Malty amber with hoppy flavors,0,https://untappd.akamaized.net/site/beer_logos/beer-BrickshotRed_22230.jpeg,,Brickshot Red,huntington-beach-beer-company-brickshot-red,Red Ale - American Amber / Red,22230,6295,https://untappd.akamaized.net/site/brewery_logos/brewery-HuntingtonBeachBeerCompany_6295.jpeg,Huntington Beach Beer Company,huntington-beach-beer-company,Brew Pub,http://www.facebook.com/pages/Huntington-Beach-Beer-Co/100878993289697,hbblonde,http://www.hbbeerco.com/,United States,Huntington,CA,33.6583,-118.001,,,"Fri, 07 Jan 2011 06:27:43 +0000",0,1,,,,623,3.437,,2,755,704,0,,,,,,0.0,[],3.50741,False
0,3.9,"Stunning - one of the many words used to describe Britains Favourite View, here in the Lake District. This light golden, easy drinking ale with its delicate floral and citrus aroma, is as inspiring as the view we celebrate.",0,https://untappd.akamaized.net/site/beer_logos/beer-22231_37436_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22231_06381_hd.jpeg,Lakeland Stunner,jennings-brewery-lakeland-stunner,Golden Ale,22231,713,https://untappd.akamaized.net/site/brewery_logos/brewery-JenningsBrewery_713.jpeg,Jennings Brewery,jennings-brewery,Micro Brewery,https://www.facebook.com/JenningsBrewery,JenningsBrewery,http://www.jenningsbrewery.co.uk,England,Cockermouth,Cumbria,54.6633,-3.36799,,,"Fri, 07 Jan 2011 06:28:59 +0000",0,1,,,,190,3.19605,,0,244,229,0,,,,,,0.0,[],3.47605,False
0,8.5,barrel-aged 14th Anniversary Ale.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mysterium Verum XIV,real-ale-brewing-company-mysterium-verum-xiv,Belgian Strong Golden Ale,23124,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,,,"Sun, 09 Jan 2011 09:17:45 +0000",0,1,23124.0,"Thu, 01 Jan 1970 00:00:00 +0000",22232.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bavarian Style Bock,queen-city-brewing-bavarian-style-bock,Schwarzbier,22233,6210,https://untappd.akamaized.net/site/brewery_logos/brewery-QueenCityBrewing_6210.jpeg,Queen City Brewing (Virginia),queen-city-brewing-virginia,Micro Brewery,,qcbrewing,http://www.qcbrewing.com,United States,Staunton,VA,38.1616,-79.0789,,,"Fri, 07 Jan 2011 07:03:56 +0000",0,1,,,,103,3.53884,,0,133,119,0,,,,,,0.0,[],3.62214,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Golden Lager,queen-city-brewing-golden-lager,Lager - Pale,22234,6210,https://untappd.akamaized.net/site/brewery_logos/brewery-QueenCityBrewing_6210.jpeg,Queen City Brewing (Virginia),queen-city-brewing-virginia,Micro Brewery,,qcbrewing,http://www.qcbrewing.com,United States,Staunton,VA,38.1616,-79.0789,,,"Fri, 07 Jan 2011 07:05:56 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,0.0,[],3.59131,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Munich Dunkel,queen-city-brewing-munich-style-lager,Lager - Dunkel Munich,22235,6210,https://untappd.akamaized.net/site/brewery_logos/brewery-QueenCityBrewing_6210.jpeg,Queen City Brewing (Virginia),queen-city-brewing-virginia,Micro Brewery,,qcbrewing,http://www.qcbrewing.com,United States,Staunton,VA,38.1616,-79.0789,,,"Fri, 07 Jan 2011 07:07:42 +0000",0,1,,,,65,3.38846,,0,85,79,0,,,,,,0.0,[],3.60413,False
0,4.2,"Clean and spicy, with orange peel & coriander seed. Our wheat beer is unfiltered, and unbeatable on a hot summer day. Winner of the 2004 People?s Choice Award at the Newport Microbrew Festival .",0,https://untappd.akamaized.net/site/beer_logos/beer-OregonTrailWit_22236.jpeg,,Oregon Trail Wit,oregon-trail-brewery-oregon-trail-wit,Witbier,22236,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:10:19 +0000",0,1,,,,206,3.39684,,2,301,243,0,,,,,,0.0,[],3.54852,False
0,4.8,"A multiple award winner at the Great American Beer Festival in 1994 & 1995. Medium bodied, yet slightly dry, with a nice hoppy middle, and roasted finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-OregonTrailBrownAle_22237.jpeg,,Oregon Trail Brown Ale,oregon-trail-brewery-oregon-trail-brown-ale,Brown Ale - American,22237,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:13:36 +0000",0,1,,,,129,3.51357,,0,180,162,0,,,,,,0.0,[],3.60921,False
0,10.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-AnnualGrandCru_5620.jpeg,,Annual Grand Cru,bjs-restaurant-and-brewhouse-annual-grand-cru,Belgian Strong Golden Ale,5620,7132,https://untappd.akamaized.net/site/brewery_logos/brewery-BJsRestaurantBrewery_7132.jpeg,BJ's Restaurant & Brewhouse,bj-s-restaurant-brewhouse,Macro Brewery,http://www.facebook.com/BJsRestaurants,bjsrestaurants,http://www.bjsbrewhouse.com/,United States,Huntington Beach,CA,33.7348,-117.995,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5620.0,"Thu, 01 Jan 1970 00:00:00 +0000",22238.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,6.7,"Prometheus IPA :: Pale orange, fruity, hoppy and strong. A bold, unapologetically hoppy Northwest-style IPA. Brewed with Pale, Munich and Crystal malts with a portion of sugar.  Bittered and finished with Chinook, Centennial and whole flower Cascade hops all over the place.  Promethean. 6.7% ABV, 60 IBU",60,https://untappd.akamaized.net/site/beer_logos/beer-22239_e1376_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22239_0ff19_hd.jpeg,Prometheus IPA,elysian-brewing-company-prometheus-ipa,IPA - American,22239,7294,https://untappd.akamaized.net/site/brewery_logos/brewery-7294_df657.jpeg,Elysian Brewing Company,elysian-brewing-company,Macro Brewery,https://www.facebook.com/ElysianBrewingCompany,ElysianBrewing,http://www.elysianbrewing.com/,United States,Seattle,WA,47.614,-122.316,,,"Fri, 07 Jan 2011 07:14:19 +0000",0,1,,,,1776,3.73142,,4,2544,2187,0,,,,,,0.0,[],3.71962,False
0,6.4,"As the name implies, this robust porter is infused with
American, Korean, Siberian, & Tienchi ginseng for an earthy, rooty finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-GinsengPorter_22240.jpeg,,Ginseng Porter,oregon-trail-brewery-ginseng-porter,Porter - Other,22240,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:16:18 +0000",0,1,,,,190,3.54868,,1,249,218,0,,,,,,0.0,[],3.61172,False
0,6.3,"First brewed for the British troops in the 1800?s, extra hops and alcohol helped preserve the beer for the long voyage around the Cape of Good Hope. Oregon Trail IPA faithfully adheres to this old brewing tradition. This malty flavored, copperhued India Pale Ale is balanced with generous amounts of Nugget and Centennial hops. A hop-lovers delight.",0,https://untappd.akamaized.net/site/beer_logos/beer-OregonTrailIPA_22241.jpeg,,Oregon Trail IPA,oregon-trail-brewery-oregon-trail-ipa,IPA - American,22241,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:18:24 +0000",0,1,,,,245,3.39286,,3,322,281,0,,,,,,0.0,[],3.53598,False
0,3.5,"LightSwitch? is BJ?s mildest beer. This is BJ?s alternative to mass-produced light beers that lack flavor. At just 103 calories per 12-oz serving, LightSwitch is comparable in calories to Bud, Miller and Coors Light. The difference is that LightSwitch is an all-malt beer (no rice or corn) and it?s unpasteurized. We use German Hallertau hops for their pleasant aroma and to balance the mild malt flavor with a clean dry finish. The end result is a fresh and flavorful light beer with refreshing and smooth drinkability. If you?re not a light beer drinker, this beer may not be for you. But please encourage your light beer drinking friends to give LightSwitch a try.  ",18,https://untappd.akamaized.net/site/beer_logos/beer-10783_dd761_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10783_11c41_hd.jpeg,LightSwitch? Lager,bj-s-restaurant-and-brewhouse-lightswitch-r-lager,Lager - American Light,10783,7132,https://untappd.akamaized.net/site/brewery_logos/brewery-BJsRestaurantBrewery_7132.jpeg,BJ's Restaurant & Brewhouse,bj-s-restaurant-brewhouse,Macro Brewery,http://www.facebook.com/BJsRestaurants,bjsrestaurants,http://www.bjsbrewhouse.com/,United States,Huntington Beach,CA,33.7348,-117.995,,,"Wed, 24 Nov 2010 14:00:54 +0000",0,1,10783.0,"Thu, 01 Jan 1970 00:00:00 +0000",22243.0,8197,3.05508,,165,10406,9477,0,,,,,,0.0,[],3.07646,False
0,4.5,"This wonderfully crisp, light-bodied ale is Beaver orange in color.
Its smooth finish makes it a great session beer year round.",0,https://untappd.akamaized.net/site/beer_logos/beer-OregonTrailBeaverTail_22244.jpeg,,Beaver Tail,oregon-trail-brewery-beaver-tail,Pale Ale - American,22244,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:22:56 +0000",0,1,,,,128,3.24023,,1,152,146,0,,,,,,0.0,[],3.52974,False
0,7.1,"Seeking the frontiers of hoppy beers. ""We all got pieces of crazy in us, some bigger pieces than others.""",78,https://untappd.akamaized.net/site/beer_logos/beer-FirstFrontier_22245.jpeg,,First Frontier IPA,to-ol-first-frontier-ipa,IPA - American,22245,2241,https://untappd.akamaized.net/site/brewery_logos/brewery-Tool_2241.jpeg,To ?l,to-a-l,Micro Brewery,http://www.facebook.com/toolbrew,toolbeer,http://www.to-ol.dk,Denmark,K?benhavn ?,,55.7032,12.5856,,,"Fri, 07 Jan 2011 07:23:06 +0000",0,1,,,,11119,3.80243,,238,14038,11999,0,,,,,,0.0,[],3.79839,False
0,6.3,Our interpretation of a German-style Rauchbier is less smoky than the traditional version but maintains its old-style characteristics in every other sense.,0,https://untappd.akamaized.net/site/beer_logos/beer-SmokeSignal_22246.jpeg,,Smoke Signal,oregon-trail-brewery-smoke-signal,Rauchbier,22246,950,https://untappd.akamaized.net/site/brewery_logos/brewery-OregonTrailBrewery_950.jpeg,Oregon Trail Brewery,oregon-trail-brewery,Micro Brewery,http://www.facebook.com/pages/Oregon-Trail-Brewery/45124684392,,http://www.oregontrailbrewery.com/,United States,Corvallis,OR,44.5613,-123.261,,,"Fri, 07 Jan 2011 07:25:01 +0000",0,1,,,,37,3.58784,,0,50,47,0,,,,,,0.0,[],3.64274,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BavariaPremiumPilsener_16010.jpeg,,Premium Pilsener,bavaria-brouwerij-premium-pilsener,Pilsner - Other,16010,109,https://untappd.akamaized.net/site/brewery_logos/brewery-BavariaBrouwerijNetherlands_109.jpeg,Bavaria Brouwerij,bavaria-brouwerij,Macro Brewery,https://www.facebook.com/Bavaria,bavaria,http://www.bavaria.com,Netherlands,Lieshout,Noord-Brabant,51.5171,5.60823,,,"Wed, 22 Dec 2010 07:21:51 +0000",0,1,16010.0,"Wed, 07 Dec 2011 15:39:41 +0000",22247.0,49334,2.87609,,2295,146161,56513,0,,,,,,0.0,[],2.88086,False
0,3.7,"Twyford Tipple is an easy drinking 3.7% ABV tawny coloured bitter which has a satisfying malty flavour with a citrus hop finish. Named after the adjacent parish of Twyford, we think that this tipple is deliciously satisfying despite its lower alcoholic strength. The citrus hops give a refreshing, thirst quenching finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-TwyfordTipple_22248.jpeg,,Twyford Tipple,binghams-brewery-twyford-tipple,English Bitter,22248,6299,https://untappd.akamaized.net/site/brewery_logos/brewery-BinghamsBrewery_6299_e6a40.jpeg,Binghams Brewery,binghams-brewery,Micro Brewery,https://www.facebook.com/binghamsbrewery,binghamsbrewery,http://www.binghams.co.uk,England,Ruscombe,Berkshire,51.466,-1.2814,,,"Fri, 07 Jan 2011 07:29:57 +0000",0,1,,,,577,3.37132,,18,793,635,0,,,,,,0.0,[],3.46802,False
0,4.9,This all malt Pale Ale is clean drinking with a noticeable short bitter finish. Natural Blonde was our first beer back in 2010 and has always been our most food friendly brew.,30,https://untappd.akamaized.net/site/beer_logos/beer-22250_8bbd4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22250_b2241_hd.jpeg,Natural Blonde,kichesippi-beer-co-natural-blonde,Blonde Ale,22250,6301,https://untappd.akamaized.net/site/brewery_logos/brewery-Kichesippi_6301.jpeg,Kichesippi Beer Co.,kichesippi-beer-co,Micro Brewery,http://www.facebook.com/pages/Kichesippi-Beer/186476539878,kichesippibeer,http://www.kbeer.ca,Canada,Ottawa,ON,45.3764,-75.7498,,,"Fri, 07 Jan 2011 07:34:58 +0000",0,1,22250.0,"Wed, 19 Oct 2011 01:46:45 +0000",22249.0,1422,3.39873,,44,2309,1597,0,,,,,,0.0,[],3.44328,False
0,4.9,This all malt Pale Ale is clean drinking with a noticeable short bitter finish. Natural Blonde was our first beer back in 2010 and has always been our most food friendly brew.,30,https://untappd.akamaized.net/site/beer_logos/beer-22250_8bbd4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22250_b2241_hd.jpeg,Natural Blonde,kichesippi-beer-co-natural-blonde,Blonde Ale,22250,6301,https://untappd.akamaized.net/site/brewery_logos/brewery-Kichesippi_6301.jpeg,Kichesippi Beer Co.,kichesippi-beer-co,Micro Brewery,http://www.facebook.com/pages/Kichesippi-Beer/186476539878,kichesippibeer,http://www.kbeer.ca,Canada,Ottawa,ON,45.3764,-75.7498,,,"Fri, 07 Jan 2011 07:34:58 +0000",0,1,,,,1422,3.39873,,44,2309,1597,0,,,,,,0.0,[],3.44328,False
0,7.5,Black IPA made with a ton of Chinook hops.,0,https://untappd.akamaized.net/site/beer_logos/beer-ChinookianAle_15946.jpeg,,Chinookian Ale,drake-s-brewing-company-chinookian-ale,IPA - Black / Cascadian Dark Ale,15946,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,,,"Tue, 21 Dec 2010 15:50:03 +0000",0,0,15946.0,"Mon, 16 Jan 2012 22:34:42 +0000",22251.0,4,0.0,,0,17,13,0,,,,,,0.0,[],3.56651,False
0,5.8,"The second in a three-part series of jazz-inspired interpretations on the French Biere de Garde style, Le Pianiste starts as a malt forward beer, combining biscuity, breadcrust notes with a light caramel flavor. Noticeably dry, the finish is crisp with a lively, refreshing acidity.",0,https://untappd.akamaized.net/site/beer_logos/beer-LePianiste_22252.jpeg,,Le Pianiste,bell-s-brewery-inc-le-pianiste,Bi?re de Garde,22252,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Fri, 07 Jan 2011 07:42:27 +0000",0,1,,,,3414,3.72481,,3,4200,3908,0,,,,,,0.0,[],3.71875,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barrel Aged Oatmeal Porter,highland-brewing-company-barrel-aged-oatmeal-porter,Porter - American,22253,658,https://untappd.akamaized.net/site/brewery_logos/brewery-HighlandBrewingCo_658.jpeg,Highland Brewing Company,highland-brewing-company,Micro Brewery,https://www.facebook.com/HighlandBrewingCompany,highlandbrews,http://www.highlandbrewing.com,United States,Asheville,NC,35.5711,-82.4982,,,"Fri, 07 Jan 2011 07:48:52 +0000",0,0,,,,125,3.954,,0,169,161,0,,,,,,0.0,[],3.72509,False
0,5.3,Coconut Joe is a version of our Wee Mac Scottish Ale that is finished with toasted coconut and infused with a touch of coffee.,23,https://untappd.akamaized.net/site/beer_logos/beer-22254_98c82_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22254_2812b_hd.jpeg,Coconut Joe,sun-king-brewing-company-coconut-joe,Scottish Ale,22254,2778,https://untappd.akamaized.net/site/brewery_logos/brewery-2778_19b9f.jpeg,Sun King Brewing Company,sun-king-brewing-company,Micro Brewery,http://www.facebook.com/sunkingbrewing,SunKingBrewing,http://sunkingbrewing.com/,United States,Indianapolis,IN,39.769,-86.1456,,,"Fri, 07 Jan 2011 07:49:46 +0000",0,0,,,,18,3.91667,,0,34,27,0,,,,,,0.0,[],3.61907,False
0,9.0,"Dry-hopped with Simcoe, Centennial, and Sterling hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-brueryOldRichland.jpg,,Provisions Series: Old Richland,the-bruery-provisions-series-old-richland,Barleywine - American,22255,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,,,"Fri, 07 Jan 2011 07:50:00 +0000",0,1,,,,1201,3.84284,,1,1739,1519,0,,,,,,3.0,"[{'beer': {'bid': 222887, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-OldRichland2012_222887.jpeg', 'beer_slug': 'the-bruery-old-richland-2012', 'beer_name': 'Old Richland (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 525670, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-brueryOldRichland.jpg', 'beer_slug': 'the-bruery-provisions-series-old-richland-2011', 'beer_name': 'Provisions Series: Old Richland (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 730447, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-brueryOldRichland.jpg', 'beer_slug': 'the-bruery-provisions-series-old-richland-2010', 'beer_name': 'Provisions Series: Old Richland (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.80397,False
0,10.11,"1.097 OG
61.1 IBU

Aged in Oak with Jameson Irish Whiskey",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bourbon Barrel Imperial Stout,alex-s-craft-beers-bourbon-barrel-imperial-stout,Stout - American Imperial / Double,22256,3788,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Alex's Craft Beers,alex-s-craft-beers,Home Brewery,,,,United States,,IL,0.0,0.0,,,"Fri, 07 Jan 2011 07:50:15 +0000",1,1,,,,3,0.0,,0,9,3,0,,,,,,0.0,[],1.5144,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Briarpatch Amber Ale,battered-boar-brewing-company-briarpatch-amber-ale,Belgian Strong Dark Ale,22257,6302,https://untappd.akamaized.net/site/brewery_logos/brewery-BatteredBoarBrewingCompany_6302.jpeg,Battered Boar Brewing Company,battered-boar-brewing-company,Micro Brewery,,,http://www.batteredboar.com/,United States,Edmond,OK,35.6206,-97.5098,,,"Fri, 07 Jan 2011 07:51:58 +0000",0,0,,,,55,3.22273,,0,92,75,0,,,,,,0.0,[],3.57186,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Darknight Dark IPA,mother-earth-brew-co-darknight-dark-ipa,Dark Ale,22258,5092,https://untappd.akamaized.net/site/brewery_logos/brewery-5092_b0a8b.jpeg,Mother Earth Brew Co.,mother-earth-brew-co,Micro Brewery,http://www.facebook.com/MotherEarthBrewCo,MotherEarthBrCo,https://www.motherearthbrewco.com,United States,Vista,CA,33.1677,-117.22,,,"Fri, 07 Jan 2011 07:52:41 +0000",0,1,,,,8,0.0,,0,13,10,0,,,,,,0.0,[],3.55784,False
